,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245
Low,28.8073499375,26.228656395000034,25.62117307125,24.409964438,23.327329884166634,21.808507187142858,20.326294120625,19.730818105000022,19.1210242515,18.528563776818217,17.767768122083332,17.183203893076882,16.60497502785717,16.194634759333365,15.662985920312499,15.334580812941178,14.74555409777782,14.57048102447371,14.472908094000001,14.111733202619,13.834783876363627,13.712024495434788,13.490687992083332,13.4449818824,13.137152449807715,13.047086124444414,12.732190481964327,12.749667239482765,12.6000834803333,12.544335585645115,12.43273478828125,12.352894060303043,12.209341711470561,12.185881959285714,12.1177554715278,12.102962835135084,12.017013543421008,11.944530355640987,11.881057104625,11.857096282804896,11.787734562500038,11.821038584999974,11.760540450795501,11.666795742333314,11.739615429347806,11.722379923085068,11.7436248577083,12.0090592734694
High,78.4930113075,65.87819329166666,55.19541980374999,47.271832236999984,42.271033649166704,39.26051515214289,35.640455968750004,32.64405061055551,30.525805137,28.66369712545452,27.1180113758333,25.50857858384615,24.407591877857143,23.322580645000034,22.445452342499998,21.802026003235323,20.763786294722255,20.212901782631537,19.55372470475,19.21559621452382,18.658036621590924,18.080655521956547,17.690088014375032,17.238228670999998,16.962140579038472,16.69155655111113,16.361274164999973,15.905822547586206,15.727806407500001,15.396817030161325,15.239694150625,14.95584086621211,14.738421259411766,14.504543899857099,14.402810687777736,14.151948425540544,13.96366849644739,13.770910259102576,13.59148618475,13.449842672317057,13.22355896345234,13.110622048372091,12.957165564090934,12.771501260999978,12.607756939347828,12.461181296489382,12.278630647395833,12.0090592734694
Mean,53.335113068,45.978229442199996,39.792044053699996,36.13860628608,32.595377742833335,29.922311135142856,28.10668257235,26.068849098511112,24.58142350244,23.39262020836364,22.241194539116666,21.202126140646154,20.405922482571427,19.652659479346664,19.005326982725002,18.47261951408235,17.905964586555555,17.363759760378944,16.96054548311,16.638741899838095,16.181608401881814,15.880827056730434,15.608458146816666,15.255658220664001,15.018557778046155,14.826124147207407,14.550270503678574,14.333121711289653,14.214736659226666,13.979165073058065,13.79391357635625,13.702099572569695,13.472121653394117,13.391601893302857,13.276012424516667,13.118915521518916,13.012275168036842,12.876761447907692,12.758757631879998,12.674435737043899,12.560686781838093,12.492637742976743,12.402410241559089,12.291888709964441,12.237733629113043,12.151942174723402,12.075346939645833,12.009059273469402
