"","x"
"101","Empidonax wrightii"
"102","Eremophila alpestris"
"103","Euphagus cyanocephalus"
"104","Falco columbarius"
"105","Falco mexicanus"
"106","Falco peregrinus"
"107","Falco sparverius"
"108","Fulica americana"
"109","Gallinago delicata"
"110","Gallinula galeata"
"111","Gelochelidon nilotica"
"112","Geococcyx californianus"
"113","Geothlypis tolmiei"
"114","Geothlypis trichas"
"115","Glaucidium gnoma"
"116","Gymnorhinus cyanocephalus"
"117","Haemorhous cassinii"
"118","Haemorhous mexicanus"
"119","Haemorhous purpureus"
"120","Haliaeetus leucocephalus"
"121","Hirundo rustica"
"122","Hydroprogne caspia"
"123","Icteria virens"
"124","Icterus cucullatus"
"125","Icterus parisorum"
"126","Ixobrychus exilis"
"127","Ixoreus naevius"
"128","Junco hyemalis"
"129","Lanius ludovicianus"
"130","Larus californicus"
"131","Larus delawarensis"
"132","Larus livens"
"133","Laterallus jamaicensis"
"134","Leiothlypis celata"
"135","Leiothlypis luciae"
"136","Leiothlypis ruficapilla"
"137","Limnodromus scolopaceus"
"138","Limosa fedoa"
"139","Lophodytes cucullatus"
"140","Loxia curvirostra"
"141","Mareca americana"
"142","Mareca strepera"
"143","Megaceryle alcyon"
"144","Megascops kennicottii"
"145","Melanerpes lewis"
"146","Melanerpes uropygialis"
"147","Melospiza georgiana"
"148","Melospiza lincolnii"
"149","Melospiza melodia"
"150","Melozone aberti"
"151","Melozone crissalis"
"152","Mergus merganser"
"153","Mergus serrator"
"154","Micrathene whitneyi"
"155","Mimus polyglottos"
"156","Molothrus aeneus"
"157","Molothrus ater"
"158","Myadestes townsendi"
"159","Mycteria americana"
"160","Myiarchus cinerascens"
"161","Myiarchus tyrannulus"
"162","Nannopterum auritum"
"163","Nucifraga columbiana"
"164","Numenius americanus"
"165","Numenius phaeopus"
"166","Nycticorax nycticorax"
"167","Oreortyx pictus"
"168","Oreoscoptes montanus"
"169","Oxyura jamaicensis"
"170","Pandion haliaetus"
"171","Parabuteo unicinctus"
"172","Passer domesticus"
"173","Passerculus sandwichensis"
"174","Passerina amoena"
"175","Passerina caerulea"
"176","Passerina cyanea"
"177","Patagioenas fasciata"
"178","Pelecanus erythrorhynchos"
"179","Petrochelidon pyrrhonota"
"180","Phainopepla nitens"
"181","Phalaenoptilus nuttallii"
"182","Pheucticus melanocephalus"
"183","Pipilo chlorurus"
"184","Pipilo maculatus"
"185","Piranga ludoviciana"
"186","Piranga rubra"
"187","Plegadis chihi"
"188","Pluvialis dominica"
"189","Pluvialis squatarola"
"190","Podiceps auritus"
"191","Podiceps nigricollis"
"192","Podilymbus podiceps"
"193","Poecile gambeli"
"194","Polioptila caerulea"
"195","Polioptila melanura"
"196","Pooecetes gramineus"
"197","Porzana carolina"
"198","Progne subis"
"199","Psaltriparus minimus"
"200","Psiloscops flammeolus"
"201","Psittacara mitratus"
"202","Pyrocephalus rubinus"
"203","Rallus limicola"
"204","Rallus obsoletus"
"205","Recurvirostra americana"
"206","Regulus satrapa"
"207","Riparia riparia"
"208","Salpinctes obsoletus"
"209","Sayornis nigricans"
"210","Sayornis saya"
"211","Selasphorus calliope"
"212","Selasphorus rufus"
"213","Selasphorus sasin"
"214","Setophaga coronata"
"215","Setophaga nigrescens"
"216","Setophaga occidentalis"
"217","Setophaga petechia"
"218","Setophaga ruticilla"
"219","Setophaga townsendi"
"220","Sialia currucoides"
"221","Sialia mexicana"
"222","Sitta canadensis"
"223","Sitta carolinensis"
"224","Sitta pygmaea"
"225","Spatula clypeata"
"226","Spatula cyanoptera"
"227","Spatula discors"
"228","Sphyrapicus nuchalis"
"229","Sphyrapicus ruber"
"230","Sphyrapicus thyroideus"
"231","Spinus lawrencei"
"232","Spinus pinus"
"233","Spinus psaltria"
"234","Spinus tristis"
"235","Spizella atrogularis"
"236","Spizella breweri"
"237","Spizella passerina"
"238","Stelgidopteryx serripennis"
"239","Sterna forsteri"
"240","Sterna hirundo"
"241","Strix occidentalis"
"242","Sturnella neglecta"
"243","Sturnus vulgaris"
"244","Tachycineta bicolor"
"245","Tachycineta thalassina"
"246","Thryomanes bewickii"
"247","Toxostoma bendirei"
"248","Toxostoma crissale"
"249","Toxostoma lecontei"
"250","Toxostoma redivivum"
"251","Tringa flavipes"
"252","Tringa melanoleuca"
"253","Tringa semipalmata"
"254","Tringa solitaria"
"255","Troglodytes aedon"
"256","Troglodytes pacificus"
"257","Turdus migratorius"
"258","Tyrannus verticalis"
"259","Tyrannus vociferans"
"260","Tyto alba"
"261","Vireo bellii"
"262","Vireo cassinii"
"263","Vireo gilvus"
"264","Vireo huttoni"
"265","Vireo plumbeus"
"266","Vireo vicinior"
"267","Xanthocephalus xanthocephalus"
"268","Zenaida asiatica"
"269","Zenaida macroura"
"270","Zonotrichia albicollis"
"271","Zonotrichia atricapilla"
"272","Zonotrichia leucophrys"
