"","name"
"1","Odocoileus_virginianus"
"2","Sorex_vagrans"
"3","Neotoma_fuscipes"
"4","Microdipodops_megacephalus"
"5","Urocyon_cinereoargenteus"
"6","Sorex_preblei"
"7","Mustela_frenata"
"8","Ursus_arctos"
"9","Onychomys_leucogaster"
"10","Taxidea_taxus"
"11","Lepus_townsendii"
"12","Antilocapra_americana"
"13","Lasionycteris_noctivagans"
"14","Myotis_lucifugus"
"15","Myotis_californicus"
"16","Sylvilagus_nuttallii"
"17","Dipodomys_californicus"
"18","Ursus_americanus"
"19","Myotis_melanorhinus"
"20","Neotoma_cinerea"
"21","Microtus_oregoni"
"22","Ochotona_princeps"
"23","Ammospermophilus_leucurus"
"24","Aplodontia_rufa"
"25","Reithrodontomys_megalotis"
"26","Lepus_californicus"
"27","Dipodomys_microps"
"28","Sorex_trowbridgii"
"29","Thomomys_talpoides"
"30","Microtus_townsendii"
"31","Sorex_sonomae"
"32","Peromyscus_maniculatus"
"33","Corynorhinus_townsendii"
"34","Antrozous_pallidus"
"35","Urocitellus_beldingi"
"36","Didelphis_virginiana"
"37","Otospermophilus_beecheyi"
"38","Marmota_flaviventris"
"39","Sciurus_griseus"
"40","Perognathus_longimembris"
"41","Vulpes_macrotis"
"42","Microtus_longicaudus"
"43","Vulpes_vulpes"
"44","Myotis_evotis"
"45","Sorex_bendirii"
"46","Sorex_palustris"
"47","Eptesicus_fuscus"
"48","Mustela_erminea"
"49","Brachylagus_idahoensis"
"50","Microtus_californicus"
"51","Microtus_montanus"
"52","Lasiurus_blossevillii"
"53","Urocitellus_canus"
"54","Lasiurus_cinereus"
"55","Peromyscus_crinitus"
"56","Lepus_americanus"
"57","Odocoileus_hemionus"
"58","Procyon_lotor"
"59","Scapanus_latimanus"
"60","Lynx_rufus"
"61","Euderma_maculatum"
"62","Thomomys_mazama"
"63","Neotoma_lepida"
"64","Zapus_princeps"
"65","Tamiasciurus_douglasii"
"66","Callospermophilus_lateralis"
"67","Myotis_thysanodes"
"68","Thomomys_monticola"
"69","Tadarida_brasiliensis"
"70","Canis_latrans"
"71","Thomomys_bottae"
"72","Glaucomys_sabrinus"
"73","Bassariscus_astutus"
"74","Mephitis_mephitis"
"75","Neurotrichus_gibbsii"
"76","Peromyscus_boylii"
"77","Peromyscus_truei"
"78","Martes_americana"
"79","Mus_musculus"
"80","Spilogale_gracilis"
"81","Myotis_volans"
"82","Myotis_yumanensis"
"83","Erethizon_dorsatum"
"84","Urocitellus_mollis"
"85","Dipodomys_ordii"
"86","Puma_concolor"
"87","Perognathus_parvus"
