"","x"
"1","Aix sponsa"
"2","Anser rossii"
"3","Archilochus alexandri"
"4","Artemisiospiza belli"
"5","Asio otus"
"6","Aythya affinis"
"7","Aythya americana"
"8","Aythya collaris"
"9","Aythya valisineria"
"10","Bombycilla cedrorum"
"11","Bonasa umbellus"
"12","Branta bernicla"
"13","Branta hutchinsii"
"14","Cardellina pusilla"
"15","Catharus guttatus"
"16","Certhia americana"
"17","Chondestes grammacus"
"18","Cinclus mexicanus"
"19","Cistothorus palustris"
"20","Contopus sordidulus"
"21","Cypseloides niger"
"22","Empidonax hammondii"
"23","Empidonax oberholseri"
"24","Empidonax traillii"
"25","Falco columbarius"
"26","Geothlypis tolmiei"
"27","Geothlypis trichas"
"28","Icteria virens"
"29","Ixoreus naevius"
"30","Laterallus jamaicensis"
"31","Leiothlypis celata"
"32","Leiothlypis ruficapilla"
"33","Lophodytes cucullatus"
"34","Mareca americana"
"35","Melanitta americana"
"36","Melospiza georgiana"
"37","Melospiza lincolnii"
"38","Melospiza melodia"
"39","Myadestes townsendi"
"40","Myiarchus cinerascens"
"41","Phalaenoptilus nuttallii"
"42","Pipilo chlorurus"
"43","Pipilo maculatus"
"44","Podilymbus podiceps"
"45","Psittacara erythrogenys"
"46","Pyrocephalus rubinus"
"47","Recurvirostra americana"
"48","Corthylio calendula"
"49","Salpinctes obsoletus"
"50","Sayornis nigricans"
"51","Selasphorus calliope"
"52","Selasphorus sasin"
"53","Setophaga nigrescens"
"54","Setophaga occidentalis"
"55","Setophaga palmarum"
"56","Setophaga petechia"
"57","Setophaga ruticilla"
"58","Setophaga townsendi"
"59","Sialia mexicana"
"60","Spatula cyanoptera"
"61","Spatula discors"
"62","Spizella atrogularis"
"63","Spizella passerina"
"64","Thryomanes bewickii"
"65","Troglodytes pacificus"
"66","Turdus migratorius"
"67","Vireo gilvus"
"68","Zonotrichia leucophrys"
"69","Phoebastria nigripes"
"70","Chaetura vauxi"
"71","Ardea herodias"
"72","Accipiter striatus"
"73","Aechmophorus occidentalis"
"74","Anas acuta"
"75","Anas platyrhynchos"
"76","Anthus rubescens"
"77","Ardea alba"
"78","Ardenna carneipes"
"79","Ardenna grisea"
"80","Arenaria interpres"
"81","Brachyramphus marmoratus"
"82","Bubulcus ibis"
"83","Calidris alpina"
"84","Chlidonias niger"
"85","Empidonax difficilis"
"86","Eremophila alpestris"
"87","Falco peregrinus"
"88","Himantopus himantopus"
"89","Hirundo rustica"
"90","Hydroprogne caspia"
"91","Larus canus"
"92","Larus glaucoides"
"93","Nycticorax nycticorax"
"94","Pandion haliaetus"
"95","Passer domesticus"
"96","Pluvialis fulva"
"97","Pluvialis squatarola"
"98","Rallus limicola"
"99","Riparia riparia"
"100","Sayornis saya"
"101","Sialia currucoides"
"102","Spatula clypeata"
"103","Sterna hirundo"
"104","Sturnus vulgaris"
"105","Tyto alba"
"106","Urile pelagicus"
"107","Charadrius nivosus"
"108","Fulica americana"
"109","Charadrius semipalmatus"
"110","Charadrius vociferus"
"111","Chordeiles minor"
"112","Circus hudsonius"
"113","Dendragapus fuliginosus"
"114","Cygnus columbianus"
"115","Dryobates nuttallii"
"116","Dryobates pubescens"
"117","Egretta thula"
"118","Elanus leucurus"
"119","Falco mexicanus"
"120","Fratercula cirrhata"
"121","Falco sparverius"
"122","Gallinago delicata"
"123","Gallinula galeata"
"124","Gavia immer"
"125","Gavia pacifica"
"126","Spinus pinus"
"127","Gymnogyps californianus"
"128","Histrionicus histrionicus"
"129","Hydrobates furcatus"
"130","Hydrobates homochroa"
"131","Hydrobates melania"
"132","Hydrobates microsoma"
"133","Spinus lawrencei"
"134","Spinus tristis"
"135","Haemorhous purpureus"
"136","Larus californicus"
"137","Larus delawarensis"
"138","Larus glaucescens"
"139","Larus heermanni"
"140","Limnodromus scolopaceus"
"141","Limnodromus griseus"
"142","Poecile rufescens"
"143","Melanitta perspicillata"
"144","Mareca strepera"
"145","Megascops kennicottii"
"146","Melanerpes formicivorus"
"147","Numenius americanus"
"148","Numenius phaeopus"
"149","Patagioenas fasciata"
"150","Pelecanus erythrorhynchos"
"151","Pelecanus occidentalis"
"152","Nannopterum auritum"
"153","Phasianus colchicus"
"154","Plegadis chihi"
"155","Pluvialis dominica"
"156","Porzana carolina"
"157","Psiloscops flammeolus"
"158","Ptychoramphus aleuticus"
"159","Rallus obsoletus"
"160","Selasphorus rufus"
"161","Sphyrapicus ruber"
"162","Sterna forsteri"
"163","Sternula antillarum"
"164","Strix varia"
"165","Strix occidentalis"
"166","Synthliboramphus scrippsi"
"167","Tringa flavipes"
"168","Tringa semipalmata"
"169","Tringa incana"
"170","Tringa melanoleuca"
"171","Zenaida macroura"
"172","Aphelocoma californica"
"173","Progne subis"
"174","Passerculus sandwichensis"
"175","Sitta carolinensis"
"176","Stelgidopteryx serripennis"
"177","Podiceps grisegena"
"178","Pterodroma cookii"
"179","Uria aalge"
"180","Chamaea fasciata"
"181","Limosa fedoa"
"182","Synthliboramphus hypoleucus"
"183","Junco hyemalis"
"184","Synthliboramphus craveri"
"185","Bombycilla garrulus"
"186","Catherpes mexicanus"
"187","Corvus corax"
"188","Euphagus cyanocephalus"
"189","Icterus cucullatus"
"190","Piranga ludoviciana"
"191","Lanius ludovicianus"
"192","Ixobrychus exilis"
"193","Haliaeetus leucocephalus"
"194","Nucifraga columbiana"
"195","Accipiter cooperii"
"196","Accipiter gentilis"
"197","Passerina amoena"
"198","Perisoreus canadensis"
"199","Petrochelidon pyrrhonota"
"200","Phainopepla nitens"
"201","Pheucticus melanocephalus"
"202","Polioptila caerulea"
"203","Pooecetes gramineus"
"204","Larus hyperboreus"
"205","Calidris minutilla"
"206","Calidris virgata"
"207","Sitta pygmaea"
"208","Melanitta deglandi"
"209","Tachycineta bicolor"
"210","Urile penicillatus"
"211","Toxostoma redivivum"
"212","Ardenna bulleri"
"213","Vireo cassinii"
"214","Larus occidentalis"
"215","Calypte anna"
"216","Zonotrichia atricapilla"
"217","Synthliboramphus antiquus"
"218","Thalasseus elegans"
"219","Actitis macularius"
"220","Aegolius acadicus"
"221","Aechmophorus clarkii"
"222","Bucephala islandica"
"223","Aquila chrysaetos"
"224","Arenaria melanocephala"
"225","Asio flammeus"
"226","Athene cunicularia"
"227","Aythya marila"
"228","Botaurus lentiginosus"
"229","Brotogeris chiriri"
"230","Bucephala clangula"
"231","Buteo jamaicensis"
"232","Buteo lagopus"
"233","Buteo lineatus"
"234","Buteo regalis"
"235","Calidris alba"
"236","Calidris canutus"
"237","Calidris mauri"
"238","Cepphus columba"
"239","Loxia leucoptera"
"240","Baeolophus inornatus"
"241","Phoebastria albatrus"
"242","Calcarius lapponicus"
"243","Contopus cooperi"
"244","Mimus polyglottos"
"245","Loxia curvirostra"
"246","Ardenna tenuirostris"
"247","Fulmarus glacialis"
"248","Troglodytes aedon"
"249","Ardenna creatopus"
"250","Phoebastria immutabilis"
"251","Xema sabini"
"252","Cyanocitta stelleri"
"253","Poecile atricapillus"
"254","Lanius borealis"
"255","Tachycineta thalassina"
"256","Vireo huttoni"
"257","Calidris ptilocnemis"
"258","Catharus ustulatus"
"259","Cerorhinca monocerata"
"260","Agelaius tricolor"
"261","Ammospiza nelsoni"
"262","Ammodramus savannarum"
"263","Haemorhous mexicanus"
"264","Spinus psaltria"
"265","Agelaius phoeniceus"
"266","Aimophila ruficeps"
"267","Molothrus ater"
"268","Psaltriparus minimus"
"269","Sitta canadensis"
"270","Zonotrichia albicollis"
"271","Branta canadensis"
"272","Brotogeris versicolurus"
"273","Bubo virginianus"
"274","Cairina moschata"
"275","Callipepla californica"
"276","Cathartes aura"
"277","Corvus brachyrhynchos"
"278","Gavia stellata"
"279","Hydrobates leucorhous"
"280","Mergus merganser"
"281","Mergus serrator"
"282","Oreortyx pictus"
"283","Oxyura jamaicensis"
"284","Podiceps auritus"
"285","Podiceps nigricollis"
"286","Psittacara mitratus"
"287","Sturnella neglecta"
"288","Bucephala albeola"
"289","Regulus satrapa"
"290","Megaceryle alcyon"
"291","Melozone crissalis"
"292","Anser albifrons"
"293","Butorides striata"
"294","Puffinus opisthomelas"
"295","Aeronautes saxatalis"
"296","Glaucidium gnoma"
"297","Setophaga coronata"
