"","x"
"1","Abaeis_nicippe"
"2","Adelpha_californica"
"3","Agathymus_alliae"
"4","Agathymus_aryxna"
"5","Aglais_milberti"
"6","Agraulis_vanillae"
"7","Anthanassa_texana"
"8","Anthocharis_cethura"
"9","Anthocharis_lanceolata"
"10","Anthocharis_sara"
"11","Anthocharis_thoosa"
"12","Apodemia_mormo"
"13","Apodemia_palmeri"
"14","Apodemia_virgulti"
"15","Asterocampa_celtis"
"16","Atalopedes_campestris"
"17","Atlides_halesus"
"18","Battus_philenor"
"19","Brephidium_exilis"
"20","Calephelis_nemesis"
"21","Calephelis_wrighti"
"22","Callophrys_augustinus"
"23","Callophrys_eryphon"
"24","Callophrys_fotis"
"25","Callophrys_gryneus"
"26","Callophrys_mossii"
"27","Callophrys_nelsoni"
"28","Callophrys_perplexa"
"29","Callophrys_sheridanii"
"30","Callophrys_spinetorum"
"31","Cercyonis_oetus"
"32","Cercyonis_sthenele"
"33","Chlosyne_acastus"
"34","Chlosyne_californica"
"35","Chlosyne_leanira"
"36","Chlosyne_palla"
"37","Coenonympha_tullia"
"38","Colias_alexandra"
"39","Colias_eurytheme"
"40","Colias_harfordii"
"41","Colias_philodice"
"42","Copaeodes_aurantiaca"
"43","Cupido_amyntula"
"44","Danaus_gilippus"
"45","Danaus_plexippus"
"46","Echinargus_isola"
"47","Epargyreus_clarus"
"48","Erynnis_afranius"
"49","Erynnis_brizo"
"50","Erynnis_funeralis"
"51","Erynnis_pacuvius"
"52","Erynnis_persius"
"53","Erynnis_propertius"
"54","Euchloe_hyantis"
"55","Euchloe_lotta"
"56","Euphilotes_ancilla"
"57","Euphilotes_battoides"
"58","Euphilotes_bernardino"
"59","Euphilotes_centralis"
"60","Euphilotes_enoptes"
"61","Euphilotes_glaucon"
"62","Euphilotes_mojave"
"63","Euphilotes_pallescens"
"64","Euphydryas_anicia"
"65","Euphydryas_chalcedona"
"66","Euphydryas_editha"
"67","Euptoieta_claudia"
"68","Glaucopsyche_lygdamus"
"69","Glaucopsyche_piasus"
"70","Habrodais_grunus"
"71","Heliopetes_ericetorum"
"72","Hemiargus_hanno"
"73","Heraclides_cresphontes"
"74","Hesperia_colorado"
"75","Hesperia_juba"
"76","Hesperia_pahaska"
"77","Hesperia_uncas"
"78","Hesperopsis_alpheus"
"79","Hesperopsis_gracielae"
"80","Hesperopsis_libya"
"81","Hylephila_phyleus"
"82","Icaricia_acmon"
"83","Icaricia_icarioides"
"84","Icaricia_lupini"
"85","Icaricia_neurona"
"86","Icaricia_saepiolus"
"87","Icaricia_shasta"
"88","Junonia_coenia"
"89","Leptotes_marina"
"90","Lerodea_eufala"
"91","Limenitis_archippus"
"92","Limenitis_lorquini"
"93","Lycaena_arota"
"94","Lycaena_editha"
"95","Lycaena_gorgon"
"96","Lycaena_helloides"
"97","Lycaena_heteronea"
"98","Lycaena_xanthoides"
"99","Megathymus_yuccae"
"100","Ministrymon_leda"
"101","Nathalis_iole"
"102","Neophasia_menapia"
"103","Nestra_julia"
"104","Nymphalis_antiopa"
"105","Nymphalis_californica"
"106","Ochlodes_agricola"
"107","Ochlodes_sylvanoides"
"108","Ochlodes_yuma"
"109","Papilio_indra"
"110","Papilio_machaon"
"111","Papilio_polyxenes"
"112","Papilio_zelicaon"
"113","Philotes_sonorensis"
"114","Philotiella_speciosa"
"115","Phoebis_sennae"
"116","Pholisora_catullus"
"117","Phyciodes_mylitta"
"118","Pieris_rapae"
"119","Plebejus_anna"
"120","Plebejus_melissa"
"121","Plebulina_emigdionis"
"122","Poanes_melane"
"123","Poladryas_arachne"
"124","Polites_sabuleti"
"125","Polites_sonora"
"126","Polygonia_gracilis"
"127","Polygonia_satyrus"
"128","Pontia_beckerii"
"129","Pontia_occidentalis"
"130","Pontia_protodice"
"131","Pontia_sisymbrii"
"132","Prolibythea_carinenta"
"133","Pterourus_eurymedon"
"134","Pterourus_rutulus"
"135","Pyrgus_albescens"
"136","Pyrgus_communis"
"137","Pyrgus_scriptura"
"138","Satyrium_auretorum"
"139","Satyrium_behrii"
"140","Satyrium_sylvinus"
"141","Satyrium_tetra"
"142","Strymon_melinus"
"143","Thorybes_pylades"
"144","Vanessa_annabella"
"145","Vanessa_atalanta"
"146","Vanessa_cardui"
"147","Vanessa_virginiensis"
"148","Zerene_cesonia"
"149","Zerene_eurydice"
"150",NA
