,mntd4,mntd6,mntd8,mntd10,mntd12,mntd14,mntd16,mntd18,mntd20,mntd22,mntd24,mntd26,mntd28,mntd30,mntd32,mntd34,mntd36,mntd38,mntd40,mntd42,mntd44,mntd46,mntd48
Low,71.38695039999999,69.58505725833336,68.83193935625,62.985770644999995,62.38465607500003,59.04949409285712,57.611290484375,57.71649691111112,54.669444049999996,54.613837168181796,53.459653531250034,51.0110365384615,50.762448337499954,49.57318772666667,48.205350734374996,48.15524220147059,47.74930367083328,47.21255307236843,46.741386725,47.3637084035714,46.803729198863586,46.930323217391276,47.3009909166667
High,194.822724,170.977321333333,146.65476364375,135.50577589499997,120.81339761666699,112.01032938214297,105.24786752499999,97.54522796388886,93.9406297425,88.59222115909093,84.68782302499997,81.54712619230772,77.82838173035718,75.9771979,72.98117012812499,69.83054433970582,67.5972520708333,64.64460026184204,61.847887015,59.425238819047586,57.384270151136356,55.19135969891302,53.09598475
Mean,140.91580763250002,122.393004147,109.24227837825,99.7653146822,91.68518697433332,85.40135688557142,81.47698921125001,77.38249573744443,74.76131847979998,71.45656463909091,68.81264571758334,65.85342097707691,64.07638819371427,62.070609061000006,60.594787716437494,58.50437501564706,57.241679274777766,55.77967763336841,54.26409383509999,53.250877006999985,52.01732586313636,50.889525497434775,49.937909381
