"","x"
"1","Abaeis_nicippe"
"2","Adelpha_californica"
"3","Agathymus_aryxna"
"4","Agathymus_stephensi"
"5","Aglais_milberti"
"6","Agraulis_vanillae"
"7","Anthanassa_texana"
"8","Anthocharis_cethura"
"9","Anthocharis_lanceolata"
"10","Apodemia_palmeri"
"11","Ascia_monuste"
"12","Asterocampa_celtis"
"13","Asterocampa_leilia"
"14","Atalopedes_campestris"
"15","Atlides_halesus"
"16","Battus_philenor"
"17","Brephidium_exile"
"18","Brephidium_exilis"
"19","Calephelis_nemesis"
"20","Calephelis_wrighti"
"21","Callophrys_gryneus"
"22","Callophrys_nelsoni"
"23","Callophrys_perplexa"
"24","Callophrys_spinetorum"
"25","Chlosyne_acastus"
"26","Chlosyne_californica"
"27","Chlosyne_lacinia"
"28","Chlosyne_leanira"
"29","Coenonympha_tullia"
"30","Colias_cesonia"
"31","Colias_eurytheme"
"32","Colias_harfordii"
"33","Colias_philodice"
"34","Copaeodes_aurantiaca"
"35","Copaeodes_aurantiaca_"
"36","Cupido_amyntula"
"37","Danaus_gilippus"
"38","Danaus_plexippus"
"39","Dymasia_dymas"
"40","Echinargus_isola"
"41","Erynnis_brizo"
"42","Erynnis_funeralis"
"43","Erynnis_tristis"
"44","Euchloe_hyantis"
"45","Euchloe_lotta"
"46","Euphilotes_bernardino"
"47","Euphilotes_enoptes"
"48","Euphilotes_pallescens"
"49","Euphydryas_anicia"
"50","Euphydryas_chalcedona"
"51","Euphydryas_editha"
"52","Euphyes_vestris"
"53","Euptoieta_claudia"
"54","Eurema_mexicana"
"55","Eurema_nise"
"56","Ganyra_howarthi"
"57","Glaucopsyche_lygdamus"
"58","Glaucopsyche_piasus"
"59","Habrodais_grunus"
"60","Heliopetes_ericetorum"
"61","Heliopyrgus_domicella"
"62","Hemiargus_hanno"
"63","Heraclides_cresphontes"
"64","Hesperopsis_gracielae"
"65","Hesperopsis_libya"
"66","Hylephila_phyleus"
"67","Icaricia_acmon"
"68","Icaricia_icarioides"
"69","Junonia_coenia"
"70","Kricogonia_lyside"
"71","Leptotes_cassius"
"72","Leptotes_marina"
"73","Lerodea_arabus"
"74","Lerodea_eufala"
"75","Limenitis_archippus"
"76","Limenitis_arthemis"
"77","Lycaena_arota"
"78","Lycaena_gorgon"
"79","Lycaena_helloides"
"80","Lycaena_xanthoides"
"81","Megathymus_yuccae"
"82","Ministrymon_leda"
"83","Nathalis_iole"
"84","Nestra_julia"
"85","Nymphalis_antiopa"
"86","Nymphalis_californica"
"87","Ochlodes_agricola"
"88","Papilio_indra"
"89","Papilio_polyxenes"
"90","Papilio_zelicaon"
"91","Philotes_sonorensis"
"92","Philotiella_speciosa"
"93","Phoebis_sennae"
"94","Pholisora_catullus"
"95","Phyciodes_phaon"
"96","Phyciodes_tharos"
"97","Pieris_rapae"
"98","Plebejus_melissa"
"99","Poanes_melane"
"100","Polites_sabuleti"
"101","Pontia_beckerii"
"102","Pontia_protodice"
"103","Pontia_sisymbrii"
"104","Prolibythea_carinenta"
"105","Pseudocopaeodes_eunus"
"106","Pterourus_eurymedon"
"107","Pterourus_rutulus"
"108","Pyrgus_albescens"
"109","Pyrgus_ruralis"
"110","Pyrgus_scriptura"
"111","Pyrisitia_proterpia"
"112","Satyrium_auretorum"
"113","Satyrium_sylvinus"
"114","Satyrium_tetra"
"115","Staphylus_ceos"
"116","Strymon_istapa"
"117","Strymon_melinus"
"118","Systasea_zampa"
"119","Urbanus_proteus"
"120","Vanessa_annabella"
"121","Vanessa_atalanta"
"122","Vanessa_cardui"
"123","Vanessa_virginiensis"
"124","Zerene_cesonia"
"125","Zizula_cyna"
"126",NA
