,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215,mpd220,mpd225,mpd230,mpd235,mpd240,mpd245,mpd250,mpd255,mpd260,mpd265,mpd270,mpd275,mpd280,mpd285,mpd290,mpd295,mpd300,mpd305,mpd310,mpd315,mpd320,mpd325,mpd330,mpd335,mpd340,mpd345,mpd350,mpd355,mpd360,mpd365,mpd370,mpd375,mpd380,mpd385,mpd390,mpd395,mpd400,mpd405,mpd410,mpd415,mpd420,mpd425,mpd430,mpd435,mpd440,mpd445,mpd450,mpd455
Low,207.96170096177235,217.37113529327596,221.6282781784793,225.394315987167,227.65184818567263,229.39101037706263,230.06632562850046,231.10684209318143,232.90115772979945,233.57637572214364,234.99054621341156,235.09657663349023,236.10363925698513,236.6824312296606,237.14989019670554,237.74164961749526,238.22587232541701,240.1106377496028,239.01775022597354,241.89682997597586,242.83718073171218,243.18619553105137,242.17308601235243,242.97208587655166,244.19566268191414,243.67036220153506,244.61011298544244,245.02588615093285,244.73589443692265,245.0999175853637,247.11371233366765,244.46353371700067,246.23996706385407,246.7876440574179,248.76728753069037,247.59750913055566,248.60299082603814,248.6279265041551,247.13097875421303,248.37453719271397,249.32887004437356,249.0674979274132,250.45908393326135,249.61026103309763,250.79412485123976,249.9914955257608,249.0590372094272,250.97765595717183,250.31738674118108,250.63786588446388,252.147168717018,252.49239041540045,251.99876597966792,252.1333109737017,252.5960139849981,252.89831259561922,252.50428348339062,252.87485701374933,253.153151252221,253.26716716586455,253.93747308619564,253.7627694734962,254.11801382940766,254.11480334474044,255.26808701935283,254.16291678915164,254.63520797634658,254.9875419773029,254.82493620761431,254.98077101357222,255.48868001731424,255.70441330117737,255.80165622637367,255.96229837833454,256.1397301784576,256.24489616891265,256.83441749674495,257.0296188211489,257.4545357210896,257.79203758201817,257.50031400227414,258.14340758910726,257.73466353433247,258.40514262397545,259.0905455534099,258.6720956449285,259.80046680821914,259.7852666227102,259.8632618871192,261.03486297150107
High,375.9726751377777,344.47954057720955,325.95651967000015,325.66360947896436,319.6026419542384,310.95800749000824,308.8219060637454,308.564324129404,302.98761867683373,300.2743137575084,302.3041707017581,295.78533182903124,295.82007488397727,293.16117522323844,291.9083090845922,289.41709897024117,291.77272287870613,289.71056952503596,286.88960952647074,286.72225380480285,285.13441962010785,286.09843553727734,282.566246834877,283.79886918912877,282.7198509623891,282.4983900777982,280.4623793820101,281.7796778238935,281.7132436981914,280.0680329953908,279.42634905408613,280.265342128214,280.0431784400419,278.3866563054158,279.32329400255657,278.12950853588177,277.23472959190184,277.23060528213705,275.9937483089477,277.1163788326518,276.3533526239945,276.5404685441578,275.5962122777062,275.52233410200165,274.73565968688297,275.2842594243334,273.5444852895626,274.1878788337919,273.4803494235746,273.0920460648837,273.4876458856907,273.18513706297495,272.3448309066689,272.572198240537,272.7343428368862,272.1669777983075,271.9437965357264,271.4098885448953,270.8145410929857,271.40912430935225,270.70260405909016,270.6501556843182,270.4297657890304,270.29243712308664,270.07221788863126,269.94510091281074,269.4726894421651,268.8972209403912,269.0845814040333,268.56219037765476,268.50640002806654,268.2078336072106,268.49278166862905,268.1078952464568,267.67134601839075,267.29863761044436,267.3184478281,266.9104820002873,266.6937108732645,266.3146483347187,266.0764871729865,265.865554911741,265.5672522591588,265.2430008256723,264.8745938164105,264.5361804403274,264.2292112947766,263.86026766434804,263.47137944247515,263.09798381481824
Mean,261.9858521562685,260.24434785686475,263.51188747259175,263.0103067576542,263.4630737292514,263.6923045678382,262.65603442131777,263.08453818316246,262.1496523319141,263.033602137715,263.0571047678226,262.254717973162,263.06062474087105,262.7931758147378,263.06787912088413,262.83268470320166,263.5723188011537,263.1461386279778,262.07311627497944,263.0453572023179,262.2414935308745,263.0108455731538,262.28318873939725,262.26194107136456,262.91919725589804,262.5924502558589,262.2445131343355,262.6688187094121,262.6954017978937,262.50019176015763,263.0016641754314,262.62169689716114,262.5466855628711,262.5948934642342,262.86595477001345,262.76517110684756,262.5243152284128,262.80248805350726,262.27950648652853,262.5927828870539,262.80069032875866,262.58683280922304,262.9322536308668,262.7507711921426,262.96784595100615,262.5582829756702,262.4741215666817,262.68382649729017,262.5948486043689,262.4984193915978,262.83728998305736,263.02016919971686,262.7307965722538,262.41291617213994,262.9372244848535,262.66192613210376,262.39864144228943,262.478843589768,262.742568684816,262.45426418983453,262.82930710772206,262.6112029800402,262.76275496020224,262.7080195771252,262.7005061541622,262.526124569093,262.6255572504398,262.57867059981874,262.65784134146287,262.5204974861426,262.5862383445768,262.5538543498391,262.68581457128545,262.56643073328854,262.6142631040036,262.51561218789067,262.7557976833613,262.53536866922354,262.69400356459687,262.7285552157137,262.5765248385962,262.58369057150435,262.6069653671143,262.5502415414269,262.7015987205642,262.59745687242855,262.6710695419142,262.6427178114351,262.6685980902172,262.66611295189074
