,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250,mntd255,mntd260,mntd265,mntd270,mntd275,mntd280,mntd285,mntd290,mntd295,mntd300,mntd305,mntd310,mntd315,mntd320,mntd325,mntd330,mntd335,mntd340,mntd345,mntd350,mntd355,mntd360,mntd365,mntd370,mntd375,mntd380,mntd385,mntd390,mntd395,mntd400,mntd405,mntd410,mntd415,mntd420,mntd425,mntd430,mntd435,mntd440,mntd445,mntd450,mntd455
Low,108.78758915750001,104.80400772753333,106.09429211624999,100.45654246199999,99.58987753940839,95.75381206203781,94.01318440833906,90.71413465432775,89.3164425228,87.15181389355482,85.50761885825438,84.38110080084235,81.72403463470334,81.2164675238333,78.59421029811469,77.8364505793384,78.08248568528502,75.37756212623249,75.720994910275,73.66285746312849,73.82804062030563,72.35347072934267,71.29373282666667,71.0191068546784,70.67694347954563,69.78767503800086,69.20766781013607,68.1733515616121,68.34338488773882,68.26495930746368,66.26812088692634,66.73238689480607,65.70722868364072,65.68502158763256,65.44046613444625,64.7460316735493,64.18503325257508,63.93441438478125,63.57399579126506,62.91060724071926,63.106521382830884,62.6120808940769,62.13901471556665,62.1856061781432,61.61128566640662,61.060805801825595,60.29529067384309,60.57231724525866,59.91665880052495,59.848825536721904,59.24091230994057,59.20080858361115,59.10887321711218,58.88099493458957,58.88463848438332,58.30532938676778,58.076815172747565,57.739696106183665,57.56949536719362,57.2281090960997,57.10087428824436,56.36011964021435,56.65994529745839,56.321185698298535,56.30576274882295,55.906819318230994,55.77583836395555,55.32545042706401,55.300190937885205,55.398336526995145,55.12937000380794,54.98247227105793,54.9987042490746,54.39460204838437,54.47691520759839,54.127964516115654,54.33986289931417,53.972241681928985,53.79968147029513,53.600758823233136,53.57489299620755,53.48534445202077,53.32862761527775,53.20170387718981,53.03726961452328,53.13918503913607,53.12746702055685,53.006337710143804,52.943175701426654,53.178876994705384
High,264.52658749742494,221.99231480486333,197.3451979133525,182.99408893937502,170.74709559486948,157.13630368843573,149.8927678182775,143.53314358651087,134.16720685244,130.92985950068712,125.56582524279425,122.36412573717296,117.61221391157076,114.66121696930415,110.97969719087375,108.76135006073312,106.33914444089606,102.76640685341685,101.93124118106999,99.1232734858776,97.33272453655819,95.61300769604439,94.45264486911128,92.68585556795469,91.82827869930385,90.28741015264855,89.15775574525452,87.38598195704408,86.39120523366437,84.82325113403603,84.39995245679428,83.62174247838145,82.02921799447788,81.24617723612967,81.07320644842785,79.9689770485565,78.65860747086307,78.2532046122561,76.79849449675862,76.2295949551269,75.93596055785689,75.11079774418009,74.80966829682563,73.7421485655714,73.36108973739009,72.17703713310917,72.29978413124374,71.59156952949667,71.0251472023012,70.85812287463828,69.75249590058296,69.2959867696702,68.63548907123997,68.25596051971162,67.90850495594759,67.19613866001538,66.70637414630262,66.46109495028831,66.39215272289904,65.76892850003733,65.01290942947257,64.40695197094135,64.54349276984559,63.80943964118705,63.32596949658887,63.18250425436753,62.66309513211489,62.18010071160962,61.860368365605204,61.55426338608883,61.077842026534796,60.62209607202527,60.314751768254524,60.0035995502972,59.63134003310038,59.37453020960227,58.85867008380556,58.6634290032598,58.49690487607887,57.923670199265985,57.5240173078394,57.32363884102256,56.9653065048175,56.53954484583671,56.151392257611235,55.82384284926859,55.49950844924997,54.99257253998872,54.579715020530024,54.152065602076924
Mean,182.16500062708562,162.75512512858703,150.9826793736706,141.65336925203547,134.45518605838132,127.68762423225843,122.97106932878451,117.07142577808953,112.52265118677009,108.67242422208015,105.55089704977253,103.07520724783569,100.49518560974218,97.38510578297742,95.36396792029886,93.27730392042847,91.6494724103607,89.58486236077295,88.21729498878916,86.79674313356774,85.49621595731811,84.2017464391493,82.96989858310322,81.71062453923189,80.57851679825743,79.91922325106157,78.92261533703785,77.8234089032658,77.05462550257171,76.3477658090507,75.59041279520027,74.94746631955054,74.09157332854416,73.37337462823751,73.13514885868621,72.23730155615465,71.44137945434751,71.11450744726933,70.41147474342303,69.85038983151718,69.54741809882773,68.7062201070577,68.29872993221576,67.87836441755417,67.34952678165378,66.81647979310341,66.5490442856848,66.2242835928683,65.52413283564795,65.13912104519608,64.54149057836987,64.41792313539483,64.05175541973679,63.666888181634754,63.391160262192024,62.88383981237341,62.54911812729386,62.22410056574505,61.965713857736226,61.40978614578478,61.24134163078102,60.764739237436764,60.63535042020079,60.25515941100899,59.948874475003436,59.65087187737331,59.35343243876169,59.00125785828211,58.86917409632702,58.49134620284524,58.286199147704444,57.871102536607516,57.70937820893413,57.40157735967812,57.20769390079527,56.917868410995155,56.69617927081882,56.511413134683316,56.17732429009386,55.95866011243113,55.70507352189769,55.49260872629942,55.26756454563407,55.022374728513995,54.789610302076696,54.59909783992021,54.36997337072419,54.162620106481924,53.909179327509406,53.720617357453534
