,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215,mpd220,mpd225,mpd230,mpd235,mpd240,mpd245,mpd250,mpd255,mpd260,mpd265,mpd270,mpd275,mpd280,mpd285,mpd290,mpd295,mpd300,mpd305,mpd310,mpd315,mpd320,mpd325
Low,70.88322413333337,80.14053624904764,82.40245281802633,83.37720451783336,86.90729726827588,87.68469859689075,88.43767733346154,89.64086860964646,89.79323180830612,92.32385198424241,90.46831596757059,91.97008777415866,92.39248587339542,92.43683708673876,93.03389201481008,93.6086495528571,93.66328328358928,93.65788428160137,94.42664868194446,94.39168899836997,94.61680859870306,94.32857813070174,94.780701797605,94.77509610589676,95.15711259480625,95.5533184020674,95.45315430370246,95.80083504783522,95.76678767882777,96.08488823369922,95.8571684653439,96.07976209177016,95.81968003012702,96.06554245769131,96.27342677858006,96.46796558743834,96.5023634148454,96.75798128906688,96.87333608129146,96.75062056864417,96.99837781722715,97.17431029496193,97.19438797727692,97.08212296884328,97.41614454109458,97.52139146835788,97.45633465380838,97.68321145714286,97.80448315853819,97.77661561342902,97.77725676016489,97.85394945440828,98.00417762298635,98.13888159261585,98.32411501977984,98.30189956475783,98.40852750337494,98.43315645561053,98.56105544228146,98.65453890926449,98.75134146734682,98.93254422209083,99.0853788916894,99.24028605099431
High,116.42958014777767,112.98455543238052,111.22738647776285,110.22680047450032,109.28026356804574,108.5189207400839,107.8197445032048,107.33191158883805,107.655731639327,106.64431729646452,106.19826088180803,105.74085268925495,105.93451236426544,105.56237605288318,105.04811168264996,105.12910624812372,105.17160257632347,104.95379646964193,104.57936761969673,104.47757605314975,104.4252737396458,104.08969078427148,104.35519030600503,104.10405671546471,103.72595190677148,103.54575666620278,103.55689935225347,103.33132823048332,103.31925464017263,103.2473565894432,103.14170049000555,102.74269842542826,102.84459266900811,102.91380574881113,102.66632268743209,102.80062184430625,102.6317933747562,102.6683977050623,102.48930559084127,102.3227138490724,102.22793278959298,102.13884802467463,102.09197021437407,102.07540273719425,101.949446405276,101.99717980117876,101.9568647808097,101.71435951850248,101.65493278984657,101.58109096018211,101.46410932067812,101.29495167310507,101.28287735897658,101.1807688017003,101.14328244431442,101.11071174199687,100.95791368096603,100.91013332952173,100.70160015494595,100.69805934696957,100.5430451725301,100.4408972128245,100.3008812656627,100.1131571300658
Mean,99.66293318904444,99.5934669121524,99.2630670818842,99.57760830133333,99.69574468011034,99.56780144791934,99.60072714643846,99.63029681851921,99.7696912326841,99.85034709126735,99.56403233494859,99.62547812317501,99.74015657135818,99.77375095361296,99.65024776961172,99.49085442461906,99.7068339789753,99.78398211241793,99.789249640741,99.8603791972634,99.77089977647005,99.72829298565644,99.8003220018094,99.80120885554709,99.74038963076853,99.76169349891012,99.63570131665436,99.7040126384864,99.72238879559731,99.70492861333979,99.66717358602901,99.77390393160088,99.67949091776757,99.72002754874914,99.59994363319535,99.80385753906933,99.72514521156855,99.75986635814051,99.70755702905106,99.68479585801101,99.65539015438308,99.70333339910393,99.67670575576048,99.6719675194265,99.70774297596823,99.71296891197039,99.691427531251,99.7306948794605,99.72661100178,99.68022715593985,99.70598117829464,99.68172817411116,99.6978002087822,99.6980214156926,99.75658910183236,99.69527319196585,99.72300930206262,99.71283240223437,99.69031551117904,99.70317272643084,99.70396048285865,99.69425235015169,99.69769954943257,99.69621219456747
