"","names"
"239","Cygnus_buccinator"
"240","Aquila_chrysaetos"
"241","Arenaria_melanocephala"
"242","Asio_flammeus"
"243","Athene_cunicularia"
"244","Aythya_marila"
"245","Botaurus_lentiginosus"
"246","Brotogeris_chiriri"
"247","Bucephala_clangula"
"248","Buteo_albonotatus"
"249","Buteo_jamaicensis"
"250","Buteo_lagopus"
"251","Buteo_lineatus"
"252","Buteo_regalis"
"253","Buteo_swainsoni"
"254","Calidris_alba"
"255","Calidris_canutus"
"256","Calidris_mauri"
"257","Calidris_melanotos"
"258","Cepphus_columba"
"259","Centrocercus_urophasianus"
"260","Fregata_magnificens"
"261","Loxia_leucoptera"
"262","Baeolophus_inornatus"
"263","Phoebastria_albatrus"
"264","Calcarius_lapponicus"
"265","Contopus_cooperi"
"266","Mimus_polyglottos"
"267","Loxia_curvirostra"
"268","Troglodytes_aedon"
"269","Fulmarus_glacialis"
"270","Phoebastria_immutabilis"
"271","Egretta_caerulea"
"272","Xema_sabini"
"273","Baeolophus_ridgwayi"
"274","Cyanocitta_stelleri"
"275","Poecile_atricapillus"
"276","Poecile_gambeli"
"277","Tachycineta_thalassina"
"278","Vireo_huttoni"
"279","Anthus_spragueii"
"280","Calidris_ptilocnemis"
"281","Charadrius_montanus"
"282","Catharus_ustulatus"
"283","Cerorhinca_monocerata"
"284","Agelaius_tricolor"
"285","Ammodramus_savannarum"
"286","Spinus_psaltria"
"287","Passerina_cyanea"
"288","Cardinalis_cardinalis"
"289","Agelaius_phoeniceus"
"290","Aimophila_ruficeps"
"291","Icterus_galbula"
"292","Leucosticte_tephrocotis"
"293","Molothrus_ater"
"294","Pinicola_enucleator"
"295","Psaltriparus_minimus"
"296","Sitta_canadensis"
"297","Zonotrichia_albicollis"
"298","Polioptila_californica"
"299","Polioptila_melanura"
"300","Passerina_caerulea"
"301","Amazona_finschi"
"302","Branta_canadensis"
"303","Bubo_virginianus"
"304","Callipepla_californica"
"305","Callipepla_gambelii"
"306","Cathartes_aura"
"307","Corvus_brachyrhynchos"
"308","Gavia_stellata"
"309","Lagopus_leucura"
"310","Meleagris_gallopavo"
"311","Mergus_merganser"
"312","Mergus_serrator"
"313","Oreortyx_pictus"
"314","Oxyura_jamaicensis"
"315","Podiceps_auritus"
"316","Podiceps_nigricollis"
"317","Sturnella_neglecta"
"318","Bucephala_albeola"
"319","Regulus_satrapa"
"320","Geococcyx_californianus"
"321","Megaceryle_alcyon"
"322","Melozone_crissalis"
"323","Auriparus_flaviceps"
"324","Anser_albifrons"
"325","Puffinus_opisthomelas"
"326","Selasphorus_platycercus"
"327","Aeronautes_saxatalis"
"328","Glaucidium_gnoma"
"329","Cardellina_rubrifrons"
"330","Setophaga_coronata"
