"","name"
"1","Abaeis"
"2","Adelpha"
"3","Aglais"
"4","Agriades"
"5","Anthocharis"
"6","Apodemia"
"7","Argynnis"
"8","Atalopedes"
"9","Atlides"
"10","Boloria"
"11","Brephidium"
"12","Callophrys"
"13","Carterocephalus"
"14","Cercyonis"
"15","Chlosyne"
"16","Coenonympha"
"17","Colias"
"18","Copaeodes"
"19","Cupido"
"20","Danaus"
"21","Epargyreus"
"22","Erynnis"
"23","Euchloe"
"24","Euphilotes"
"25","Euphydryas"
"26","Euphyes"
"27","Glaucopsyche"
"28","Habrodais"
"29","Heliopetes"
"30","Hesperia"
"31","Hesperopsis"
"32","Hylephila"
"33","Junonia"
"34","Leptotes"
"35","Lerodea"
"36","Limenitis"
"37","Lycaena"
"38","Megathymus"
"39","Nathalis"
"40","Neominois"
"41","Neophasia"
"42","Nymphalis"
"43","Oeneis"
"44","Papilio"
"45","Parnassius"
"46","Philotes"
"47","Philotiella"
"48","Phoebis"
"49","Pholisora"
"50","Phyciodes"
"51","Pieris"
"52","Plebejus"
"53","Plebulina"
"54","Poladryas"
"55","Polites"
"56","Polygonia"
"57","Pontia"
"58","Pseudocopaeodes"
"59","Pyrgus"
"60","Satyrium"
"61","Strymon"
"62","Vanessa"
"63","Zerene"
