"","name"
"1","Abaeis_nicippe"
"2","Apodemia_mormo"
"3","Atalopedes_campestris"
"4","Atlides_halesus"
"5","Brephidium_exilis"
"6","Carterocephalus_palaemon"
"7","Cercyonis_oetus"
"8","Cercyonis_pegala"
"9","Copaeodes_aurantiaca"
"10","Cupido_comyntas"
"11","Danaus_plexippus"
"12","Epargyreus_clarus"
"13","Erynnis_brizo"
"14","Euchloe_ausonides"
"15","Euphilotes_enoptes"
"16","Euphydryas_editha"
"17","Glaucopsyche_lygdamus"
"18","Habrodais_grunus"
"19","Heliopetes_ericetorum"
"20","Hesperopsis_alpheus"
"21","Hylephila_phyleus"
"22","Junonia_coenia"
"23","Lerodea_eufala"
"24","Megathymus_yuccae"
"25","Nathalis_iole"
"26","Neominois_ridingsii"
"27","Neophasia_menapia"
"28","Nymphalis_antiopa"
"29","Papilio_zelicaon"
"30","Philotes_sonorensis"
"31","Phoebis_sennae"
"32","Pholisora_catullus"
"33","Pieris_rapae"
"34","Plebejus_anna"
"35","Plebejus_melissa"
"36","Plebulina_emigdionis"
"37","Poladryas_arachne"
"38","Pontia_beckerii"
"39","Pseudocopaeodes_eunus"
"40","Strymon_melinus"
"41","Vanessa_atalanta"
