"","x"
"101","Haemorhous cassinii"
"102","Haemorhous mexicanus"
"103","Haemorhous purpureus"
"104","Haliaeetus leucocephalus"
"105","Hirundo rustica"
"106","Hydroprogne caspia"
"107","Ixoreus naevius"
"108","Junco hyemalis"
"109","Lanius borealis"
"110","Lanius ludovicianus"
"111","Larus californicus"
"112","Larus delawarensis"
"113","Leiothlypis celata"
"114","Leiothlypis ruficapilla"
"115","Leucosticte tephrocotis"
"116","Limnodromus scolopaceus"
"117","Lophodytes cucullatus"
"118","Loxia curvirostra"
"119","Mareca americana"
"120","Mareca strepera"
"121","Megaceryle alcyon"
"122","Megascops kennicottii"
"123","Melanerpes lewis"
"124","Meleagris gallopavo"
"125","Melospiza lincolnii"
"126","Melospiza melodia"
"127","Melozone crissalis"
"128","Mergus merganser"
"129","Mergus serrator"
"130","Mimus polyglottos"
"131","Molothrus ater"
"132","Myadestes townsendi"
"133","Myiarchus cinerascens"
"134","Nannopterum auritum"
"135","Nucifraga columbiana"
"136","Numenius americanus"
"137","Nycticorax nycticorax"
"138","Oreortyx pictus"
"139","Oreoscoptes montanus"
"140","Oxyura jamaicensis"
"141","Pandion haliaetus"
"142","Passer domesticus"
"143","Passerculus sandwichensis"
"144","Passerina amoena"
"145","Patagioenas fasciata"
"146","Pelecanus erythrorhynchos"
"147","Petrochelidon pyrrhonota"
"148","Phalaenoptilus nuttallii"
"149","Phasianus colchicus"
"150","Pheucticus melanocephalus"
"151","Pica hudsonia"
"152","Picoides arcticus"
"153","Pinicola enucleator"
"154","Pipilo chlorurus"
"155","Pipilo maculatus"
"156","Piranga ludoviciana"
"157","Plegadis chihi"
"158","Pluvialis dominica"
"159","Podiceps auritus"
"160","Podiceps nigricollis"
"161","Podilymbus podiceps"
"162","Poecile gambeli"
"163","Poecile rufescens"
"164","Polioptila caerulea"
"165","Pooecetes gramineus"
"166","Porzana carolina"
"167","Progne subis"
"168","Psaltriparus minimus"
"169","Psiloscops flammeolus"
"170","Rallus limicola"
"171","Recurvirostra americana"
"172","Regulus satrapa"
"173","Riparia riparia"
"174","Salpinctes obsoletus"
"175","Sayornis nigricans"
"176","Sayornis saya"
"177","Selasphorus calliope"
"178","Setophaga coronata"
"179","Setophaga nigrescens"
"180","Setophaga occidentalis"
"181","Setophaga petechia"
"182","Setophaga townsendi"
"183","Sialia currucoides"
"184","Sialia mexicana"
"185","Sitta canadensis"
"186","Sitta carolinensis"
"187","Sitta pygmaea"
"188","Spatula clypeata"
"189","Spatula cyanoptera"
"190","Sphyrapicus ruber"
"191","Sphyrapicus thyroideus"
"192","Spinus lawrencei"
"193","Spinus pinus"
"194","Spinus psaltria"
"195","Spinus tristis"
"196","Spizella atrogularis"
"197","Spizella breweri"
"198","Spizella passerina"
"199","Stelgidopteryx serripennis"
"200","Sterna forsteri"
"201","Strix nebulosa"
"202","Strix occidentalis"
"203","Strix varia"
"204","Sturnella neglecta"
"205","Sturnus vulgaris"
"206","Tachycineta bicolor"
"207","Tachycineta thalassina"
"208","Thryomanes bewickii"
"209","Toxostoma redivivum"
"210","Tringa flavipes"
"211","Tringa melanoleuca"
"212","Tringa semipalmata"
"213","Troglodytes aedon"
"214","Troglodytes pacificus"
"215","Turdus migratorius"
"216","Tyrannus tyrannus"
"217","Tyrannus verticalis"
"218","Tyto alba"
"219","Vireo cassinii"
"220","Vireo gilvus"
"221","Vireo huttoni"
"222","Xanthocephalus xanthocephalus"
"223","Zenaida macroura"
"224","Zonotrichia atricapilla"
"225","Zonotrichia leucophrys"
