"","plot","ntaxa","mpd","mpd.rnd","mpd.sd","nri","mpd.ranklow","mpd.rankhi","mntd","mntd.rnd","mntd.sd","nti","mntd.ranklo","mntd.rankhi","runs"
"1","species",200,290.0632,277.7587,4.1034,-2.9986,0,2,98.8458,93.8909,0.7703,-6.4327,0,2,2
