"","name"
"1","Ammospiza_nelsoni"
"2","Anser_rossii"
"3","Artemisiospiza_belli"
"4","Calidris_virgata"
"5","Charadrius_nivosus"
"6","Circus_hudsonius"
"7","Corthylio_calendula"
"8","Dendragapus_fuliginosus"
"9","Dryobates_nuttallii"
"10","Dryobates_pubescens"
"11","Haemorhous_mexicanus"
"12","Haemorhous_purpureus"
"13","Lanius_borealis"
"14","Leiothlypis_celata"
"15","Leiothlypis_ruficapilla"
"16","Mareca_americana"
"17","Mareca_strepera"
"18","Melanitta_deglandi"
"19","Nannopterum_auritum"
"20","Psiloscops_flammeolus"
"21","Rallus_obsoletus"
"22","Spatula_clypeata"
"23","Spatula_cyanoptera"
"24","Spatula_discors"
"25","Troglodytes_pacificus"
