,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215
Low,69.32309661888885,74.97772115333335,79.85948866026314,82.66729351916663,83.30730966781614,85.26023980193274,86.85094072487175,87.69890625535353,87.44341703228568,88.25875195676772,89.212243500904,89.82931287348562,89.97825846429606,90.88478520700902,91.45204931680382,91.63287989803925,91.80835967966921,91.88986847704368,92.32307673393942,92.381538186804,92.32883720423685,92.75075548386722,92.88027555648455,93.40833392969036,93.31203424621347,93.83292035904368,94.13622258697067,93.99241977012933,94.27309146829079,94.56640060974026,94.76559643746067,94.8498960582225,95.02266433335535,95.34582447704433,95.37216454481535,95.64028358052292,95.7321826290072,95.97622217944492,96.19233183741959,96.3906803064347,96.69802760191384,97.14183961162573
High,113.53584051222255,111.00366996571395,109.54155433631533,108.584037831833,107.66971226724105,106.7065286947901,106.23052011381382,105.04496549999955,104.98286822893901,104.91209624171685,104.69754968730177,104.26478536713972,103.4484418139542,103.34498042237792,103.3091978077931,103.08387940757723,102.91272848384526,102.20920232237427,102.24572759359567,102.18091492945938,101.5810980186154,101.9512612943478,101.40555347807447,100.97738505224507,101.21502699014343,100.92870428598637,100.68745456423684,100.63589572592456,100.48510217773112,100.4787805854298,100.26867822382864,99.92481006084257,99.81259244996349,99.73903737988834,99.4302670793172,99.28969928011747,99.20040081144107,98.92258500050758,98.88067714380654,98.59450368161404,98.32654095917404,97.910333366353
Mean,97.29925730080001,97.1464479401524,97.83014874400526,97.91234197754666,97.6201281349931,97.47559817573108,97.58103526965513,97.51814830447273,97.37569467585877,97.487834318167,97.6535029949175,97.52811205045384,97.38844430457308,97.74445227149188,97.67280020867246,97.58436207136695,97.63805047353334,97.51437208748085,97.62736284278505,97.62485267623516,97.52338847734963,97.47967826462455,97.53104941751107,97.42417883234296,97.48446559444984,97.60069650421293,97.5841696228486,97.527014553155,97.47555431613081,97.57036917112073,97.60000008251643,97.48585555584464,97.4918180445063,97.53912734849813,97.52234812669069,97.50641014257344,97.49568408270594,97.52773977324017,97.55500651232572,97.5279733840638,97.53235648256204,97.53613900554663
