"","x"
"1","Isoetes_bolanderi"
"2","Isoetes_echinospora"
"3","Isoetes_howellii"
"4","Isoetes_nuttallii"
"5","Isoetes_occidentalis"
"6","Isoetes_orcuttii"
"7","Lycopodiella_inundata"
"8","Lycopodium_clavatum"
"9","Selaginella_asprella"
"10","Selaginella_bigelovii"
"11","Selaginella_eremophila"
"12","Selaginella_hansenii"
"13","Selaginella_oregana"
"14","Selaginella_scopulorum"
"15","Selaginella_wallacei"
"16","Selaginella_watsonii"
"17","Asplenium_septentrionale"
"18","Asplenium_vespertinum"
"19","Asplenium_viride"
"20","Azolla_filiculoides"
"21","Azolla_microphylla"
"22","Woodwardia_fimbriata"
"23","Cystopteris_fragilis"
"24","Dryopteris_arguta"
"25","Dryopteris_expansa"
"26","Polystichum_californicum"
"27","Polystichum_dudleyi"
"28","Polystichum_kruckebergii"
"29","Polystichum_lemmonii"
"30","Polystichum_lonchitis"
"31","Polystichum_munitum"
"32","Polystichum_scopulinum"
"33","Equisetum_arvense"
"34","Equisetum_laevigatum"
"35","Equisetum_palustre"
"36","Marsilea_oligospora"
"37","Pilularia_americana"
"38","Botrychium_ascendens"
"39","Botrychium_crenulatum"
"40","Botrychium_lunaria"
"41","Botrychium_minganense"
"42","Botrychium_simplex"
"43","Ophioglossum_californicum"
"44","Ophioglossum_pusillum"
"45","Polypodium_californicum"
"46","Polypodium_calirhiza"
"47","Polypodium_glycyrrhiza"
"48","Polypodium_hesperium"
"49","Polypodium_scouleri"
"50","Adiantum_aleuticum"
"51","Adiantum_jordanii"
"52","Argyrochosma_jonesii"
"53","Aspidotis_californica"
"54","Aspidotis_densa"
"55","Astrolepis_cochisensis"
"56","Cryptogramma_acrostichoides"
"57","Cryptogramma_cascadensis"
"58","Notholaena_californica"
"59","Pellaea_andromedifolia"
"60","Pellaea_breweri"
"61","Pellaea_bridgesii"
"62","Pellaea_mucronata"
"63","Pellaea_truncata"
"64","Pentagramma_triangularis"
"65","Woodsia_oregana"
"66","Woodsia_plummerae"
"67","Woodsia_scopulina"
"68","Calocedrus_decurrens"
"69","Chamaecyparis_lawsoniana"
"70","Juniperus_californica"
"71","Juniperus_communis"
"72","Juniperus_grandis"
"73","Juniperus_occidentalis"
"74","Juniperus_osteosperma"
"75","Sequoia_sempervirens"
"76","Sequoiadendron_giganteum"
"77","Thuja_plicata"
"78","Ephedra_aspera"
"79","Ephedra_californica"
"80","Ephedra_funerea"
"81","Ephedra_nevadensis"
"82","Ephedra_trifurca"
"83","Ephedra_viridis"
"84","Abies_amabilis"
"85","Abies_concolor"
"86","Abies_magnifica"
"87","Abies_procera"
"88","Picea_breweriana"
"89","Picea_engelmannii"
"90","Picea_sitchensis"
"91","Pinus_albicaulis"
"92","Pinus_attenuata"
"93","Pinus_balfouriana"
"94","Pinus_contorta"
"95","Pinus_coulteri"
"96","Pinus_flexilis"
"97","Pinus_jeffreyi"
"98","Pinus_lambertiana"
"99","Pinus_longaeva"
"100","Pinus_monophylla"
"101","Pinus_monticola"
"102","Pinus_muricata"
"103","Pinus_ponderosa"
"104","Pinus_quadrifolia"
"105","Pinus_radiata"
"106","Pinus_sabiniana"
"107","Pinus_torreyana"
"108","Pseudotsuga_macrocarpa"
"109","Tsuga_heterophylla"
"110","Tsuga_mertensiana"
"111","Taxus_brevifolia"
"112","Torreya_californica"
"113","Brasenia_schreberi"
"114","Nuphar_polysepala"
"115","Aristolochia_californica"
"116","Asarum_caudatum"
"117","Asarum_hartwegii"
"118","Umbellularia_californica"
"119","Anemopsis_californica"
"120","Ceratophyllum_demersum"
"121","Carlowrightia_arizonica"
"122","Justicia_californica"
"123","Sesuvium_verrucosum"
"124","Trianthema_portulacastrum"
"125","Amaranthus_blitoides"
