,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75
Low,42.0088589412243,37.74444728719059,34.55361706179573,31.68127517909725,29.5915303599124,27.656635946821808,27.512042195401413,25.974976324220172,25.82639567503009,24.833827538166155,24.145662202252534,24.146861448566117,24.723567388675413,26.385384732576
High,108.58064208143314,83.48919918168671,68.77249849546888,60.72400786904049,52.802281987755585,48.35047144435647,44.97536301967845,40.949433028396214,38.082936097701314,36.23205161227894,33.732859834172025,31.25923858063205,29.287308803223137,26.385384732576
Mean,76.09580341977775,60.232402464967485,51.44399307572373,45.672634072722786,41.637818623029396,38.234575160867195,36.00892097607829,33.58474769576028,32.09032976614517,30.510658468915135,29.103769514714678,28.004131807748266,27.127972962208922,26.385384732575993
