"","name"
"1","Abaeis"
"2","Adelpha"
"3","Aglais"
"4","Agraulis"
"5","Anthocharis"
"6","Apodemia"
"7","Argynnis"
"8","Ascia"
"9","Asterocampa"
"10","Atalopedes"
"11","Atlides"
"12","Brephidium"
"13","Calephelis"
"14","Callophrys"
"15","Cercyonis"
"16","Chlosyne"
"17","Coenonympha"
"18","Colias"
"19","Copaeodes"
"20","Cupido"
"21","Danaus"
"22","Dymasia"
"23","Echinargus"
"24","Epargyreus"
"25","Erynnis"
"26","Euchloe"
"27","Euphilotes"
"28","Euphydryas"
"29","Euphyes"
"30","Eurema"
"31","Ganyra"
"32","Glaucopsyche"
"33","Habrodais"
"34","Heliopetes"
"35","Hesperia"
"36","Hesperopsis"
"37","Hylephila"
"38","Junonia"
"39","Kricogonia"
"40","Leptotes"
"41","Lerodea"
"42","Limenitis"
"43","Lycaena"
"44","Ministrymon"
"45","Myscelia"
"46","Nathalis"
"47","Nymphalis"
"48","Panoquina"
"49","Papilio"
"50","Philotes"
"51","Phoebis"
"52","Pholisora"
"53","Phyciodes"
"54","Pieris"
"55","Plebejus"
"56","Polites"
"57","Polygonia"
"58","Pontia"
"59","Prolibythea"
"60","Pyrgus"
"61","Pyrisitia"
"62","Satyrium"
"63","Strymon"
"64","Systasea"
"65","Urbanus"
"66","Vanessa"
"67","Zerene"
"68","Zizula"
