"","x"
"1","Abaeis_nicippe"
"2","Adelpha_bredowii"
"3","Adelpha_californica"
"4","Aglais_milberti"
"5","Agraulis_vanillae"
"6","Anthocharis_cethura"
"7","Anthocharis_lanceolata"
"8","Anthocharis_sara"
"9","Apodemia_virgulti"
"10","Argynnis_callippe"
"11","Argynnis_coronis"
"12","Ascia_monuste"
"13","Asterocampa_leilia"
"14","Atalopedes_campestris"
"15","Atlides_halesus"
"16","Brephidium_exile"
"17","Brephidium_exilis"
"18","Calephelis_nemesis"
"19","Calephelis_wrighti"
"20","Callophrys_augustinus"
"21","Callophrys_eryphon"
"22","Callophrys_gryneus"
"23","Callophrys_nelsoni"
"24","Callophrys_perplexa"
"25","Callophrys_spinetorum"
"26","Callophrys_thornei"
"27","Cercyonis_sthenele"
"28","Chlosyne_californica"
"29","Chlosyne_gabbii"
"30","Chlosyne_leanira"
"31","Coenonympha_tullia"
"32","Colias_cesonia"
"33","Colias_eurytheme"
"34","Colias_harfordii"
"35","Copaeodes_aurantiaca"
"36","Copaeodes_aurantiaca_"
"37","Cupido_amyntula"
"38","Danaus_gilippus"
"39","Danaus_plexippus"
"40","Dymasia_dymas"
"41","Echinargus_isola"
"42","Epargyreus_clarus"
"43","Erynnis_afranius"
"44","Erynnis_brizo"
"45","Erynnis_funeralis"
"46","Erynnis_pacuvius"
"47","Erynnis_propertius"
"48","Erynnis_tristis"
"49","Euchloe_hyantis"
"50","Euphilotes_battoides"
"51","Euphilotes_bernardino"
"52","Euphilotes_enoptes"
"53","Euphilotes_mojave"
"54","Euphilotes_pallescens"
"55","Euphydryas_anicia"
"56","Euphydryas_chalcedona"
"57","Euphydryas_editha"
"58","Euphyes_vestris"
"59","Eurema_nise"
"60","Ganyra_howarthi"
"61","Glaucopsyche_lygdamus"
"62","Glaucopsyche_piasus"
"63","Habrodais_grunus"
"64","Heliopetes_ericetorum"
"65","Hemiargus_hanno"
"66","Heraclides_cresphontes"
"67","Hesperia_colorado"
"68","Hesperia_juba"
"69","Hesperia_lindseyi"
"70","Hesperopsis_libya"
"71","Hylephila_phyleus"
"72","Icaricia_acmon"
"73","Icaricia_icarioides"
"74","Icaricia_lupini"
"75","Icaricia_saepiolus"
"76","Junonia_coenia"
"77","Kricogonia_lyside"
"78","Leptotes_cassius"
"79","Leptotes_marina"
"80","Lerodea_eufala"
"81","Limenitis_arthemis"
"82","Limenitis_lorquini"
"83","Lycaena_arota"
"84","Lycaena_gorgon"
"85","Lycaena_helloides"
"86","Lycaena_hermes"
"87","Lycaena_xanthoides"
"88","Ministrymon_leda"
"89","Myscelia_cyananthe"
"90","Nathalis_iole"
"91","Nymphalis_antiopa"
"92","Nymphalis_californica"
"93","Ochlodes_agricola"
"94","Ochlodes_sylvanoides"
"95","Panoquina_errans"
"96","Papilio_indra"
"97","Papilio_machaon"
"98","Papilio_zelicaon"
"99","Philotes_sonorensis"
"100","Phoebis_sennae"
"101","Pholisora_catullus"
"102","Phyciodes_mylitta"
"103","Pieris_rapae"
"104","Plebejus_melissa"
"105","Poanes_melane"
"106","Polites_sabuleti"
"107","Polites_sonora"
"108","Polygonia_gracilis"
"109","Polygonia_satyrus"
"110","Pontia_beckerii"
"111","Pontia_protodice"
"112","Pontia_sisymbrii"
"113","Prolibythea_carinenta"
"114","Pterourus_eurymedon"
"115","Pterourus_rutulus"
"116","Pyrgus_albescens"
"117","Pyrgus_ruralis"
"118","Pyrgus_scriptura"
"119","Pyrisitia_proterpia"
"120","Satyrium_auretorum"
"121","Satyrium_behrii"
"122","Satyrium_californica"
"123","Satyrium_saepium"
"124","Satyrium_sylvinus"
"125","Satyrium_tetra"
"126","Strymon_istapa"
"127","Strymon_melinus"
"128","Systasea_zampa"
"129","Thorybes_pylades"
"130","Urbanus_proteus"
"131","Vanessa_annabella"
"132","Vanessa_atalanta"
"133","Vanessa_cardui"
"134","Vanessa_virginiensis"
"135","Zerene_cesonia"
"136","Zerene_eurydice"
"137","Zizula_cyna"
"138",NA
