"","name"
"1","Arizona_elegans"
"2","Aspidoscelis_tigris"
"3","Callisaurus_draconoides"
"4","Charina_bottae"
"5","Coleonyx_variegatus"
"6","Coluber_constrictor"
"7","Crotalus_cerastes"
"8","Crotalus_oreganus"
"9","Crotaphytus_bicinctores"
"10","Dipsosaurus_dorsalis"
"11","Elgaria_coerulea"
"12","Elgaria_panamintina"
"13","Gambelia_wislizenii"
"14","Hypsiglena_chlorophaea"
"15","Lampropeltis_californiae"
"16","Masticophis_flagellum"
"17","Masticophis_lateralis"
"18","Masticophis_taeniatus"
"19","Nerodia_fasciata"
"20","Phrynosoma_platyrhinos"
"21","Phyllorhynchus_decurtatus"
"22","Pituophis_catenifer"
"23","Plestiodon_gilberti"
"24","Plestiodon_skiltonianus"
"25","Rena_humilis"
"26","Rhinocheilus_lecontei"
"27","Salvadora_hexalepis"
"28","Sauromalus_ater"
"29","Sceloporus_graciosus"
"30","Sceloporus_magister"
"31","Sceloporus_occidentalis"
"32","Sceloporus_uniformis"
"33","Sonora_occipitalis"
"34","Sonora_semiannulata"
"35","Tantilla_hobartsmithi"
"36","Thamnophis_couchii"
"37","Thamnophis_elegans"
"38","Thamnophis_sirtalis"
"39","Trimorphodon_biscutatus"
"40","Uta_stansburiana"
"41","Xantusia_vigilis"
