"","x"
"1","Sorex vagrans"
"2","Neotoma fuscipes"
"3","Urocyon cinereoargenteus"
"4","Mustela frenata"
"5","Ursus arctos"
"6","Reithrodontomys raviventris"
"7","Taxidea taxus"
"8","Neotamias sonomae"
"9","Lasionycteris noctivagans"
"10","Myotis lucifugus"
"11","Dipodomys ingens"
"12","Myotis californicus"
"13","Dipodomys californicus"
"14","Ursus americanus"
"15","Myotis melanorhinus"
"16","Neotoma cinerea"
"17","Ammospermophilus nelsoni"
"18","Eumops perotis"
"19","Reithrodontomys megalotis"
"20","Lepus californicus"
"21","Sorex trowbridgii"
"22","Dipodomys nitratoides"
"23","Sorex sonomae"
"24","Peromyscus maniculatus"
"25","Corynorhinus townsendii"
"26","Peromyscus californicus"
"27","Antrozous pallidus"
"28","Neotamias merriami"
"29","Didelphis virginiana"
"30","Neotoma bryanti"
"31","Otospermophilus beecheyi"
"32","Sciurus griseus"
"33","Perognathus longimembris"
"34","Cervus canadensis"
"35","Dipodomys merriami"
"36","Vulpes macrotis"
"37","Microtus longicaudus"
"38","Vulpes vulpes"
"39","Onychomys torridus"
"40","Myotis evotis"
"41","Sorex palustris"
"42","Eptesicus fuscus"
"43","Mustela erminea"
"44","Microtus californicus"
"45","Sciurus niger"
"46","Lasiurus blossevillii"
"47","Perognathus alticola"
"48","Lasiurus cinereus"
"49","Sylvilagus audubonii"
"50","Lepus americanus"
"51","Odocoileus hemionus"
"52","Procyon lotor"
"53","Scapanus latimanus"
"54","Chaetodipus californicus"
"55","Lynx rufus"
"56","Gulo gulo"
"57","Zapus princeps"
"58","Tamiasciurus douglasii"
"59","Callospermophilus lateralis"
"60","Myotis thysanodes"
"61","Thomomys monticola"
"62","Tadarida brasiliensis"
"63","Canis latrans"
"64","Thomomys bottae"
"65","Parastrellus hesperus"
"66","Neotamias amoenus"
"67","Glaucomys sabrinus"
"68","Bassariscus astutus"
"69","Mephitis mephitis"
"70","Peromyscus boylii"
"71","Sciurus carolinensis"
"72","Peromyscus truei"
"73","Sorex ornatus"
"74","Martes americana"
"75","Mus musculus"
"76","Perognathus inornatus"
"77","Spilogale gracilis"
"78","Notiosorex crawfordi"
"79","Myotis volans"
"80","Myotis yumanensis"
"81","Erethizon dorsatum"
"82","Dipodomys heermanni"
"83","Sylvilagus bachmani"
"84","Puma concolor"
