,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75
Low,44.05083262889358,40.196348709953114,33.82843638615058,31.704358807961732,30.46350827073763,28.144573817789755,28.31828484141231,26.700136250728384,26.34116951662184,25.68983817624908,25.572573284776688,25.039912936311758,24.985829016321613,26.9947721991026
High,119.56102320771684,92.6110509894386,76.64689598724638,67.18986514825627,59.21967717141243,54.15945943096394,50.128208545319005,46.6231514117163,43.371372835375915,40.13896331328519,37.90339461521159,35.69377414853586,33.134871621498625,30.461141462657398
Mean,78.4440563189712,63.18516290318903,53.71689210768869,48.36229638297629,44.78868973745028,41.34338363355151,39.24109016794943,36.91300411755997,35.108869228049784,33.83764063910466,32.601798923967465,31.18587170679141,30.17904597167304,29.142958414138537
