"","name"
"1","Isoetes"
"2","Lycopodiella"
"3","Lycopodium"
"4","Selaginella"
"5","Asplenium"
"6","Azolla"
"7","Woodwardia"
"8","Dryopteris"
"9","Polystichum"
"10","Equisetum"
"11","Marsilea"
"12","Pilularia"
"13","Botrychium"
"14","Ophioglossum"
"15","Polypodium"
"16","Adiantum"
"17","Argyrochosma"
"18","Aspidotis"
"19","Astrolepis"
"20","Cryptogramma"
"21","Notholaena"
"22","Pellaea"
"23","Pentagramma"
"24","Woodsia"
"25","Calocedrus"
"26","Chamaecyparis"
"27","Juniperus"
"28","Sequoia"
"29","Sequoiadendron"
"30","Thuja"
"31","Ephedra"
"32","Abies"
"33","Picea"
"34","Pinus"
"35","Pseudotsuga"
"36","Tsuga"
"37","Taxus"
"38","Torreya"
"39","Brasenia"
"40","Nuphar"
"41","Asarum"
"42","Umbellularia"
"43","Anemopsis"
"44","Ceratophyllum"
"45","Carlowrightia"
"46","Justicia"
"47","Sesuvium"
"48","Trianthema"
"49","Amaranthus"
"50","Nitrophila"
"51","Tidestromia"
"52","Rhus"
"53","Toxicodendron"
"54","Angelica"
"55","Berula"
"56","Bowlesia"
"57","Cicuta"
"58","Cymopterus"
"59","Daucus"
"60","Eryngium"
"61","Heracleum"
"62","Ligusticum"
"63","Lilaeopsis"
"64","Lomatium"
"65","Osmorhiza"
"66","Podistera"
"67","Sanicula"
"68","Sium"
"69","Tauschia"
"70","Amsonia"
"71","Apocynum"
"72","Asclepias"
"73","Cycladenia"
"74","Funastrum"
"75","Matelea"
"76","Aralia"
"77","Hydrocotyle"
"78","Achillea"
"79","Acourtia"
"80","Adenocaulon"
"81","Adenophyllum"
"82","Ageratina"
"83","Agoseris"
"84","Amblyopappus"
"85","Ambrosia"
"86","Anaphalis"
"87","Antennaria"
"88","Arnica"
"89","Artemisia"
"90","Baccharis"
"91","Bahiopsis"
"92","Balsamorhiza"
"93","Bidens"
"94","Brickellia"
"95","Chaenactis"
"96","Cirsium"
"97","Crepis"
"98","Crocidium"
"99","Dieteria"
"100","Eatonella"
"101","Eclipta"
"102","Encelia"
"103","Enceliopsis"
"104","Ericameria"
"105","Erigeron"
"106","Eriophyllum"
"107","Eurybia"
"108","Euthamia"
"109","Geraea"
"110","Gnaphalium"
"111","Gutierrezia"
"112","Helenium"
"113","Helianthus"
"114","Hesperevax"
"115","Heterotheca"
"116","Hieracium"
"117","Hymenoxys"
"118","Iva"
"119","Lactuca"
"120","Lagophylla"
"121","Logfia"
"122","Machaeranthera"
"123","Madia"
"124","Matricaria"
"125","Micropus"
"126","Microseris"
"127","Nicolletia"
"128","Packera"
"129","Palafoxia"
"130","Pericome"
"131","Perityle"
"132","Peucephyllum"
"133","Pleurocoronis"
"134","Pluchea"
"135","Porophyllum"
"136","Psathyrotes"
"137","Pseudognaphalium"
"138","Psilocarphus"
"139","Psilostrophe"
"140","Raillardella"
"141","Rudbeckia"
"142","Senecio"
"143","Solidago"
"144","Symphyotrichum"
"145","Tanacetum"
"146","Taraxacum"
"147","Uropappus"
"148","Venegasia"
"149","Verbesina"
"150","Berberis"
"151","Alnus"
"152","Betula"
"153","Amsinckia"
"154","Cryptantha"
"155","Hackelia"
"156","Lappula"
"157","Lithospermum"
"158","Mertensia"
"159","Myosotis"
"160","Plagiobothrys"
