,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250,mntd255,mntd260,mntd265,mntd270,mntd275,mntd280,mntd285,mntd290,mntd295,mntd300,mntd305,mntd310,mntd315,mntd320,mntd325,mntd330,mntd335,mntd340,mntd345,mntd350,mntd355,mntd360,mntd365,mntd370,mntd375,mntd380,mntd385,mntd390,mntd395,mntd400,mntd405,mntd410,mntd415,mntd420,mntd425,mntd430,mntd435,mntd440,mntd445,mntd450,mntd455,mntd460,mntd465,mntd470,mntd475,mntd480,mntd485,mntd490,mntd495,mntd500,mntd505,mntd510,mntd515,mntd520,mntd525,mntd530,mntd535,mntd540,mntd545,mntd550,mntd555,mntd560,mntd565,mntd570,mntd575,mntd580,mntd585,mntd590,mntd595,mntd600,mntd605,mntd610,mntd615
Low,110.2203682075,99.4041436500001,97.58663104125,88.445278632,89.3905083016666,86.66347423071433,80.86635147625,78.16294691333334,77.14172915900001,75.45238320636366,73.33762840125006,70.28230846999998,68.39014503964293,67.80799530500003,67.1522767321875,65.2597358911765,63.575762571388964,62.478990860263174,61.2923627905,60.469906364523766,59.32810453386365,59.391160028913085,58.87281120791664,57.1349538128,56.17496633846151,55.746414166851885,55.49135720303573,54.645516287068986,54.391134963999995,53.546942948548406,52.58404045328125,51.66253034045457,52.61560251352943,51.544314894857145,51.09631186680558,50.43146461175676,50.201751363421025,49.57515420089745,48.656785897750005,48.371696302926814,48.76108191166668,48.4599394745349,47.743456502499974,47.311174846111115,47.0697632473913,46.43537300670216,46.34714744687503,45.94230205346943,45.7832474861,45.82159548313722,45.615226341923126,45.65559724990564,45.36628651814817,44.75582443381819,44.39888953080357,44.345013804473666,44.14909384112067,43.62791088813559,43.9792195115833,43.87546835565574,43.64338878491939,43.487117003333296,42.76210717679688,42.879760992153884,42.75269578499996,42.539757927238796,42.6670838750735,42.45134071405802,42.14512385757147,41.79392907915497,41.82845814722226,41.19399685883558,41.23920592277029,41.29350576406674,41.41141115513154,41.191007172142875,41.296726075064136,40.81719026354436,41.05370622875,40.70345857623457,40.6212495459756,40.52438887253015,40.10967147833332,40.01292849876475,40.06013226470929,39.77163715896552,39.99894908727272,39.69691640500003,39.75961813800003,39.61927980412088,39.54534660913047,39.59571036532262,39.23621587271282,39.167465231263186,39.13493438864583,39.01568443391754,39.05739397336731,38.54816196202026,38.8007116686,38.559481318366316,38.665198395882385,38.42459678155343,38.63809818076928,38.387021141952395,38.34256454410379,38.283826512242975,38.17817973606482,38.26962522380737,38.256972965136406,38.05824278702703,37.95938307870537,38.01330326362833,37.9125090294298,37.826098052608714,37.81496245965521,37.76897525978633,37.61198695478814,37.76235200189076,37.7599243495833,38.12703803231401,38.24718133872948,38.5391940308943
High,315.3279839275,265.3710598916663,223.669936655,209.559162954,188.83639305999998,173.41779195928544,166.86327497437497,152.18440095888866,146.73395237949998,137.62524909409072,130.5461076975,123.4620370453847,118.66943206428584,113.43204634899968,110.718916525625,108.19210785264735,103.69641973972254,99.80679441236845,97.399612096,94.34702328142863,92.05354912045459,88.47399696847826,87.15253101500001,86.15072015919999,84.27226606480768,82.31118662092591,80.41276445339282,79.38525855241384,77.33617724416666,76.36815584822577,75.35321731015625,74.03332123636368,73.18350497058822,71.60963085928567,70.6411939818056,70.47250694108111,68.87199809250004,68.1074616942308,67.417776964,66.39324997207318,65.87469362023813,64.78926655267439,63.93598449761368,64.06024339844443,62.78196160673918,62.0315474048936,61.4234283270833,60.6358387144898,60.2028937285,59.37186989294116,59.25675315375004,58.680952577641506,57.985651666111124,57.23329617627274,56.73801594553575,56.987267354035076,56.03351660077582,55.634150486694885,55.069299788250035,54.65544740442621,54.16801622467748,53.84052324563491,53.553318800625,53.07886553107692,52.84585412727272,52.363223058582065,51.71616802323531,51.59185114579707,51.339529612142904,51.09168736922534,50.47210359861111,50.11949526130133,49.921271844999964,49.56672749626664,49.445266975131624,48.81477673727276,48.68842030711541,48.47659571006329,47.90753817025,47.778145478148105,47.560344799024406,47.435255833192805,47.24335327029762,46.757063650411766,46.42062087674421,46.26192433827588,45.9988729676705,45.829465913258424,45.609258842055596,45.25391528846158,45.116665376250005,44.83780187779568,44.844550102819106,44.495185029684194,44.18595245807288,43.905143936752616,43.75171578551018,43.52242953838382,43.313927326750004,43.127575813168306,42.95718568480394,42.72676067077669,42.520862389663435,42.3504927028095,42.17253194122639,41.97753552051406,41.692570285462935,41.58607489564224,41.36415738109095,41.20733068941445,40.915508113616056,40.868726923495586,40.61791697938601,40.44373816817395,40.23990294612071,40.056086576282034,39.85699029415258,39.58779153764708,39.40148221058337,39.17385732995871,38.92046027262296,38.5391940308943
Mean,198.5075337753,173.47618908073335,154.13653598865,143.73705966580002,133.121724355,126.92941306417143,119.12096686585001,112.68786977568888,108.67631280426,104.4976548606909,100.57725773873334,95.62594416863077,92.96307047728571,89.89581387626666,87.407373951425,85.23546748078824,82.6714109916,80.32775751062107,79.03498768294,76.87773576968573,75.69296236675456,73.99925207835653,72.72888878319168,71.40571569628001,70.01426342950771,68.75140524574816,67.90279749644286,67.0437529898207,65.70137111192666,64.85149506867742,63.80307828826875,63.01791609228486,62.756054417311766,61.73546747044001,60.86596831427224,60.24983926280001,59.61085260612106,58.82502030673847,58.230599893984994,57.81317995283903,57.26737072109524,56.83374551933024,55.99648376007728,55.79468532583112,55.196927231852186,54.73001789061277,54.202400968012505,53.83776207867756,53.311116716648,52.96047724487843,52.47411226501154,52.29675212926416,51.66771433507778,51.337612767327286,50.93564112840715,50.66031304181404,50.386282208310355,49.82529506574916,49.71751539381666,49.51604487504591,48.99789361677419,48.804471831539686,48.59096599825937,48.36991469856616,48.08411779734244,47.76653074015224,47.46052797002354,47.382817409579715,46.94166375989143,46.813158259081696,46.36913387819723,46.121719193200015,46.004745806554055,45.74980867084267,45.422023005350006,45.24462969042858,45.18472476756154,44.962150959987355,44.715068804205,44.534979615293835,44.32885530962683,44.16726688376145,43.94158513397382,43.70123176353177,43.607429366960474,43.3774040206138,43.17257714791818,43.05603798750337,42.88663456905556,42.74946812591649,42.56681736420653,42.39648785206452,42.283028041731924,42.030235717934744,41.89166546905208,41.81098862760207,41.604520316993884,41.479901776373744,41.367521992206,41.23843917824159,41.06290211627844,40.8781309177767,40.82325808449616,40.65660095230858,40.544890132567936,40.39139549620187,40.26015558370741,40.138169664629366,40.048682218765464,39.94201192541082,39.725645821848225,39.66419716984425,39.51815438942282,39.434414961074786,39.33482836666208,39.1831826857624,39.09355781917289,38.95518354465547,38.87386489781667,38.769331211398345,38.654060718685244,38.5391940308943
