"","x"
"1","Sorex vagrans"
"2","Neotoma fuscipes"
"3","Sorex pacificus"
"4","Urocyon cinereoargenteus"
"5","Mustela frenata"
"6","Ursus arctos"
"7","Taxidea taxus"
"8","Neotamias sonomae"
"9","Lasionycteris noctivagans"
"10","Arborimus pomo"
"11","Myotis lucifugus"
"12","Myotis californicus"
"13","Zapus trinotatus"
"14","Sylvilagus nuttallii"
"15","Dipodomys californicus"
"16","Ursus americanus"
"17","Myotis melanorhinus"
"18","Neotoma cinerea"
"19","Microtus oregoni"
"20","Ochotona princeps"
"21","Aplodontia rufa"
"22","Reithrodontomys megalotis"
"23","Lepus californicus"
"24","Sorex trowbridgii"
"25","Thomomys talpoides"
"26","Microtus townsendii"
"27","Sorex sonomae"
"28","Peromyscus maniculatus"
"29","Corynorhinus townsendii"
"30","Antrozous pallidus"
"31","Scapanus townsendii"
"32","Urocitellus beldingi"
"33","Didelphis virginiana"
"34","Arborimus longicaudus"
"35","Otospermophilus beecheyi"
"36","Sciurus griseus"
"37","Cervus canadensis"
"38","Neotamias siskiyou"
"39","Microtus longicaudus"
"40","Vulpes vulpes"
"41","Myotis evotis"
"42","Sorex bendirii"
"43","Martes pennanti"
"44","Sorex palustris"
"45","Eptesicus fuscus"
"46","Mustela erminea"
"47","Microtus californicus"
"48","Microtus montanus"
"49","Scapanus orarius"
"50","Lasiurus blossevillii"
"51","Arborimus albipes"
"52","Lasiurus cinereus"
"53","Sylvilagus audubonii"
"54","Neotamias senex"
"55","Lepus americanus"
"56","Odocoileus hemionus"
"57","Procyon lotor"
"58","Scapanus latimanus"
"59","Lynx rufus"
"60","Clethrionomys californicus"
"61","Gulo gulo"
"62","Thomomys mazama"
"63","Zapus princeps"
"64","Tamiasciurus douglasii"
"65","Callospermophilus lateralis"
"66","Myotis thysanodes"
"67","Thomomys monticola"
"68","Tadarida brasiliensis"
"69","Canis latrans"
"70","Thomomys bottae"
"71","Neotamias amoenus"
"72","Glaucomys sabrinus"
"73","Bassariscus astutus"
"74","Mephitis mephitis"
"75","Neurotrichus gibbsii"
"76","Peromyscus boylii"
"77","Peromyscus truei"
"78","Martes americana"
"79","Mus musculus"
"80","Spilogale gracilis"
"81","Myotis volans"
"82","Neotamias ochrogenys"
"83","Myotis yumanensis"
"84","Erethizon dorsatum"
"85","Sylvilagus bachmani"
"86","Puma concolor"
