"","x"
"1","Accipiter cooperii"
"2","Accipiter striatus"
"3","Actitis macularius"
"4","Aechmophorus clarkii"
"5","Aechmophorus occidentalis"
"6","Aegolius acadicus"
"7","Aeronautes saxatalis"
"8","Agelaius phoeniceus"
"9","Agelaius tricolor"
"10","Aimophila ruficeps"
"11","Aix sponsa"
"12","Amazona finschi"
"13","Amazona viridigenalis"
"14","Ammodramus savannarum"
"15","Ammospiza nelsoni"
"16","Amphispiza bilineata"
"17","Anas acuta"
"18","Anas platyrhynchos"
"19","Anser albifrons"
"20","Anser caerulescens"
"21","Anser rossii"
"22","Anthus rubescens"
"23","Anthus spragueii"
"24","Aphelocoma californica"
"25","Aquila chrysaetos"
"26","Aratinga nenday"
"27","Archilochus alexandri"
"28","Ardea alba"
"29","Ardea herodias"
"30","Ardenna grisea"
"31","Arenaria interpres"
"32","Arenaria melanocephala"
"33","Artemisiospiza belli"
"34","Asio flammeus"
"35","Asio otus"
"36","Athene cunicularia"
"37","Aythya affinis"
"38","Aythya americana"
"39","Aythya collaris"
"40","Aythya valisineria"
"41","Baeolophus inornatus"
"42","Bombycilla cedrorum"
"43","Bombycilla garrulus"
"44","Botaurus lentiginosus"
"45","Branta bernicla"
"46","Branta canadensis"
"47","Branta hutchinsii"
"48","Brotogeris chiriri"
"49","Bubo virginianus"
"50","Bubulcus ibis"
"51","Bucephala albeola"
"52","Bucephala clangula"
"53","Buteo jamaicensis"
"54","Buteo lagopus"
"55","Buteo lineatus"
"56","Buteo regalis"
"57","Calidris alba"
"58","Calidris alpina"
"59","Calidris bairdii"
"60","Calidris canutus"
"61","Calidris mauri"
"62","Calidris melanotos"
"63","Calidris minutilla"
"64","Calidris virgata"
"65","Callipepla californica"
"66","Calypte anna"
"67","Calypte costae"
"68","Campylorhynchus brunneicapillus"
"69","Cardellina pusilla"
"70","Cardinalis cardinalis"
"71","Cathartes aura"
"72","Catharus guttatus"
"73","Catharus ustulatus"
"74","Catherpes mexicanus"
"75","Certhia americana"
"76","Chaetura vauxi"
"77","Chamaea fasciata"
"78","Charadrius montanus"
"79","Charadrius nivosus"
"80","Charadrius semipalmatus"
"81","Charadrius vociferus"
"82","Chondestes grammacus"
"83","Chordeiles acutipennis"
"84","Chordeiles minor"
"85","Cinclus mexicanus"
"86","Circus hudsonius"
"87","Cistothorus palustris"
"88","Columbina passerina"
"89","Contopus cooperi"
"90","Contopus sordidulus"
"91","Corthylio calendula"
"92","Corvus brachyrhynchos"
"93","Corvus corax"
"94","Cypseloides niger"
"95","Dendragapus fuliginosus"
"96","Dendrocygna bicolor"
"97","Dryobates nuttallii"
"98","Dryobates pubescens"
"99","Egretta caerulea"
"100","Egretta thula"
"101","Elanus leucurus"
