,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250
Low,26.569311145,27.304727215,26.3752936225,23.95335605,23.12510803916667,22.680844215714327,21.677586278125002,20.3959844677778,19.620025971,18.955540120000038,18.519103637499967,17.867581902307663,17.303085099999986,17.13766240399997,16.5466406415625,15.9948786914706,15.6823051311111,15.513716971578923,15.2047531565,14.80443305047619,14.703179359772683,14.389428702826082,14.088312634166636,13.8061375958,13.498765770192263,13.366752729074035,13.282582668928573,13.183444020689667,13.018675698333364,12.830980895000001,12.557198484843749,12.56632117500003,12.4240636252941,12.341464666285715,12.208986120833345,12.146693788783821,12.035558853289443,11.937368312435932,11.850167090500001,11.740641986951195,11.79555844749999,11.65520644209305,11.569401385909071,11.549390808222201,11.55195014206521,11.500787980212777,11.492330270729166,11.523593009489796,11.572455952499999
High,82.5193991325,65.16376258999996,55.6379048,49.618151543,44.09229780333333,39.9688756328571,36.903417141249996,34.47492960888886,31.7668210905,30.4292437922727,28.512621100416634,27.26892784615383,25.635214383928574,24.991203939666697,23.648131049999996,23.196143773529432,21.984254499166667,21.289486131578983,20.7122911615,20.16540545595236,19.701816732727263,19.10219011782613,18.614166100416636,18.144352739,17.73524096980773,17.37097776462967,17.016400868392857,16.529323094482777,16.363926707333363,15.94376835967743,15.7271513453125,15.45161722242427,15.078035593823483,14.847042018428573,14.735118301944432,14.425289715810841,14.264155844868442,14.050539024359017,13.84493820375,13.669380398780465,13.443124882499973,13.254039181395385,13.041578605568207,12.958720477888932,12.774768939891295,12.57723815904254,12.462542270729134,12.29485972285715,11.8789222937
Mean,53.5368944206,46.3534135464,40.614856933199995,36.694546127959995,33.51176020626667,31.033449731085714,29.094854758600004,27.3557439664,25.75794589782,24.675192353236366,23.50175307305,22.52237095986154,21.495068222114284,20.80330597868,20.172500456499996,19.555695004517645,18.916718403955553,18.35057855905263,17.886754494599998,17.489653721666667,17.103667078063634,16.73029174090435,16.331502489041668,15.987938011672002,15.69588986166154,15.357027920348148,15.115828125607143,14.881289468151724,14.628711207653334,14.356586201599999,14.158988705575,13.996986786121212,13.766404710782354,13.573370254828573,13.431643234311112,13.311084364054054,13.12390202883158,12.994968333584616,12.85485414616,12.712062881643902,12.599961783014285,12.453879308144185,12.342812701399998,12.22235561179111,12.140993054917393,12.03017910058298,11.936126994808335,11.859667195555101,11.763721691448
