,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215
Low,27.252452769999998,26.011560573333334,25.54004724125,24.063132145999997,22.784131800000033,21.33761357642854,20.52883556375,19.226189049999977,18.654762824,18.041839567727255,16.86997307375003,16.780545232307663,16.320375094999957,16.029167561333335,15.3689463721875,15.0427345888235,14.871459628611142,14.713751381052647,14.31508435575,14.197287341904753,13.685508467045421,13.66108995717396,13.422117791041636,13.2038477738,13.0367284765385,12.895045579999984,12.745323509821386,12.659765785862112,12.6472573323333,12.351518120645181,12.26746879265625,12.26338004075759,12.17809163191173,12.086192086857142,12.039840466944487,11.972232608648692,11.943733425921051,11.899588124230787,11.872200651375,11.90304184353662,11.857993003214334,11.90391486767446
High,79.3449667175,64.5657571466667,53.43365903125,46.300017538,41.27647209333333,37.66321187714287,34.06458283625,31.221309191111075,29.324105658499995,27.715686039999955,25.850438027083296,24.5845734592308,23.717511797500045,22.45251311233333,21.661437959375,20.814447772058834,20.346030623055544,19.703131350789505,18.798910252749998,18.30445905785711,17.692784019090933,17.467555485,17.056302369791666,16.7175996726,16.193376751923065,15.761956977037046,15.470326040714257,15.280746046551679,14.9583056971667,14.725612115322537,14.531216195,14.220317731818172,13.9940952985294,13.7744417481429,13.580980233472232,13.37330048945949,13.133326519342104,13.016882038461516,12.841423411374999,12.642192950365855,12.428713746428617,12.252353354069779
Mean,52.6599786803,45.06204701446667,39.24806790065,34.87957193628,31.849256304833332,29.282609636285716,27.028636416250002,25.33040911746667,23.834427729339996,22.781441063181813,21.561955834366668,20.706513029815383,19.921644558242857,19.27217256404,18.5486909259375,17.93638044545882,17.58517961213333,17.085728166842106,16.604333264690002,16.236244765895236,15.7310574557,15.464389197417391,15.174858637958334,14.892251483072,14.61752009223077,14.375917440792593,14.12517830715,13.95693371529655,13.75968442614,13.545666473096773,13.36250329089375,13.201272234339394,13.045983131911767,12.911593828108574,12.802459670477779,12.660160679313513,12.551527471294735,12.471034017348716,12.348104940979999,12.263739351200002,12.157412806690475,12.079050650065117
