"","name"
"1","Accipiter_cooperii"
"2","Accipiter_striatus"
"3","Actitis_macularius"
"4","Aechmophorus_clarkii"
"5","Aechmophorus_occidentalis"
"6","Aegolius_acadicus"
"7","Aeronautes_saxatalis"
"8","Agelaius_phoeniceus"
"9","Aimophila_ruficeps"
"10","Aix_sponsa"
"11","Ammodramus_savannarum"
"12","Anas_acuta"
"13","Anas_platyrhynchos"
"14","Anser_albifrons"
"15","Anthus_rubescens"
"16","Aphelocoma_californica"
"17","Aquila_chrysaetos"
"18","Archilochus_alexandri"
"19","Ardea_alba"
"20","Ardea_herodias"
"21","Arenaria_interpres"
"22","Asio_flammeus"
"23","Asio_otus"
"24","Aythya_affinis"
"25","Aythya_americana"
"26","Aythya_collaris"
"27","Aythya_marila"
"28","Aythya_valisineria"
"29","Baeolophus_inornatus"
"30","Bombycilla_cedrorum"
"31","Bombycilla_garrulus"
"32","Bonasa_umbellus"
"33","Botaurus_lentiginosus"
"34","Brachyramphus_marmoratus"
"35","Branta_bernicla"
"36","Branta_canadensis"
"37","Branta_hutchinsii"
"38","Bubo_virginianus"
"39","Bubulcus_ibis"
"40","Bucephala_albeola"
"41","Bucephala_clangula"
"42","Buteo_jamaicensis"
"43","Buteo_lagopus"
"44","Buteo_lineatus"
"45","Buteo_regalis"
"46","Buteo_swainsoni"
"47","Calcarius_lapponicus"
"48","Calidris_alba"
"49","Calidris_alpina"
"50","Calidris_mauri"
"51","Calidris_minutilla"
"52","Callipepla_californica"
"53","Calypte_anna"
"54","Cardellina_pusilla"
"55","Cathartes_aura"
"56","Catharus_guttatus"
"57","Catharus_ustulatus"
"58","Catherpes_mexicanus"
"59","Certhia_americana"
"60","Chaetura_vauxi"
"61","Chamaea_fasciata"
"62","Charadrius_semipalmatus"
"63","Charadrius_vociferus"
"64","Chlidonias_niger"
"65","Chondestes_grammacus"
"66","Chordeiles_minor"
"67","Cinclus_mexicanus"
"68","Cistothorus_palustris"
"69","Contopus_cooperi"
"70","Contopus_sordidulus"
"71","Coragyps_atratus"
"72","Corvus_brachyrhynchos"
"73","Corvus_corax"
"74","Cyanocitta_stelleri"
"75","Cygnus_columbianus"
"76","Cypseloides_niger"
"77","Egretta_thula"
"78","Elanus_leucurus"
"79","Empidonax_difficilis"
"80","Empidonax_hammondii"
"81","Empidonax_oberholseri"
"82","Empidonax_traillii"
"83","Eremophila_alpestris"
"84","Euphagus_cyanocephalus"
"85","Falco_columbarius"
"86","Falco_mexicanus"
"87","Falco_peregrinus"
"88","Falco_sparverius"
"89","Fulica_americana"
"90","Gallinago_delicata"
"91","Geothlypis_tolmiei"
"92","Geothlypis_trichas"
"93","Glaucidium_gnoma"
"94","Gymnogyps_californianus"
