"","x"
"1","Accipiter cooperii"
"2","Accipiter striatus"
"3","Actitis macularius"
"4","Aechmophorus clarkii"
"5","Aechmophorus occidentalis"
"6","Aegolius acadicus"
"7","Aeronautes saxatalis"
"8","Agelaius phoeniceus"
"9","Aimophila ruficeps"
"10","Aix sponsa"
"11","Ammodramus savannarum"
"12","Anas acuta"
"13","Anas platyrhynchos"
"14","Anser albifrons"
"15","Anser caerulescens"
"16","Anser rossii"
"17","Anthus rubescens"
"18","Aphelocoma californica"
"19","Aquila chrysaetos"
"20","Archilochus alexandri"
"21","Ardea alba"
"22","Ardea herodias"
"23","Arenaria interpres"
"24","Artemisiospiza belli"
"25","Asio flammeus"
"26","Asio otus"
"27","Aythya affinis"
"28","Aythya americana"
"29","Aythya collaris"
"30","Aythya marila"
"31","Aythya valisineria"
"32","Baeolophus inornatus"
"33","Bombycilla cedrorum"
"34","Bombycilla garrulus"
"35","Bonasa umbellus"
"36","Botaurus lentiginosus"
"37","Brachyramphus marmoratus"
"38","Branta bernicla"
"39","Branta canadensis"
"40","Branta hutchinsii"
"41","Bubo virginianus"
"42","Bubulcus ibis"
"43","Bucephala albeola"
"44","Bucephala clangula"
"45","Buteo jamaicensis"
"46","Buteo lagopus"
"47","Buteo lineatus"
"48","Buteo regalis"
"49","Buteo swainsoni"
"50","Calcarius lapponicus"
"51","Calidris alba"
"52","Calidris alpina"
"53","Calidris mauri"
"54","Calidris minutilla"
"55","Callipepla californica"
"56","Calypte anna"
"57","Cardellina pusilla"
"58","Cathartes aura"
"59","Catharus guttatus"
"60","Catharus ustulatus"
"61","Catherpes mexicanus"
"62","Certhia americana"
"63","Chaetura vauxi"
"64","Chamaea fasciata"
"65","Charadrius semipalmatus"
"66","Charadrius vociferus"
"67","Chlidonias niger"
"68","Chondestes grammacus"
"69","Chordeiles minor"
"70","Cinclus mexicanus"
"71","Circus hudsonius"
"72","Cistothorus palustris"
"73","Contopus cooperi"
"74","Contopus sordidulus"
"75","Coragyps atratus"
"76","Corthylio calendula"
"77","Corvus brachyrhynchos"
"78","Corvus corax"
"79","Cyanocitta stelleri"
"80","Cygnus columbianus"
"81","Cypseloides niger"
"82","Dendragapus fuliginosus"
"83","Dryobates nuttallii"
"84","Dryobates pubescens"
"85","Egretta thula"
"86","Elanus leucurus"
"87","Empidonax difficilis"
"88","Empidonax hammondii"
"89","Empidonax oberholseri"
"90","Empidonax traillii"
"91","Eremophila alpestris"
"92","Euphagus cyanocephalus"
"93","Falco columbarius"
"94","Falco mexicanus"
"95","Falco peregrinus"
"96","Falco sparverius"
"97","Fulica americana"
"98","Gallinago delicata"
"99","Geothlypis tolmiei"
"100","Geothlypis trichas"
"101","Glaucidium gnoma"
