"","name"
"1","Adelpha"
"2","Aglais"
"3","Anthocharis"
"4","Apodemia"
"5","Argynnis"
"6","Atalopedes"
"7","Atlides"
"8","Battus"
"9","Boloria"
"10","Brephidium"
"11","Callophrys"
"12","Carterocephalus"
"13","Cercyonis"
"14","Chlosyne"
"15","Coenonympha"
"16","Colias"
"17","Cupido"
"18","Danaus"
"19","Epargyreus"
"20","Erynnis"
"21","Euchloe"
"22","Euphilotes"
"23","Euphydryas"
"24","Euphyes"
"25","Glaucopsyche"
"26","Habrodais"
"27","Heliopetes"
"28","Hesperia"
"29","Hylephila"
"30","Junonia"
"31","Leptotes"
"32","Lerodea"
"33","Limenitis"
"34","Lycaena"
"35","Neophasia"
"36","Nymphalis"
"37","Oeneis"
"38","Papilio"
"39","Parnassius"
"40","Philotes"
"41","Pholisora"
"42","Phyciodes"
"43","Pieris"
"44","Plebejus"
"45","Polites"
"46","Polygonia"
"47","Pontia"
"48","Pyrgus"
"49","Satyrium"
"50","Strymon"
"51","Vanessa"
"52","Zerene"
