"","name"
"1","Adelpha_californica"
"2","Aglais_milberti"
"3","Amblysciertes_vialis"
"4","Anthocharis_lanceolata"
"5","Anthocharis_sara"
"6","Argynnis_callippe"
"7","Argynnis_coronis"
"8","Argynnis_cybele"
"9","Argynnis_egleis"
"10","Argynnis_hesperis"
"11","Argynnis_hydaspe"
"12","Arygnnis_zerene"
"13","Battus_philenor"
"14","Boloria_epithore"
"15","Callophrys_augustinus"
"16","Callophrys_dumetorum"
"17","Callophrys_eryphon"
"18","Callophrys_johnsoni"
"19","Callophrys_mossii"
"20","Callophrys_muiri"
"21","Callophrys_nelsoni"
"22","Callophrys_perplexa"
"23","Callophrys_polios"
"24","Callophrys_sheridanii"
"25","Callophrys_spinetorum"
"26","Cercyonis_sthenele"
"27","Chlosyne_leanira"
"28","Chlosyne_palla"
"29","Coenonympha_tullia"
"30","Colias_eurytheme"
"31","Colias_occidentalis"
"32","Colias_philodice"
"33","Cupido_amyntula"
"34","Erynnis_funeralis"
"35","Erynnis_icelus"
"36","Erynnis_pacuvius"
"37","Erynnis_persius"
"38","Erynnis_propertius"
"39","Erynnis_tristis"
"40","Euchloe_hyantis"
"41","Euphilotes_bernardino"
"42","Euphilotes_glaucon"
"43","Euphydryas_anicia"
"44","Euphydryas_chalcedona"
"45","Euphyes_vestris"
"46","Glaucopsyche_piasus"
"47","Hesperia_colorado"
"48","Hesperia_columbia"
"49","Hesperia_juba"
"50","Icaricia_acmon"
"51","Icaricia_icarioides"
"52","Icaricia_lupini"
"53","Icaricia_saepiolus"
"54","Leptotes_marina"
"55","Limenitis_lorquini"
"56","Lycaena_arota"
"57","Lycaena_gorgon"
"58","Lycaena_helloides"
"59","Lycaena_mariposa"
"60","Lycaena_nivalis"
"61","Lycaena_xanthoides"
"62","Nymphalis_californica"
"63","Ochlodes_agricola"
"64","Ochlodes_sylvanoides"
"65","Oeneis_nevadensis"
"66","Papilio_clodius"
"67","Papilio_indra"
"68","Papilio_multicaudata"
"69","Parnassius_clodius"
"70","Phyciodes_mylitta"
"71","Phyciodes_orseis"
"72","Phyciodes_pulchella"
"73","Pieris_marginalis"
"74","Poanes_melane"
"75","Polites_sabuleti"
"76","Polites_sonora"
"77","Polygonia_faunus"
"78","Polygonia_gracilis"
"79","Polygonia_oreas"
"80","Polygonia_satyrus"
"81","Pontia_occidentalis"
"82","Pontia_protodice"
"83","Pontia_sisymbrii"
"84","Pterourus_eurymedon"
"85","Pterourus_rutulus"
"86","Pyrgus_communis"
"87","Pyrgus_ruralis"
"88","Satyrium_auretorum"
"89","Satyrium_californica"
"90","Satyrium_fuliginosa"
"91","Satyrium_saepium"
"92","Satyrium_sylvinus"
"93","Satyrium_tetra"
"94","Thorybes_diversus"
"95","Thorybes_pylades"
"96","Vanessa_annabella"
"97","Vanessa_cardui"
"98","Vanessa_virginiensis"
"99","Zerene_eurydice"
