"","x"
"1","Isoetes_bolanderi"
"2","Isoetes_echinospora"
"3","Isoetes_howellii"
"4","Isoetes_nuttallii"
"5","Isoetes_occidentalis"
"6","Isoetes_orcuttii"
"7","Lycopodiella_inundata"
"8","Lycopodium_clavatum"
"9","Selaginella_asprella"
"10","Selaginella_bigelovii"
"11","Selaginella_eremophila"
"12","Selaginella_hansenii"
"13","Selaginella_scopulorum"
"14","Selaginella_wallacei"
"15","Selaginella_watsonii"
"16","Asplenium_septentrionale"
"17","Asplenium_vespertinum"
"18","Asplenium_viride"
"19","Azolla_filiculoides"
"20","Azolla_microphylla"
"21","Woodwardia_fimbriata"
"22","Cystopteris_fragilis"
"23","Dryopteris_arguta"
"24","Dryopteris_expansa"
"25","Polystichum_californicum"
"26","Polystichum_kruckebergii"
"27","Polystichum_lemmonii"
"28","Polystichum_lonchitis"
"29","Polystichum_munitum"
"30","Polystichum_scopulinum"
"31","Equisetum_arvense"
"32","Equisetum_laevigatum"
"33","Equisetum_palustre"
"34","Marsilea_oligospora"
"35","Pilularia_americana"
"36","Botrychium_ascendens"
"37","Botrychium_crenulatum"
"38","Botrychium_lunaria"
"39","Botrychium_minganense"
"40","Botrychium_montanum"
"41","Botrychium_paradoxum"
"42","Botrychium_pinnatum"
"43","Botrychium_simplex"
"44","Ophioglossum_californicum"
"45","Ophioglossum_pusillum"
"46","Polypodium_californicum"
"47","Polypodium_calirhiza"
"48","Polypodium_glycyrrhiza"
"49","Polypodium_hesperium"
"50","Polypodium_scouleri"
"51","Adiantum_aleuticum"
"52","Adiantum_jordanii"
"53","Argyrochosma_jonesii"
"54","Aspidotis_californica"
"55","Aspidotis_densa"
"56","Astrolepis_cochisensis"
"57","Cryptogramma_acrostichoides"
"58","Cryptogramma_cascadensis"
"59","Notholaena_californica"
"60","Pellaea_andromedifolia"
"61","Pellaea_breweri"
"62","Pellaea_bridgesii"
"63","Pellaea_mucronata"
"64","Pellaea_truncata"
"65","Pentagramma_pallida"
"66","Pentagramma_triangularis"
"67","Woodsia_oregana"
"68","Woodsia_plummerae"
"69","Woodsia_scopulina"
"70","Calocedrus_decurrens"
"71","Chamaecyparis_lawsoniana"
"72","Juniperus_californica"
"73","Juniperus_communis"
"74","Juniperus_grandis"
"75","Juniperus_occidentalis"
"76","Juniperus_osteosperma"
"77","Sequoia_sempervirens"
"78","Sequoiadendron_giganteum"
"79","Thuja_plicata"
"80","Ephedra_aspera"
"81","Ephedra_californica"
"82","Ephedra_funerea"
"83","Ephedra_nevadensis"
"84","Ephedra_viridis"
"85","Abies_amabilis"
"86","Abies_bracteata"
"87","Abies_concolor"
"88","Abies_grandis"
"89","Abies_magnifica"
"90","Abies_procera"
"91","Picea_breweriana"
"92","Picea_engelmannii"
"93","Picea_sitchensis"
"94","Pinus_albicaulis"
"95","Pinus_attenuata"
"96","Pinus_balfouriana"
"97","Pinus_contorta"
"98","Pinus_coulteri"
"99","Pinus_flexilis"
"100","Pinus_jeffreyi"
"101","Pinus_lambertiana"
"102","Pinus_longaeva"
"103","Pinus_monophylla"
"104","Pinus_monticola"
"105","Pinus_muricata"
"106","Pinus_ponderosa"
"107","Pinus_quadrifolia"
"108","Pinus_radiata"
"109","Pinus_sabiniana"
"110","Pinus_torreyana"
"111","Pseudotsuga_macrocarpa"
"112","Tsuga_heterophylla"
"113","Tsuga_mertensiana"
"114","Taxus_brevifolia"
"115","Torreya_californica"
"116","Brasenia_schreberi"
"117","Nuphar_polysepala"
"118","Aristolochia_californica"
"119","Asarum_caudatum"
"120","Asarum_hartwegii"
"121","Asarum_lemmonii"
"122","Umbellularia_californica"
"123","Anemopsis_californica"
"124","Ceratophyllum_demersum"
"125","Justicia_californica"
