"","plot","ntaxa","mpd","mpd.rnd","mpd.sd","nri","mpd.ranklow","mpd.rankhi","mntd","mntd.rnd","mntd.sd","nti","mntd.ranklo","mntd.rankhi","runs"
"1","species",200,290.0632,281.7954,9.3974,-0.8798,0,2,98.8458,98.8153,3.0306,-0.0101,1,1,2
