,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215,mpd220,mpd225,mpd230,mpd235,mpd240,mpd245,mpd250,mpd255,mpd260,mpd265,mpd270,mpd275,mpd280,mpd285,mpd290,mpd295,mpd300,mpd305,mpd310,mpd315,mpd320,mpd325,mpd330,mpd335,mpd340,mpd345,mpd350,mpd355,mpd360,mpd365,mpd370,mpd375,mpd380,mpd385,mpd390,mpd395,mpd400,mpd405,mpd410,mpd415,mpd420,mpd425,mpd430,mpd435,mpd440,mpd445,mpd450,mpd455,mpd460,mpd465,mpd470,mpd475,mpd480,mpd485,mpd490,mpd495,mpd500,mpd505,mpd510,mpd515,mpd520,mpd525,mpd530,mpd535,mpd540,mpd545,mpd550,mpd555,mpd560,mpd565,mpd570,mpd575
Low,221.58815094333312,231.10404516952354,239.77603134815786,241.19690425816668,248.1255029736209,256.104486394706,260.5527341848714,260.5282398821722,265.16060772422423,269.2872284828282,273.30625198684993,274.0810615503129,277.8237306692134,277.23702944661284,282.80918791295085,283.2197045307278,280.1014267021977,282.9091906475364,285.0137801758635,284.2103313059434,286.63213273240206,289.2765203340884,290.9270237303821,289.9213253076327,291.1030335902683,289.1394896619516,293.64997608251525,293.9577888575858,292.6346217255053,295.5712392031843,293.4265860852534,296.1035076330853,296.5904106548557,296.3605984823189,296.6573430431004,294.958673384809,296.3879777278853,298.1230416548509,299.2272350825401,298.69523133466555,300.00034034769385,300.963562167572,301.37850681455166,299.1677836445179,299.14089935305583,301.9875615645263,301.8126951886307,303.52136613453325,302.8636810001611,303.12436453572303,302.6512835335414,303.9695083528728,305.1728431919244,305.4429001771506,304.56647294104897,305.2379211433443,306.9990722801558,305.97353266674304,307.6048512826593,306.2051784186342,307.18749294023974,308.1114397404376,307.6952295975239,308.003092617934,307.89134481602974,308.81658193907873,308.41230639435605,308.0544132134972,308.3166675489973,309.2451877668522,309.04844450305444,309.82677946925673,310.1774794004745,311.19886691999824,310.5571007301447,310.59488924060844,310.92443826620604,312.2135489975796,312.31282054790455,311.4095087944319,312.3314507538872,311.3080875662132,312.3888812242507,313.7672924853409,313.80526656066365,313.73246950195454,313.4075740706365,313.1152281613915,313.013160006835,315.5140827058613,314.3121414698466,315.24883101368164,315.272733369048,316.07559070845815,316.43642596683736,315.3754798049263,316.3054560781153,316.5411438674405,317.1803860598174,317.2186797251403,317.74968508320705,317.3217635954591,318.155470572615,318.62396107922274,318.7728528877933,319.2324984404176,319.41433401956886,319.688133525825,320.28191367073185,320.8126711653227,321.4746881248864,321.8036527335782,322.6879515994416,324.823202890277
High,486.2485100372218,455.75052849857167,428.1499936536839,428.517108280333,410.03840146862063,408.9292963911762,409.067155271987,391.5265647022222,388.50893554228566,387.68625142013514,382.78974375151154,385.2992988131971,377.6559092551971,377.7099140453338,379.2360554619462,370.015429966485,370.5156944740508,372.50751979938445,370.14346731336906,367.7898534336996,365.5298977940914,363.2479967233872,362.91502923215654,361.6746444280582,359.2644264222064,359.447257452598,359.57060974349696,360.3745544555457,359.40776984371183,358.4289975360244,355.79509780110027,355.8908338239354,353.1917538861558,353.47603042551077,351.80607808078037,355.5180561869893,353.3507952891824,351.24440412148255,351.25435401750514,349.67136712074824,349.66670826719394,349.636739994773,349.1615803100429,347.3336798790577,346.9883158286124,348.60274251348085,347.78918703254317,346.5983793734659,346.2350510413512,347.9831615072037,345.1420807531121,343.27763944679145,344.8195347824666,343.1877437368257,343.48504593444807,343.3765290031903,344.2568401408505,342.8321798180173,341.9783331577221,342.00048804769773,342.7620570830662,340.838244328229,341.65167458473087,341.1919177526223,340.09393186809103,340.8496651622224,341.28965298652923,339.6438231636114,340.19223690475314,339.55304500342726,338.88620480667527,338.2926854531954,339.52211539503514,337.78780052788665,338.85881717931204,337.81625062575455,337.5216137945448,336.4374406039694,337.1276468526196,337.0106892108316,335.7881279268715,337.4876680790835,335.4620643240547,335.17586210733793,334.8983672924742,335.518608308378,334.96094570200813,334.48336483517835,334.11910033149115,334.25493281139967,334.1070735118052,333.2061907890213,333.23332539921137,332.9828399018723,332.46191363319,332.53219777051237,332.0912500352949,331.9225566758728,331.65909296223236,331.37860077072463,330.566657355348,330.69057629488,330.51092310729166,329.862083492361,329.63926772641935,329.27619696026954,328.88347551099406,328.46431582541055,327.999923758941,327.64212751987014,327.2045548332849,326.4436440334409,325.678791837028,324.823202890277
Mean,323.5003937815556,324.2665617393905,321.6146569550211,323.2424334604733,324.43844757589426,324.41308046725044,326.2712825897974,323.5428643165859,325.0656253509894,326.03874064251175,324.0630691689396,324.8696105622385,325.370290054063,325.2625611669896,324.93186311434374,324.17024418566336,324.8913435275796,324.32464206024014,324.93897400179037,324.3704187269345,324.8217432387543,324.56195497799246,325.59076356481876,324.96297697790277,325.44003647927565,323.839495351723,324.8242424211016,324.8862296313684,325.1114704524094,325.0034574379168,324.1827519276773,324.90427571107733,324.3000809315314,324.9613280779618,324.64916503363463,324.82899951168093,324.89213473909837,323.9832713612339,325.99272664066,325.1744801533108,324.69893806383885,324.9940562074536,324.84135561672724,324.1398849261719,324.42802776365517,325.1808881891929,324.8828779583092,324.8874040004851,324.8268300873551,325.1094521691247,324.6795742885069,324.24340073482006,324.922531081481,324.41681337418095,324.5909767397173,324.45517551692177,324.7390260703998,324.3174923678871,325.2254493185741,324.92513130666015,325.2222072923784,324.83829271569186,324.97899435417673,324.29368026361976,324.73765827414474,325.349414414917,325.09971556576437,324.49793300178186,324.82890105499905,324.9879265891187,324.5010590449403,324.77937284035903,325.17332475450274,325.01060232088156,324.6798050843145,324.73073713349953,324.9373313313887,324.9318398855162,325.3210503581271,324.8087430297666,324.49488721200186,324.7487129768856,324.9385315558776,324.65796769729957,324.816872665802,324.7034510671048,324.8819516132534,324.6063726327458,324.6506357745398,325.18024393471603,324.86022377445863,324.91920955727335,325.0569114434491,325.07552803831913,324.81885534907553,324.73000546522286,324.6612211776295,324.8883376860827,324.8865931168841,325.010874309882,324.81261180410326,324.80095953977076,324.8245392710321,324.7672762955945,324.92825879999344,324.7669435849182,324.79707151630987,324.8430347489081,324.75545385148496,324.839170270629,324.8884440349186,324.7810487351792,324.8709878364527,324.823202890277
