"","name"
"1","Isoetes"
"2","Lycopodiella"
"3","Lycopodium"
"4","Selaginella"
"5","Asplenium"
"6","Azolla"
"7","Woodwardia"
"8","Dryopteris"
"9","Polystichum"
"10","Equisetum"
"11","Marsilea"
"12","Pilularia"
"13","Botrychium"
"14","Ophioglossum"
"15","Polypodium"
"16","Adiantum"
"17","Aspidotis"
"18","Astrolepis"
"19","Cryptogramma"
"20","Notholaena"
"21","Pellaea"
"22","Pentagramma"
"23","Woodsia"
"24","Calocedrus"
"25","Chamaecyparis"
"26","Juniperus"
"27","Sequoia"
"28","Sequoiadendron"
"29","Thuja"
"30","Ephedra"
"31","Abies"
"32","Picea"
"33","Pinus"
"34","Pseudotsuga"
"35","Tsuga"
"36","Taxus"
"37","Torreya"
"38","Brasenia"
"39","Nuphar"
"40","Aristolochia"
"41","Asarum"
"42","Umbellularia"
"43","Anemopsis"
"44","Ceratophyllum"
"45","Sesuvium"
"46","Trianthema"
"47","Amaranthus"
"48","Nitrophila"
"49","Tidestromia"
"50","Rhus"
"51","Toxicodendron"
"52","Angelica"
"53","Berula"
"54","Bowlesia"
"55","Cicuta"
"56","Cymopterus"
"57","Daucus"
"58","Eryngium"
"59","Heracleum"
"60","Ligusticum"
"61","Lilaeopsis"
"62","Lomatium"
"63","Osmorhiza"
"64","Podistera"
"65","Sanicula"
"66","Sium"
"67","Tauschia"
"68","Apocynum"
"69","Asclepias"
"70","Cycladenia"
"71","Funastrum"
"72","Aralia"
"73","Hydrocotyle"
"74","Achillea"
"75","Acourtia"
"76","Adenocaulon"
"77","Ageratina"
"78","Agoseris"
"79","Amblyopappus"
"80","Ambrosia"
"81","Anaphalis"
"82","Antennaria"
"83","Arnica"
"84","Artemisia"
"85","Baccharis"
"86","Balsamorhiza"
"87","Bidens"
"88","Brickellia"
"89","Cacaliopsis"
"90","Chaenactis"
"91","Cirsium"
"92","Crepis"
"93","Crocidium"
"94","Dieteria"
"95","Eatonella"
"96","Eclipta"
"97","Encelia"
"98","Ericameria"
"99","Erigeron"
"100","Eriophyllum"
"101","Eurybia"
"102","Euthamia"
"103","Geraea"
"104","Gnaphalium"
"105","Gutierrezia"
"106","Helenium"
"107","Helianthus"
"108","Hesperevax"
"109","Heterotheca"
"110","Hieracium"
"111","Hymenoxys"
"112","Iva"
"113","Lactuca"
"114","Lagophylla"
"115","Logfia"
"116","Luina"
"117","Machaeranthera"
"118","Madia"
"119","Matricaria"
"120","Micropus"
"121","Microseris"
"122","Packera"
"123","Perityle"
"124","Pluchea"
"125","Porophyllum"
"126","Pseudognaphalium"
"127","Psilocarphus"
"128","Raillardella"
"129","Rudbeckia"
"130","Senecio"
"131","Solidago"
"132","Symphyotrichum"
"133","Tanacetum"
"134","Taraxacum"
"135","Uropappus"
"136","Venegasia"
"137","Berberis"
"138","Vancouveria"
"139","Alnus"
"140","Betula"
"141","Amsinckia"
"142","Cryptantha"
"143","Hackelia"
"144","Lappula"
"145","Lithospermum"
"146","Mertensia"
"147","Myosotis"
"148","Plagiobothrys"
"149","Arabis"
"150","Athysanus"
"151","Barbarea"
"152","Boechera"
"153","Cardamine"
"154","Caulanthus"
"155","Cochlearia"
"156","Cusickiella"
"157","Descurainia"
"158","Draba"
"159","Erysimum"
"160","Idahoa"
"161","Lepidium"
