"","name"
"1","Acalypha"
"2","Acamptopappus"
"3","Acanthomintha"
"4","Acer"
"5","Achillea"
"6","Adenophyllum"
"7","Adenostoma"
"8","Aesculus"
"9","Agoseris"
"10","Agrostis"
"11","Alisma"
"12","Allenrolfea"
"13","Allium"
"14","Allophyllum"
"15","Alnus"
"16","Alopecurus"
"17","Amaranthus"
"18","Amblyopappus"
"19","Ambrosia"
"20","Amorpha"
"21","Amsinckia"
"22","Androsace"
"23","Anemopsis"
"24","Angelica"
"25","Anisocoma"
"26","Aphanisma"
"27","Apocynum"
"28","Aquilegia"
"29","Arbutus"
"30","Arctostaphylos"
"31","Aristida"
"32","Aristolochia"
"33","Artemisia"
"34","Asclepias"
"35","Astragalus"
"36","Athysanus"
"37","Atriplex"
"38","Baccharis"
"39","Bacopa"
"40","Balsamorhiza"
"41","Batis"
"42","Benitoa"
"43","Berberis"
"44","Bergerocactus"
"45","Bergia"
"46","Berula"
"47","Bidens"
"48","Blennosperma"
"49","Blepharizonia"
"50","Bloomeria"
"51","Boechera"
"52","Boerhavia"
"53","Bolboschoenus"
"54","Bouteloua"
"55","Bowlesia"
"56","Boykinia"
"57","Brickellia"
"58","Brodiaea"
"59","Bromus"
"60","Calamagrostis"
"61","California"
"62","Calliandra"
"63","Calochortus"
"64","Calycadenia"
"65","Calycoseris"
"66","Calystegia"
"67","Campanula"
"68","Cardamine"
"69","Cardionema"
"70","Carex"
"71","Castilleja"
"72","Caulanthus"
"73","Ceanothus"
"74","Cephalanthus"
"75","Cerastium"
"76","Cercocarpus"
"77","Chaenactis"
"78","Chamaebatia"
"79","Chenopodium"
"80","Chlorogalum"
"81","Chorizanthe"
"82","Cicuta"
"83","Cirsium"
"84","Clarkia"
"85","Claytonia"
"86","Clematis"
"87","Cneoridium"
"88","Collinsia"
"89","Cordylanthus"
"90","Corethrogyne"
"91","Cornus"
"92","Crassula"
"93","Cressa"
"94","Crossosoma"
"95","Croton"
"96","Cryptantha"
"97","Cucurbita"
"98","Cuscuta"
"99","Cylindropuntia"
"100","Cyperus"
"101","Datisca"
"102","Datura"
"103","Daucus"
"104","Deinandra"
"105","Delphinium"
"106","Dendromecon"
"107","Deschampsia"
"108","Descurainia"
"109","Dichelostemma"
"110","Dichondra"
"111","Dieteria"
"112","Distichlis"
"113","Downingia"
"114","Draba"
"115","Drymocallis"
"116","Dudleya"
"117","Eastwoodia"
"118","Echinocereus"
"119","Echinodorus"
"120","Eclipta"
"121","Ehrendorferia"
"122","Elatine"
"123","Eleocharis"
"124","Elodea"
"125","Elymus"
"126","Encelia"
"127","Ephedra"
"128","Epilobium"
"129","Eragrostis"
"130","Eremalche"
"131","Eremogone"
"132","Eriastrum"
"133","Ericameria"
"134","Erigeron"
"135","Eriodictyon"
"136","Eriogonum"
"137","Eriophyllum"
"138","Eryngium"
"139","Erysimum"
"140","Eschscholzia"
"141","Euphorbia"
"142","Eurybia"
"143","Euthamia"
"144","Ferocactus"
"145","Festuca"
"146","Fragaria"
"147","Frangula"
"148","Frankenia"
"149","Fremontodendron"
"150","Fritillaria"
"151","Galium"
"152","Garrya"
"153","Geraea"
"154","Geranium"
"155","Gilia"
"156","Glycyrrhiza"
"157","Gnaphalium"
"158","Gratiola"
"159","Grindelia"
"160","Gutierrezia"
"161","Harpagonella"
"162","Hazardia"
"163","Helenium"
"164","Helianthus"
"165","Hesperevax"
"166","Hesperocnide"
"167","Hesperocyparis"
"168","Hesperolinon"
"169","Heterocodon"
"170","Heteromeles"
"171","Heterotheca"
"172","Heuchera"
"173","Hieracium"
"174","Hilaria"
"175","Hoffmannseggia"
"176","Hoita"
"177","Hollisteria"
"178","Holocarpha"
"179","Holozonia"
"180","Hordeum"
"181","Horkelia"
"182","Hulsea"
"183","Hydrocotyle"
"184","Ipomopsis"
"185","Isocoma"
"186","Isolepis"
"187","Jaumea"
"188","Jepsonia"
"189","Juglans"
"190","Juncus"
"191","Juniperus"
"192","Keckiella"
"193","Koeleria"
"194","Laennecia"
"195","Lagophylla"
"196","Landoltia"
"197","Lastarriaea"
"198","Lasthenia"
"199","Lathyrus"
"200","Layia"
"201","Leersia"
"202","Lemna"
"203","Lepechinia"
"204","Lepidium"
"205","Leptosiphon"
"206","Lessingia"
"207","Lewisia"
"208","Lilium"
"209","Limnanthes"
"210","Limosella"
"211","Linanthus"
"212","Lithophragma"
"213","Loeseliastrum"
"214","Lomatium"
"215","Lonicera"
"216","Ludwigia"
"217","Lupinus"
"218","Luzula"
"219","Lycium"
"220","Lycopus"
"221","Lyonothamnus"
"222","Madia"
"223","Malacothrix"
"224","Malva"
"225","Mammillaria"
"226","Marah"
"227","Marina"
"228","Matricaria"
"229","Melica"
"230","Menodora"
"231","Mentha"
"232","Mentzelia"
"233","Micranthes"
"234","Micropus"
"235","Microseris"
"236","Microsteris"
"237","Mirabilis"
"238","Monardella"
"239","Monolopia"
"240","Montia"
"241","Muhlenbergia"
"242","Muilla"
"243","Myosurus"
"244","Najas"
"245","Nama"
"246","Nasturtium"
"247","Navarretia"
"248","Nemophila"
"249","Neostapfia"
"250","Nicotiana"
"251","Nitrophila"
"252","Nolina"
"253","Oenanthe"
"254","Oligomeris"
"255","Opuntia"
"256","Orcuttia"
"257","Osmadenia"
"258","Osmorhiza"
"259","Packera"
"260","Paeonia"
"261","Panicum"
"262","Papaver"
"263","Parietaria"
"264","Paspalum"
"265","Pectocarya"
"266","Pedicularis"
"267","Pediomelum"
"268","Penstemon"
"269","Pentachaeta"
"270","Perideridia"
"271","Perityle"
"272","Persicaria"
"273","Petalonyx"
"274","Petrophytum"
"275","Phacelia"
"276","Phalaris"
"277","Pholisma"
"278","Pholistoma"
"279","Phoradendron"
"280","Phragmites"
"281","Phyla"
"282","Phyllospadix"
"283","Pinus"
"284","Plagiobothrys"
"285","Plantago"
"286","Platanus"
"287","Platystemon"
"288","Plectritis"
"289","Pluchea"
"290","Pogogyne"
"291","Polycarpon"
"292","Populus"
"293","Porophyllum"
"294","Potamogeton"
"295","Potentilla"
"296","Prunus"
"297","Pseudognaphalium"
"298","Pseudotsuga"
"299","Psilocarphus"
"300","Psorothamnus"
"301","Pterostegia"
"302","Puccinellia"
"303","Quercus"
"304","Rafinesquia"
"305","Ranunculus"
"306","Rhamnus"
"307","Rhus"
"308","Ribes"
"309","Rigiopappus"
"310","Rorippa"
"311","Rosa"
"312","Rotala"
"313","Rubus"
"314","Rupertia"
"315","Ruppia"
"316","Sagina"
"317","Sagittaria"
"318","Salix"
"319","Saltugilia"
"320","Salvia"
"321","Sambucus"
"322","Sanicula"
"323","Schoenoplectus"
"324","Schoenus"
"325","Scirpus"
"326","Scrophularia"
"327","Sedella"
"328","Senecio"
"329","Sesuvium"
"330","Setaria"
"331","Sibara"
"332","Sidotheca"
"333","Silene"
"334","Simmondsia"
"335","Sisyrinchium"
"336","Sium"
"337","Solanum"
"338","Solidago"
"339","Sparganium"
"340","Spergularia"
"341","Sphaeralcea"
"342","Sphenopholis"
"343","Sporobolus"
"344","Stellaria"
"345","Stemodia"
"346","Stephanomeria"
"347","Stillingia"
"348","Streptanthus"
"349","Stuckenia"
"350","Stylocline"
"351","Suaeda"
"352","Symphoricarpos"
"353","Symphyotrichum"
"354","Syntrichopappus"
"355","Tauschia"
"356","Tetracoccus"
"357","Tetradymia"
"358","Thalictrum"
"359","Thamnosma"
"360","Thysanocarpus"
"361","Toxicodendron"
"362","Toxicoscordion"
"363","Trifolium"
"364","Triglochin"
"365","Triphysaria"
"366","Triteleia"
"367","Tropidocarpum"
"368","Tuctoria"
"369","Turritis"
"370","Typha"
"371","Umbellularia"
"372","Uropappus"
"373","Urtica"
"374","Utricularia"
"375","Vaccinium"
"376","Venegasia"
"377","Verbena"
"378","Veronica"
"379","Viola"
"380","Vitis"
"381","Wolffia"
"382","Wolffiella"
"383","Wyethia"
"384","Xanthisma"
"385","Xylococcus"
"386","Yabea"
"387","Yucca"
"388","Zannichellia"
"389","Zostera"
