"","name"
"1","Abronia"
"2","Abutilon"
"3","Acanthoscyphus"
"4","Achyrachaena"
"5","Acmispon"
"6","Acourtia"
"7","Adiantum"
"8","Agave"
"9","Ageratina"
"10","Agrimonia"
"11","Allotropa"
"12","Amauriopsis"
"13","Ammannia"
"14","Amsonia"
"15","Anagallis"
"16","Ancistrocarphus"
"17","Andropogon"
"18","Antirrhinum"
"19","Aphanes"
"20","Apiastrum"
"21","Arenaria"
"22","Argemone"
"23","Argyrochosma"
"24","Aristocapsa"
"25","Arthrocnemum"
"26","Aspidotis"
"27","Asplenium"
"28","Astrolepis"
"29","Asyneuma"
"30","Athyrium"
"31","Ayenia"
"32","Azolla"
"33","Bahiopsis"
"34","Bebbia"
"35","Bernardia"
"36","Bistorta"
"37","Bolandra"
"38","Bothriochloa"
"39","Botrychium"
"40","Bulbostylis"
"41","Calandrinia"
"42","Callitriche"
"43","Calycanthus"
"44","Calyptridium"
"45","Camassia"
"46","Camissonia"
"47","Camissoniopsis"
"48","Canbya"
"49","Celtis"
"50","Centromadia"
"51","Centrostegia"
"52","Cephalanthera"
"53","Chamerion"
"54","Cheilanthes"
"55","Chilopsis"
"56","Chloropyron"
"57","Cicendia"
"58","Circaea"
"59","Cladium"
"60","Clinopodium"
"61","Coleogyne"
"62","Comandra"
"63","Convolvulus"
"64","Corylus"
"65","Coryphantha"
"66","Crocanthemum"
"67","Cynoglossum"
"68","Cystopteris"
"69","Dasyochloa"
"70","Dicoria"
"71","Digitaria"
"72","Dodecahema"
"73","Dryopteris"
"74","Emmenanthe"
"75","Enemion"
"76","Epipactis"
"77","Equisetum"
"78","Eremothera"
"79","Eriochloa"
"80","Erioneuron"
"81","Eucephalus"
"82","Eucrypta"
"83","Eulobus"
"84","Euonymus"
"85","Extriplex"
"86","Fimbristylis"
"87","Floerkea"
"88","Forestiera"
"89","Frasera"
"90","Fraxinus"
"91","Funastrum"
"92","Gamochaeta"
"93","Gentiana"
"94","Gentianella"
"95","Gentianopsis"
"96","Githopsis"
"97","Glaux"
"98","Glossopetalon"
"99","Grusonia"
"100","Hedeoma"
"101","Helianthella"
"102","Heliotropium"
"103","Hemizonia"
"104","Hesperomecon"
"105","Hesperoyucca"
"106","Hosackia"
"107","Hymenopappus"
"108","Idahoa"
"109","Iliamna"
"110","Imperata"
"111","Isoetes"
"112","Iva"
"113","Ivesia"
"114","Jamesia"
"115","Jensia"
"116","Kochia"
"117","Kopsiopsis"
"118","Krameria"
"119","Krascheninnikovia"
"120","Legenere"
"121","Lepidospartum"
"122","Leptochloa"
"123","Leptosyne"
"124","Leucosyris"
"125","Lindernia"
"126","Linum"
"127","Listera"
"128","Lobelia"
"129","Loeflingia"
"130","Logfia"
"131","Lythrum"
"132","Malacothamnus"
"133","Malaxis"
"134","Malosma"
"135","Malvella"
"136","Marsilea"
"137","Matelea"
"138","Meconella"
"139","Mimulus"
"140","Minuartia"
"141","Monolepis"
"142","Mucronea"
"143","Narthecium"
"144","Nemacladus"
"145","Nestotus"
"146","Notholaena"
"147","Nuphar"
"148","Nuttallanthus"
"149","Oenothera"
"150","Ophioglossum"
"151","Orobanche"
"152","Orogenia"
"153","Oxalis"
"154","Pectiantia"
"155","Pectis"
"156","Pellaea"
"157","Pentagramma"
"158","Peritoma"
"159","Petradoria"
"160","Petunia"
"161","Phalacroseris"
"162","Physalis"
"163","Physaria"
"164","Pickeringia"
"165","Pilularia"
"166","Piperia"
"167","Planodes"
"168","Platanthera"
"169","Pleuropogon"
"170","Poa"
"171","Polygala"
"172","Polygonum"
"173","Polypodium"
"174","Polystichum"
"175","Porterella"
"176","Portulaca"
"177","Primula"
"178","Prosartes"
"179","Prosopis"
"180","Pseudobahia"
"181","Pseudostellaria"
"182","Ptelea"
"183","Pteridium"
"184","Pterospora"
"185","Pycnanthemum"
"186","Romneya"
"187","Rudbeckia"
"188","Rumex"
"189","Samolus"
"190","Sanvitalia"
"191","Sarcodes"
"192","Sceptridium"
"193","Scribneria"
"194","Scutellaria"
"195","Selaginella"
"196","Senegalia"
"197","Sibaropsis"
"198","Sidalcea"
"199","Sphenosciadium"
"200","Spirodela"
"201","Stachys"
"202","Staphylea"
"203","Stebbinsoseris"
"204","Stipa"
"205","Styrax"
"206","Synthyris"
"207","Systenotheca"
"208","Taraxacum"
"209","Taraxia"
"210","Tetraneuris"
"211","Tetrapteron"
"212","Thelypteris"
"213","Thermopsis"
"214","Thymophylla"
"215","Tonella"
"216","Torreyochloa"
"217","Triantha"
"218","Trichostema"
"219","Tridens"
"220","Trientalis"
"221","Triodanis"
"222","Tripterocalyx"
"223","Vicia"
"224","Woodsia"
"225","Woodwardia"
"226","Xanthium"
"227","Xylorhiza"
"228","Zeltnera"
"229","Ziziphus"
