"","x"
"1","Abies.bracteata"
"2","Abies.concolor"
"3","Abies.magnifica"
"4","Abronia.nana"
"5","Abronia.pogonantha"
"6","Abutilon.parvulum"
"7","Acamptopappus.sphaerocephalus"
"8","Acanthomintha.lanceolata"
"9","Acanthomintha.obovata"
"10","Acanthoscyphus.parishii"
"11","Acer.glabrum"
"12","Acer.macrophyllum"
"13","Acer.negundo"
"14","Achillea.millefolium"
"15","Achyrachaena.mollis"
"16","Acmispon.americanus"
"17","Acmispon.argophyllus"
"18","Acmispon.argyraeus"
"19","Acmispon.brachycarpus"
"20","Acmispon.denticulatus"
"21","Acmispon.glaber"
"22","Acmispon.grandiflorus"
"23","Acmispon.heermannii"
"24","Acmispon.junceus"
"25","Acmispon.maritimus"
"26","Acmispon.micranthus"
"27","Acmispon.nevadensis"
"28","Acmispon.parviflorus"
"29","Acmispon.procumbens"
"30","Acmispon.rigidus"
"31","Acmispon.strigosus"
"32","Acmispon.wrangelianus"
"33","Aconitum.columbianum"
"34","Acourtia.microcephala"
"35","Actaea.rubra"
"36","Adenocaulon.bicolor"
"37","Adenophyllum.cooperi"
"38","Adenophyllum.porophylloides"
"39","Adenostoma.fasciculatum"
"40","Adenostoma.sparsifolium"
"41","Adiantum.aleuticum"
"42","Adiantum.capillus.veneris"
"43","Adiantum.jordanii"
"44","Aesculus.californica"
"45","Agastache.urticifolia"
"46","Agave.deserti"
"47","Agave.utahensis"
"48","Ageratina.herbacea"
"49","Ageratina.occidentalis"
"50","Agoseris.aurantiaca"
"51","Agoseris.grandiflora"
"52","Agoseris.heterophylla"
"53","Agoseris.monticola"
"54","Agoseris.parviflora"
"55","Agoseris.retrorsa"
"56","Agrimonia.gryposepala"
"57","Agrostis.elliottiana"
"58","Agrostis.exarata"
"59","Agrostis.humilis"
"60","Agrostis.idahoensis"
"61","Agrostis.microphylla"
"62","Agrostis.oregonensis"
"63","Agrostis.pallens"
"64","Agrostis.scabra"
"65","Aliciella.lottiae"
"66","Alisma.triviale"
"67","Allenrolfea.occidentalis"
"68","Allium.abramsii"
"69","Allium.acuminatum"
"70","Allium.amplectens"
"71","Allium.bisceptrum"
"72","Allium.bolanderi"
"73","Allium.burlewii"
"74","Allium.campanulatum"
"75","Allium.cratericola"
"76","Allium.crispum"
"77","Allium.denticulatum"
"78","Allium.diabolense"
"79","Allium.falcifolium"
"80","Allium.fimbriatum"
"81","Allium.haematochiton"
"82","Allium.hoffmanii"
"83","Allium.howellii"
"84","Allium.hyalinum"
"85","Allium.jepsonii"
"86","Allium.lacunosum"
"87","Allium.marvinii"
"88","Allium.membranaceum"
"89","Allium.monticola"
"90","Allium.munzii"
"91","Allium.nevadense"
"92","Allium.obtusum"
"93","Allium.parishii"
"94","Allium.parryi"
"95","Allium.parvum"
"96","Allium.peninsulare"
"97","Allium.platycaule"
"98","Allium.sanbornii"
"99","Allium.serra"
"100","Allium.sharsmithiae"
"101","Allium.shevockii"
"102","Allium.siskiyouense"
"103","Allium.tolmiei"
"104","Allium.tribracteatum"
"105","Allium.unifolium"
"106","Allium.validum"
"107","Allium.yosemitense"
"108","Allophyllum.divaricatum"
"109","Allophyllum.gilioides"
"110","Allophyllum.glutinosum"
"111","Allophyllum.integrifolium"
"112","Allotropa.virgata"
"113","Almutaster.pauciflorus"
"114","Alnus.incana"
"115","Alnus.rhombifolia"
"116","Alopecurus.aequalis"
"117","Alopecurus.saccatus"
"118","Aloysia.wrightii"
"119","Amaranthus.blitoides"
"120","Amaranthus.californicus"
"121","Amaranthus.fimbriatus"
"122","Amaranthus.palmeri"
"123","Amaranthus.powellii"
"124","Amaranthus.torreyi"
"125","Amauriopsis.dissecta"
"126","Ambrosia.acanthicarpa"
"127","Ambrosia.confertiflora"
"128","Ambrosia.eriocentra"
"129","Ambrosia.psilostachya"
"130","Ambrosia.pumila"
"131","Ambrosia.salsola"
"132","Amelanchier.alnifolia"
"133","Amelanchier.utahensis"
"134","Ammannia.coccinea"
"135","Ammannia.robusta"
"136","Amorpha.californica"
"137","Amorpha.fruticosa"
"138","Amphiscirpus.nevadensis"
"139","Amsinckia.douglasiana"
"140","Amsinckia.eastwoodiae"
"141","Amsinckia.furcata"
"142","Amsinckia.intermedia"
"143","Amsinckia.lunaris"
"144","Amsinckia.lycopsoides"
"145","Amsinckia.menziesii"
"146","Amsinckia.retrorsa"
"147","Amsinckia.tessellata"
"148","Amsinckia.vernicosa"
"149","Amsonia.tomentosa"
"150","Anagallis.minima"
"151","Anaphalis.margaritacea"
"152","Ancistrocarphus.filagineus"
"153","Andropogon.glomeratus"
"154","Androsace.elongata"
"155","Anemone.tuberosa"
"156","Anemopsis.californica"
"157","Angelica.breweri"
"158","Angelica.californica"
"159","Angelica.callii"
"160","Angelica.lineariloba"
"161","Angelica.tomentosa"
"162","Anisocoma.acaulis"
"163","Antennaria.argentea"
"164","Antennaria.corymbosa"
"165","Antennaria.dimorpha"
"166","Antennaria.flagellaris"
"167","Antennaria.geyeri"
"168","Antennaria.marginata"
"169","Antennaria.microphylla"
"170","Antennaria.rosea"
"171","Antennaria.umbrinella"
"172","Antirrhinum.cornutum"
"173","Antirrhinum.coulterianum"
"174","Antirrhinum.kelloggii"
