,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75
Low,46.069407571121474,39.628559591774255,35.74128169162272,32.50635397171999,30.897137876700906,29.227180369625508,27.659018582140167,26.6230463152881,26.975388061249955,25.6981889563297,25.09616568733709,24.922803923049955,25.357079703261657,24.976148188846306
High,122.41441319284216,96.31851731511338,78.41696667098408,69.05419100886878,61.35967813674493,55.28278040863265,50.19036936308175,46.407970960497146,42.50531335088072,40.16350670823574,37.087636453599536,35.079795476072746,32.81511325647385,30.420116022401533
Mean,80.77369248198494,66.30823286268974,55.429232038418284,49.7794223306604,45.6415137113344,41.98306808657138,38.65839748644871,36.86442256840499,35.27513326119973,33.73259602154723,32.05287369413072,31.123968972041375,29.847564680800794,28.714787951849175
