"","name"
"1","Abaeis_nicippe"
"2","Agraulis_vanillae"
"3","Apodemia_mormo"
"4","Atalopedes_campestris"
"5","Atlides_halesus"
"6","Brephidium_exilis"
"7","Calephelis_nemesis"
"8","Copaeodes_aurantiaca"
"9","Danaus_gilippus"
"10","Danaus_plexippus"
"11","Dymasia_dymas"
"12","Echinargus_isola"
"13","Epargyreus_clarus"
"14","Erynnis_brizo"
"15","Euphilotes_enoptes"
"16","Euphydryas_editha"
"17","Glaucopsyche_lygdamus"
"18","Habrodais_grunus"
"19","Heliopetes_ericetorum"
"20","Hylephila_phyleus"
"21","Junonia_coenia"
"22","Lerodea_eufala"
"23","Megathymus_yuccae"
"24","Ministrymon_leda"
"25","Nathalis_iole"
"26","Nymphalis_antiopa"
"27","Papilio_machaon"
"28","Papilio_polyxenes"
"29","Papilio_zelicaon"
"30","Philotes_sonorensis"
"31","Phoebis_sennae"
"32","Pholisora_catullus"
"33","Pieris_rapae"
"34","Plebejus_melissa"
"35","Plebulina_emigdionis"
"36","Pontia_beckerii"
"37","Prolibythea_carinenta"
"38","Pseudocopaeodes_eunus"
"39","Pyrgus_scriptura"
"40","Strymon_melinus"
"41","Systasea_zampa"
"42","Vanessa_atalanta"
"43","Zerene_cesonia"
