"","name"
"1","Abaeis"
"2","Adelpha"
"3","Aglais"
"4","Agraulis"
"5","Anthocharis"
"6","Apodemia"
"7","Argynnis"
"8","Atalopedes"
"9","Atlides"
"10","Brephidium"
"11","Calephelis"
"12","Callophrys"
"13","Cercyonis"
"14","Chlosyne"
"15","Coenonympha"
"16","Colias"
"17","Copaeodes"
"18","Cupido"
"19","Danaus"
"20","Dymasia"
"21","Echinargus"
"22","Epargyreus"
"23","Erynnis"
"24","Euchloe"
"25","Euphilotes"
"26","Euphydryas"
"27","Euphyes"
"28","Glaucopsyche"
"29","Habrodais"
"30","Heliopetes"
"31","Hesperia"
"32","Hesperopsis"
"33","Hylephila"
"34","Junonia"
"35","Leptotes"
"36","Lerodea"
"37","Limenitis"
"38","Lycaena"
"39","Megathymus"
"40","Ministrymon"
"41","Nathalis"
"42","Nymphalis"
"43","Panoquina"
"44","Papilio"
"45","Philotes"
"46","Philotiella"
"47","Phoebis"
"48","Pholisora"
"49","Phyciodes"
"50","Pieris"
"51","Plebejus"
"52","Plebulina"
"53","Polites"
"54","Polygonia"
"55","Pontia"
"56","Prolibythea"
"57","Pseudocopaeodes"
"58","Pyrgus"
"59","Satyrium"
"60","Strymon"
"61","Systasea"
"62","Vanessa"
"63","Zerene"
