"","x"
"1","Abaeis_nicippe"
"2","Adelpha_californica"
"3","Aglais_milberti"
"4","Agraulis_vanillae"
"5","Anthocharis_cethura"
"6","Anthocharis_lanceolata"
"7","Anthocharis_sara"
"8","Apodemia_mormo"
"9","Apodemia_virgulti"
"10","Argynnis_callippe"
"11","Argynnis_coronis"
"12","Atalopedes_campestris"
"13","Atlides_halesus"
"14","Brephidium_exilis"
"15","Calephelis_nemesis"
"16","Calephelis_wrighti"
"17","Callophrys_augustinus"
"18","Callophrys_eryphon"
"19","Callophrys_gryneus"
"20","Callophrys_mossii"
"21","Callophrys_nelsoni"
"22","Callophrys_perplexa"
"23","Callophrys_spinetorum"
"24","Cercyonis_sthenele"
"25","Chlosyne_acastus"
"26","Chlosyne_californica"
"27","Chlosyne_gabbii"
"28","Chlosyne_leanira"
"29","Chlosyne_palla"
"30","Coenonympha_tullia"
"31","Colias_eurytheme"
"32","Colias_harfordii"
"33","Copaeodes_aurantiaca"
"34","Cupido_amyntula"
"35","Danaus_gilippus"
"36","Danaus_plexippus"
"37","Dymasia_dymas"
"38","Echinargus_isola"
"39","Epargyreus_clarus"
"40","Erynnis_afranius"
"41","Erynnis_brizo"
"42","Erynnis_funeralis"
"43","Erynnis_pacuvius"
"44","Erynnis_propertius"
"45","Erynnis_tristis"
"46","Euchloe_hyantis"
"47","Euphilotes_battoides"
"48","Euphilotes_bernardino"
"49","Euphilotes_enoptes"
"50","Euphilotes_mojave"
"51","Euphilotes_pallescens"
"52","Euphydryas_anicia"
"53","Euphydryas_chalcedona"
"54","Euphydryas_editha"
"55","Euphyes_vestris"
"56","Glaucopsyche_lygdamus"
"57","Glaucopsyche_piasus"
"58","Habrodais_grunus"
"59","Heliopetes_ericetorum"
"60","Hemiargus_hanno"
"61","Heraclides_cresphontes"
"62","Hesperia_colorado"
"63","Hesperia_juba"
"64","Hesperia_lindseyi"
"65","Hesperopsis_libya"
"66","Hylephila_phyleus"
"67","Icaricia_acmon"
"68","Icaricia_icarioides"
"69","Icaricia_lupini"
"70","Icaricia_saepiolus"
"71","Junonia_coenia"
"72","Leptotes_marina"
"73","Lerodea_eufala"
"74","Limenitis_lorquini"
"75","Lycaena_arota"
"76","Lycaena_gorgon"
"77","Lycaena_helloides"
"78","Lycaena_hermes"
"79","Lycaena_heteronea"
"80","Lycaena_xanthoides"
"81","Megathymus_yuccae"
"82","Ministrymon_leda"
"83","Nathalis_iole"
"84","Nymphalis_antiopa"
"85","Nymphalis_californica"
"86","Ochlodes_agricola"
"87","Ochlodes_sylvanoides"
"88","Panoquina_errans"
"89","Papilio_indra"
"90","Papilio_machaon"
"91","Papilio_polyxenes"
"92","Papilio_zelicaon"
"93","Philotes_sonorensis"
"94","Philotiella_speciosa"
"95","Phoebis_sennae"
"96","Pholisora_catullus"
"97","Phyciodes_mylitta"
"98","Pieris_rapae"
"99","Plebejus_melissa"
"100","Plebulina_emigdionis"
"101","Poanes_melane"
"102","Polites_sabuleti"
"103","Polites_sonora"
"104","Polygonia_gracilis"
"105","Polygonia_satyrus"
"106","Pontia_beckerii"
"107","Pontia_protodice"
"108","Pontia_sisymbrii"
"109","Prolibythea_carinenta"
"110","Pseudocopaeodes_eunus"
"111","Pterourus_eurymedon"
"112","Pterourus_rutulus"
"113","Pyrgus_albescens"
"114","Pyrgus_ruralis"
"115","Pyrgus_scriptura"
"116","Satyrium_auretorum"
"117","Satyrium_behrii"
"118","Satyrium_californica"
"119","Satyrium_saepium"
"120","Satyrium_sylvinus"
"121","Satyrium_tetra"
"122","Strymon_melinus"
"123","Systasea_zampa"
"124","Thorybes_pylades"
"125","Vanessa_annabella"
"126","Vanessa_atalanta"
"127","Vanessa_cardui"
"128","Vanessa_virginiensis"
"129","Zerene_cesonia"
"130","Zerene_eurydice"
"131",NA
