"","x"
"1","Lithobates pipiens"
"2","Aquarana catesbeianus"
"3","Scaphiopus couchii"
"4","Batrachoseps pacificus"
"5","Spea hammondii"
"6","Ensatina eschscholtzii"
"7","Taricha torosa"
"8","Anaxyrus punctatus"
"9","Batrachoseps major"
