,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95
Low,89.7475240175,84.2928072716666,77.07576591375,75.599450484,76.35369046749996,71.77188664857141,70.27195351499999,67.89067526222223,64.80832694636361,63.763053623750004,63.417137435,63.01227557428568,61.028118080666665,60.6831660940625,58.762277889117684,58.68454622749998,57.733109947105284
High,240.10692339999997,193.7917347200003,169.31301741374998,149.161117534,139.769841513333,127.69511129499972,118.109911498125,111.30762590333364,98.87541094636364,93.18526434166667,90.75982457961541,86.32255211392857,82.263692374,78.499058969375,75.33894208382355,72.98398203361107,70.52145041289475
Mean,161.15084737269999,139.97694567359997,122.91172951179999,114.23716317091998,106.89692994193334,99.5987537258,94.44616138509998,89.97494175604443,82.10335274903636,78.88143111121666,76.62462172512306,74.26085230821428,71.94194218565333,69.9724740687125,67.85795548490587,66.13561955194444,64.54973487410527
