,pd10,pd15,pd20,pd25,pd30,pd35,pd40,pd45,pd50,pd55,pd60,pd65,pd70,pd75,pd80,pd85,pd90,pd95,pd100,pd105,pd110,pd115,pd120,pd125,pd130,pd135,pd140,pd145,pd150,pd155,pd160,pd165,pd170,pd175,pd180,pd185,pd190,pd195,pd200,pd205,pd210,pd215,pd220,pd225,pd230,pd235,pd240,pd245,pd250,pd255,pd260,pd265,pd270,pd275,pd280,pd285,pd290,pd295,pd300,pd305,pd310,pd315,pd320,pd325,pd330,pd335,pd340,pd345,pd350,pd355,pd360,pd365,pd370,pd375,pd380,pd385,pd390,pd395,pd420,pd425,pd430,pd435,pd440,pd445,pd450,pd455,pd460,pd465,pd470,pd475,pd480,pd485,pd490,pd495,pd500,pd505,pd510,pd515,pd520,pd525,pd530,pd535,pd540,pd545,pd550,pd555,pd560,pd565,pd570,pd575,pd580,pd585,pd590,pd595,pd600,pd605,pd610,pd615,pd620,pd625,pd630,pd635,pd640,pd645,pd650,pd655,pd660,pd665,pd670,pd675,pd680,pd685,pd690,pd695,pd700,pd705,pd710,pd715,pd720,pd725,pd730,pd735,pd740,pd745,pd750,pd755,pd760,pd765,pd770,pd775,pd780,pd785,pd790,pd795,pd800,pd805,pd810,pd815,pd820,pd825,pd830,pd835,pd840,pd845,pd850,pd855,pd860,pd865,pd870,pd875,pd880,pd885,pd890,pd895,pd900,pd905,pd910,pd915,pd920,pd925,pd930,pd935,pd940,pd945,pd950,pd955,pd960,pd965,pd970,pd975,pd980,pd985,pd990,pd995,pd1000,pd1005,pd1010,pd1015,pd1020,pd1025,pd1030,pd1035,pd1040,pd1045,pd1050,pd1055,pd1060,pd1065,pd1070,pd1075,pd1080,pd1085,pd1090,pd1095,pd1100,pd1105,pd1110,pd1115,pd1120,pd1125,pd1130,pd1135,pd1140,pd1145,pd1150,pd1155,pd1160,pd1165,pd1170,pd1175,pd1180,pd1185,pd1190,pd1195,pd1200,pd1205,pd1210,pd1215,pd1220,pd1225,pd1230
Low,1003.7672653125001,1347.177666425,1671.342372835,2013.7132935798,2253.7111392258003,2574.646452775,2843.2579240249997,3106.27119748725,3309.0018230250002,3577.67647570945,3807.6637144144247,4017.52312542355,4217.3439803432,4388.901387807975,4618.118949011,4780.24711822445,4948.00836626025,5093.8768909023,5291.577866863,5503.405232665792,5604.239555239593,5830.6254471775255,5941.0841623232,6024.3967932955,6223.831693295633,6425.800596249151,6550.627003331957,6669.2602946912,6770.5091714111,6953.40732860565,7085.767914000676,7212.3687514111425,7378.042783038032,7481.22900536645,7570.790641893483,7730.617972423983,7847.265974198925,7978.940381186558,8029.5234779667,8215.224226704093,8303.016538892842,8378.688652515075,8552.626526769893,8718.635925945051,8777.385604468407,8906.424415778467,8990.89187655845,9124.441946691351,9250.977249999933,9278.110220577883,9446.628062665533,9461.671794020525,9652.032099517357,9745.287910995125,9898.495097980558,9950.473915945882,9992.851351158792,10192.973271960924,10290.163030986725,10352.567102470457,10394.500960635774,10488.247302963267,10634.48828363855,10799.862280681467,10874.085030082026,10911.038626482592,11087.471378767024,11141.277781228308,11220.202436233307,11321.995106217742,11451.309957588175,11564.150139608242,11655.15836746805,11701.959802160343,11850.481527186843,11871.712172471975,12021.609080962775,12096.584662185956,12508.896062438102,12581.507324230182,12689.817407349075,12744.548133466775,12884.377703158476,12953.03055717765,13019.191251677208,13172.33911645745,13175.657773808975,13248.270963654475,13403.415662468875,13432.160088342325,13523.028985598601,13543.003946251743,13658.96166513845,13737.993962673809,13873.17101773205,13830.67852950965,14048.176916854958,14072.760256241008,14155.413115164225,14257.472329273392,14363.141666052275,14378.133662495344,14477.779680542299,14570.742238136701,14644.28392922035,14744.705022490876,14806.07038367285,14861.435875833593,14963.841028060277,15030.307609857775,15077.076016069734,15135.421322211643,15207.872226942325,15353.533359398343,15418.59123099685,15501.614023134991,15583.801091730767,15594.535570922808,15610.76826644865,15771.0847911781,15853.19879715625,15944.704880191091,15955.675681100567,16104.03849257625,16153.230598068118,16228.39643548201,16257.453905728524,16397.4580396348,16405.166473494275,16531.971264628526,16528.40638164835,16653.369292899948,16715.299413042532,16792.21992307085,16891.659541238,16904.111923881967,17017.294811155603,17068.860118086875,17099.860204842007,17250.03190301605,17281.594501771757,17377.960337712866,17396.173366309256,17501.467106067324,17535.30444846915,17596.39450652597,17606.89220495064,17742.8233915659,17753.476413063327,17912.91628706392,17973.082699038125,18046.822867889026,18065.301718256807,18114.06206423675,18240.500278857948,18277.212884473414,18358.8651389497,18391.352292188953,18438.251129512675,18592.683409474124,18598.794021803093,18613.425390724722,18717.639329842925,18767.52840694535,18817.826975929973,18952.913005911974,18971.283187156125,19080.910519724144,19130.319937035674,19171.079192692225,19225.417388313916,19351.607295752925,19392.008539806768,19465.250258753902,19524.0838151618,19606.934947716425,19672.720950108574,19686.437187566193,19758.938856830177,19814.7732691356,19874.850294217198,19955.897674746186,20029.389675264323,20068.796265726825,20120.366807998675,20156.773774019774,20323.627177197424,20328.6285667801,20386.746673430684,20424.773671413503,20516.373231675825,20532.4189530877,20637.622613853502,20681.12565877895,20762.105210229372,20884.346781283475,20906.273862847727,20972.1309661621,21004.314710912502,21083.775982712876,21156.5467508022,21199.973665314974,21257.35610618045,21347.244376045703,21397.3235215824,21451.076222639775,21485.5133245934,21532.67534930645,21659.95103444795,21720.05834897085,21755.840601459724,21837.4441367862,21868.25249784045,21921.00047002765,21966.810624996877,22068.602194785475,22099.28171551005,22168.586783604474,22238.499310527703,22317.943894419903,22414.0304500798,22434.312440894948,22488.348781046374,22552.734418926197,22619.35952108755,22688.448771658175,22714.33665922745,22819.925723686698,22880.0205496502,22939.558791657702,23003.8923884037,23068.9899659987,23124.55906400695,23190.02079198695,23256.23236107345,23328.8904444912,23408.72384424525,23482.2607866902,23552.6100076462,23633.063157166947,23758.9321830737
High,1578.48598045,2061.5595553,2478.33930929725,2842.7505037473074,3199.3098039082497,3520.5567856446423,3831.94307392925,4104.3792034074995,4380.320791286249,4646.39040543625,4896.7111541111,5132.988613980533,5290.037143613699,5570.1150968854745,5776.1828855167,5983.04456638615,6115.19392145595,6348.06262837575,6501.23899594705,6671.622365784825,6881.936859673475,7047.243759531432,7223.9340825816425,7404.144752922857,7560.053626625818,7662.767259342149,7850.495313755018,7935.198374763293,8145.478096846683,8271.5906998895,8395.931205534642,8559.429866397957,8743.7510218468,8836.32424257005,8990.943020937675,9133.231873751849,9180.800405570482,9461.919947673849,9534.9001272395,9617.633416579592,9727.834107104549,9855.6442490751,10031.821873190218,10158.172917244501,10256.216922904341,10382.29995738515,10493.773835398324,10560.43768011115,10749.564880565475,10833.631968455375,10925.038310887974,11014.84531715895,11147.759597394783,11277.258902651292,11388.657234065426,11477.467439477332,11594.9106670805,11716.1091224389,11843.748639166824,11893.0819778156,12052.037678386007,12169.847069891268,12237.187998661624,12243.30539413665,12513.994758083174,12464.257526444882,12564.410389534725,12642.122031291343,12769.216723981008,12890.323786691206,12996.4337650161,13093.439814046267,13176.953321865225,13221.654503414175,13451.132909535767,13471.735617615534,13605.815122771925,13615.502703477192,14092.381917239425,14136.666566797681,14309.111171483792,14376.628571054083,14441.925536186267,14501.494375078824,14614.261427649666,14708.668481111357,14734.956451203449,14885.506772513509,14909.646571112584,14997.733281518333,15123.028206045858,15183.860737080375,15230.818894661257,15340.334419092644,15391.8310708302,15508.148097468893,15572.814097764467,15622.897803105892,15687.950363982774,15835.308529394557,15924.865640833024,15946.320522124424,16109.05824556515,16090.944260885342,16137.054982937983,16189.972933791807,16321.580571125325,16410.49098857813,16515.169642597666,16538.779005120723,16666.733848115106,16659.68996204195,16785.168745113773,16868.286012736873,16860.304580260217,16970.497969792625,17088.97275607932,17115.920287778375,17176.850439300073,17287.828587969925,17361.3610164098,17388.496948549826,17498.662848235974,17477.742269459424,17651.58229487594,17654.769352212657,17736.73750674225,17774.177786184424,17855.3463980111,17941.269451689222,17983.01277302806,18064.433694680974,18199.34357580797,18235.907784448525,18274.593195780377,18369.708430115392,18388.225926844807,18442.140627230616,18520.655348856817,18632.854976283426,18683.110715232575,18701.966622158277,18815.457781109173,18814.68656757745,18877.56568405817,19033.441529247728,19005.487203800018,19134.332000356826,19143.699035822123,19251.536039373776,19319.17673266164,19342.054396396474,19422.4201910231,19520.1113425822,19576.174067927426,19591.3502843134,19738.84026328823,19756.47456494915,19789.554874383022,19822.38914229025,19935.293521380074,19986.84101079435,20045.12944891228,20178.85695185925,20143.2556526402,20137.13751265776,20271.9279935852,20323.05749884483,20365.950576284526,20433.44530604795,20489.74613708305,20578.430984266448,20637.173605919223,20632.2897961622,20747.968817466317,20796.659703313653,20812.199311639073,20889.239149689074,20958.12524074195,20959.11851418855,21049.754118780216,21112.261026804452,21142.299398797626,21287.474624342383,21268.7323098092,21376.769716871742,21392.3590393959,21427.799525682425,21471.464649741498,21534.610357050748,21582.451297669624,21656.390097805725,21691.253758518076,21799.7127291917,21775.187755340627,21857.526475782,21911.823837368152,21960.495409256175,22004.784240985624,22039.4701012064,22113.487740319975,22180.622845870224,22210.792210810872,22245.0826974082,22322.1694298737,22383.294369981923,22384.209422871932,22471.886408296898,22536.074721749676,22560.02807141795,22614.0041130962,22648.1442395477,22694.61072984045,22762.776586643624,22817.49365208945,22850.266866400798,22872.084466396853,22950.345189427724,22992.7646997048,23027.41503445845,23096.603793527953,23131.77805791565,23171.95217330345,23221.27422494065,23251.593153450398,23293.21696804545,23339.14613318155,23399.53012016795,23418.0272556077,23479.7512785537,23513.430037156348,23554.688290860453,23593.41013485545,23631.7572472062,23660.558116473698,23698.19023883195,23725.6511467487,23761.3510110672,23788.9606921787,23807.4061419737,23817.7508257987
Mean,1279.309904451803,1707.0956198071615,2084.3174374423347,2434.7153545440624,2750.6440196863923,3057.80700215007,3346.304168183756,3612.0494369422217,3876.4056194529144,4107.697238285309,4346.358057514355,4569.887845579318,4767.941512537327,4977.055588058211,5166.785127616281,5373.5924119133015,5554.386146869632,5736.0327196858025,5887.876847179484,6088.266371937557,6225.65132324514,6434.81291154552,6583.046795353626,6729.82028337886,6889.120994009235,7040.203549187433,7189.459669092962,7311.402198360588,7459.148913950833,7615.331574967658,7753.831729904205,7885.255443087647,8020.564157902286,8162.54429151253,8285.018996937722,8420.390215222087,8543.134507398818,8685.576462316707,8798.54724027525,8898.58753759232,9042.248134124893,9151.349504097112,9289.301306798237,9400.333114379453,9510.582266358748,9621.910437368188,9741.212731372942,9855.451996675072,9961.62022056641,10073.568636236489,10173.550436764493,10283.839030735327,10387.650590468998,10509.786022770344,10626.599453599492,10720.125943353056,10804.198473528239,10934.544787499139,11042.08118752493,11146.442729193317,11251.976930915322,11335.096341039565,11453.246231313698,11499.844892048417,11640.901040526498,11721.586115986636,11828.655801510213,11932.729231545669,12015.576411565602,12113.356431262757,12213.184962055799,12293.93883029833,12390.371384023796,12459.906192561793,12590.124385769412,12675.213560725992,12785.306758378661,12859.863856488191,13286.415332485654,13377.115138838384,13479.307111063596,13571.14636207431,13653.84564915707,13725.829288290071,13812.951243840736,13895.980583497434,13986.561657469985,14065.443649437138,14142.714442644728,14221.192254342008,14291.35984813022,14395.055147840976,14450.698720662871,14550.389629590656,14620.276049999378,14704.50730410834,14790.848886602458,14885.516817556534,14935.962088364895,15022.616236064472,15125.501019637099,15181.053572103663,15280.963700129758,15323.965754980893,15417.32004312886,15463.549313141752,15570.492469451881,15628.415466808072,15710.190432445013,15805.313435955106,15874.853156788291,15924.361623266726,16004.24122797078,16098.558074622295,16174.690889173258,16225.538231038485,16333.486238891226,16373.98746814625,16453.700761730754,16535.39518364775,16617.920282858777,16681.873077013257,16759.1221448594,16805.27370621968,16896.319386551768,16941.692578932896,17027.635919663084,17110.383555674078,17159.505969123038,17242.960203919047,17288.431054796874,17368.0072228385,17446.459472508446,17518.411195483208,17581.097827895737,17641.846234162313,17723.234797703764,17773.777931486766,17846.72367000128,17946.040712787744,17975.61797548973,18048.75924485181,18111.47530226081,18172.753050937525,18244.204073122386,18313.67955544872,18366.699867327552,18441.30661627707,18506.52491946816,18583.329861453873,18650.356370418198,18692.03273358233,18763.80509060269,18832.931897397244,18898.26240108173,18950.60240228683,19043.749115552724,19090.59632566885,19159.44885753002,19220.86235340517,19280.020762867556,19333.459377255618,19417.444110340006,19449.79202148991,19532.840054908233,19564.46862094277,19647.583319122663,19716.68318212549,19770.490193548918,19832.16903503066,19892.745532703873,19965.48942342181,20010.249546340594,20069.141314875727,20149.80316537106,20204.12051768586,20270.50434200795,20314.32087602272,20385.091442291563,20422.628518702142,20496.223530824805,20551.32842670851,20616.021369335824,20680.378113435298,20724.913323270343,20802.967207851238,20857.62111963012,20909.702894682534,20967.63819711634,21028.887040111334,21087.20412959373,21132.043887562708,21206.482803206476,21263.16637634138,21307.656329936468,21372.2079380243,21431.98072633352,21475.567865561494,21534.29406346222,21588.22363201399,21635.683293997397,21704.420668926938,21755.552954633422,21818.22509004988,21879.134685591365,21940.36205491887,21987.833448639103,22033.31006498237,22097.766697300576,22170.477053675797,22216.92500511815,22257.214116984003,22324.053863861656,22368.826620709475,22437.171983261527,22485.195942646755,22521.635796425948,22592.6501803668,22646.826054562913,22693.079074186244,22768.396263667393,22803.347070942746,22865.63368834834,22910.094340007952,22963.31549941791,23019.62408213424,23072.3051529589,23136.16091363041,23178.196585754675,23233.70115603496,23285.806390715785,23337.145798419315,23391.338120100612,23441.395747194947,23494.153022406863,23546.80303123474,23600.023647029375,23650.685465077913,23704.974408933213,23754.698492153806,23808.069866793358
