"","name"
"1","Isoetes"
"2","Lycopodiella"
"3","Lycopodium"
"4","Selaginella"
"5","Asplenium"
"6","Azolla"
"7","Woodwardia"
"8","Dryopteris"
"9","Polystichum"
"10","Equisetum"
"11","Marsilea"
"12","Pilularia"
"13","Botrychium"
"14","Ophioglossum"
"15","Polypodium"
"16","Adiantum"
"17","Argyrochosma"
"18","Aspidotis"
"19","Astrolepis"
"20","Cryptogramma"
"21","Pellaea"
"22","Pentagramma"
"23","Woodsia"
"24","Calocedrus"
"25","Chamaecyparis"
"26","Juniperus"
"27","Sequoia"
"28","Sequoiadendron"
"29","Thuja"
"30","Ephedra"
"31","Abies"
"32","Picea"
"33","Pinus"
"34","Pseudotsuga"
"35","Tsuga"
"36","Taxus"
"37","Torreya"
"38","Brasenia"
"39","Nuphar"
"40","Asarum"
"41","Umbellularia"
"42","Anemopsis"
"43","Ceratophyllum"
"44","Sesuvium"
"45","Trianthema"
"46","Amaranthus"
"47","Nitrophila"
"48","Rhus"
"49","Toxicodendron"
"50","Angelica"
"51","Berula"
"52","Bowlesia"
"53","Cicuta"
"54","Cymopterus"
"55","Daucus"
"56","Eryngium"
"57","Heracleum"
"58","Ligusticum"
"59","Lomatium"
"60","Osmorhiza"
"61","Podistera"
"62","Sanicula"
"63","Sium"
"64","Apocynum"
"65","Asclepias"
"66","Cycladenia"
"67","Funastrum"
"68","Aralia"
"69","Hydrocotyle"
"70","Achillea"
"71","Adenocaulon"
"72","Ageratina"
"73","Agoseris"
"74","Ambrosia"
"75","Anaphalis"
"76","Antennaria"
"77","Arnica"
"78","Artemisia"
"79","Baccharis"
"80","Balsamorhiza"
"81","Bidens"
"82","Brickellia"
"83","Chaenactis"
"84","Cirsium"
"85","Crepis"
"86","Crocidium"
"87","Dieteria"
"88","Dimeresia"
"89","Eatonella"
"90","Encelia"
"91","Ericameria"
"92","Erigeron"
"93","Eriophyllum"
"94","Eurybia"
"95","Euthamia"
"96","Geraea"
"97","Gnaphalium"
"98","Gutierrezia"
"99","Helenium"
"100","Helianthus"
"101","Heterotheca"
"102","Hieracium"
"103","Hymenoxys"
"104","Iva"
"105","Lactuca"
"106","Lagophylla"
"107","Logfia"
"108","Machaeranthera"
"109","Madia"
"110","Matricaria"
"111","Micropus"
"112","Microseris"
"113","Packera"
"114","Pluchea"
"115","Psathyrotes"
"116","Pseudognaphalium"
"117","Psilocarphus"
"118","Raillardella"
"119","Rudbeckia"
"120","Senecio"
"121","Solidago"
"122","Symphyotrichum"
"123","Tanacetum"
"124","Taraxacum"
"125","Townsendia"
"126","Uropappus"
"127","Berberis"
"128","Vancouveria"
"129","Alnus"
"130","Betula"
"131","Amsinckia"
"132","Cryptantha"
"133","Hackelia"
"134","Lappula"
"135","Lithospermum"
"136","Mertensia"
"137","Myosotis"
"138","Plagiobothrys"
"139","Anelsonia"
"140","Arabis"
"141","Athysanus"
"142","Barbarea"
"143","Boechera"
"144","Cardamine"
"145","Caulanthus"
"146","Cusickiella"
"147","Descurainia"
"148","Draba"
"149","Erysimum"
"150","Idahoa"
"151","Lepidium"
"152","Nasturtium"
"153","Noccaea"
"154","Phoenicaulis"
"155","Physaria"
"156","Rorippa"
"157","Stanleya"
"158","Streptanthella"
"159","Streptanthus"
"160","Thelypodium"
"161","Thysanocarpus"
