"","x"
"1","Isoetes_bolanderi"
"2","Isoetes_echinospora"
"3","Isoetes_howellii"
"4","Isoetes_nuttallii"
"5","Isoetes_occidentalis"
"6","Lycopodiella_inundata"
"7","Lycopodium_clavatum"
"8","Selaginella_hansenii"
"9","Selaginella_scopulorum"
"10","Selaginella_wallacei"
"11","Selaginella_watsonii"
"12","Asplenium_septentrionale"
"13","Asplenium_viride"
"14","Azolla_filiculoides"
"15","Azolla_microphylla"
"16","Woodwardia_fimbriata"
"17","Cystopteris_fragilis"
"18","Dryopteris_arguta"
"19","Dryopteris_expansa"
"20","Polystichum_californicum"
"21","Polystichum_kruckebergii"
"22","Polystichum_lemmonii"
"23","Polystichum_lonchitis"
"24","Polystichum_munitum"
"25","Polystichum_scopulinum"
"26","Equisetum_arvense"
"27","Equisetum_laevigatum"
"28","Equisetum_palustre"
"29","Marsilea_oligospora"
"30","Pilularia_americana"
"31","Botrychium_ascendens"
"32","Botrychium_crenulatum"
"33","Botrychium_lunaria"
"34","Botrychium_minganense"
"35","Botrychium_montanum"
"36","Botrychium_paradoxum"
"37","Botrychium_pinnatum"
"38","Botrychium_simplex"
"39","Ophioglossum_californicum"
"40","Ophioglossum_pusillum"
"41","Polypodium_californicum"
"42","Polypodium_calirhiza"
"43","Polypodium_glycyrrhiza"
"44","Polypodium_hesperium"
"45","Adiantum_aleuticum"
"46","Adiantum_jordanii"
"47","Argyrochosma_jonesii"
"48","Aspidotis_densa"
"49","Astrolepis_cochisensis"
"50","Cryptogramma_acrostichoides"
"51","Cryptogramma_cascadensis"
"52","Pellaea_andromedifolia"
"53","Pellaea_breweri"
"54","Pellaea_bridgesii"
"55","Pellaea_mucronata"
"56","Pentagramma_triangularis"
"57","Woodsia_oregana"
"58","Woodsia_scopulina"
"59","Calocedrus_decurrens"
"60","Chamaecyparis_lawsoniana"
"61","Juniperus_californica"
"62","Juniperus_communis"
"63","Juniperus_occidentalis"
"64","Juniperus_osteosperma"
"65","Sequoia_sempervirens"
"66","Sequoiadendron_giganteum"
"67","Thuja_plicata"
"68","Ephedra_nevadensis"
"69","Ephedra_viridis"
"70","Abies_amabilis"
"71","Abies_concolor"
"72","Abies_grandis"
"73","Abies_magnifica"
"74","Abies_procera"
"75","Picea_breweriana"
"76","Picea_engelmannii"
"77","Picea_sitchensis"
"78","Pinus_albicaulis"
"79","Pinus_attenuata"
"80","Pinus_balfouriana"
"81","Pinus_contorta"
"82","Pinus_coulteri"
"83","Pinus_flexilis"
"84","Pinus_jeffreyi"
"85","Pinus_lambertiana"
"86","Pinus_longaeva"
"87","Pinus_monophylla"
"88","Pinus_monticola"
"89","Pinus_muricata"
"90","Pinus_ponderosa"
"91","Pinus_quadrifolia"
"92","Pinus_radiata"
"93","Pinus_torreyana"
"94","Pseudotsuga_macrocarpa"
"95","Tsuga_heterophylla"
"96","Tsuga_mertensiana"
"97","Taxus_brevifolia"
"98","Torreya_californica"
"99","Brasenia_schreberi"
"100","Nuphar_polysepala"
"101","Asarum_caudatum"
"102","Asarum_hartwegii"
"103","Umbellularia_californica"
"104","Anemopsis_californica"
"105","Ceratophyllum_demersum"
"106","Sesuvium_verrucosum"
"107","Trianthema_portulacastrum"
"108","Amaranthus_blitoides"
"109","Amaranthus_californicus"
"110","Amaranthus_fimbriatus"
"111","Amaranthus_powellii"
"112","Nitrophila_occidentalis"
"113","Rhus_aromatica"
"114","Toxicodendron_diversilobum"
"115","Angelica_arguta"
"116","Angelica_breweri"
"117","Angelica_genuflexa"
"118","Angelica_kingii"
"119","Angelica_lineariloba"
"120","Berula_erecta"
"121","Bowlesia_incana"
"122","Cicuta_douglasii"
"123","Cicuta_maculata"
"124","Cymopterus_aboriginum"
