,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250,mntd255,mntd260,mntd265,mntd270,mntd275,mntd280,mntd285,mntd290,mntd295,mntd300,mntd305,mntd310,mntd315,mntd320,mntd325,mntd330,mntd335,mntd340,mntd345,mntd350,mntd355,mntd360,mntd365,mntd370,mntd375,mntd380,mntd385,mntd390,mntd395,mntd400,mntd405,mntd410,mntd415,mntd420,mntd425,mntd430,mntd435,mntd440,mntd445,mntd450,mntd455,mntd460,mntd465,mntd470,mntd475,mntd480,mntd485,mntd490,mntd495,mntd500,mntd505,mntd510,mntd515,mntd520,mntd525,mntd530,mntd535,mntd540
Low,101.9870003425,104.909206586667,98.7082267675,94.413398571,89.1331160291667,84.48098867000007,82.140642978125,82.06856162,77.5400568355,76.71061941590916,73.83348110916673,72.13764603153847,69.85290572285712,69.19115231333333,66.4345650578125,65.62342796529416,66.06794487916669,62.65542550552634,61.937578530500005,60.854099879761876,61.47370039159092,59.391066247826096,58.45262325812497,58.212073495800006,57.10731929826919,57.769293610185244,55.397566017321445,55.919959052241346,54.883899195333335,54.33258403064521,54.58103636515625,53.69053571999998,51.94193427308822,53.12665599914283,52.223120858749965,51.174349853648714,50.834305568552665,50.73560401128206,50.68468865825,50.29142620024391,49.860633662738124,49.24445309976745,49.05584888738641,49.158145387222255,48.897270214021745,47.485298888191465,48.5397508559375,47.6323724646939,47.544206603,47.779442330980395,47.15298324461537,47.282384697641554,47.26300080694444,46.97077284445457,46.4165332582143,45.97958870736841,45.923805983620696,45.86362789542374,45.36094574483336,45.28412485336069,45.06593692112906,44.786473483333324,44.429488097265626,44.46159798207688,44.50947510992426,43.71024853186569,44.07129257404416,43.89849681637679,43.51710631385716,43.49393155014081,42.93359427055553,43.185710403219176,42.87606158574328,42.71390111946667,42.3886327258553,42.505536034675366,42.550452965769274,42.33532311322787,42.1455451305625,41.93458959327165,41.734099516463445,42.096318175722914,41.442894706130986,41.5244596824118,41.74621976302322,41.38264088954024,41.17809905903412,41.14660329910112,41.081406170777754,40.889528900109916,40.98272681293481,40.47284704241938,40.50468556196809,40.56064928652628,40.2495317920833,40.28901459417529,40.15616135795918,40.12051363565654,40.06831662075,40.08125044163371,39.873179591862744,39.81237236203888,39.81325981528844,39.76341682695239,39.911552667783,40.14979272093463,40.329609404768476
High,319.4468582675,271.68178438333337,239.37534115875,211.334668797,189.50077242,174.49623067071414,163.51930219312501,153.41746282555587,142.8979830775,135.54566495227243,130.0133956937503,123.82605587423069,118.53134374821389,114.09181268300033,111.035166633125,107.70141969029453,103.89640248777734,99.1592057344737,97.95288018824999,95.02392266380957,93.46091126477272,90.95424870260867,88.6220049927083,86.88144818020001,84.56713942692306,83.60655330555558,81.00155155553574,80.06502812724136,79.0391961633333,77.6494576998387,75.93901059234375,75.82763457924243,73.71422548279416,72.66008902200001,72.42335184569444,70.77452901108107,70.23697889500001,68.89218098794872,68.77539159175001,67.62222786304872,66.38878321357143,66.53283452465114,64.91470407545452,64.72611017633336,63.6705070726087,63.10353042234043,62.5865116447917,62.18656373806126,60.7608176907,60.174608595196084,60.047748204711574,59.868050291415074,58.60619245953705,58.12407105081823,57.875435187857114,57.56222447842102,56.9546222847414,56.70851829796613,55.6144538355,55.441193712868895,55.28547608604839,54.603410095476164,54.289827097109374,53.64518819384613,53.230997574090864,53.11748204179101,53.00271412176466,52.25094121688403,51.85106205535714,51.62008212633804,51.15002207166667,51.158507328972604,50.49399596621621,50.450928354533296,49.820338515,49.49043351123376,49.175696256666654,48.94221819082279,48.6768196700625,48.30197946641978,48.13661886378049,47.77587269481927,47.41691104410713,47.17663628094114,47.09935888994183,46.765342426321894,46.33949612039777,46.09118058702244,45.681195683500036,45.616067090714324,45.202734148587005,45.01633013591398,44.81695605223401,44.566672813631584,44.34866463677087,44.022070088556724,43.72318557112245,43.461126069444454,43.209496040299996,42.9333778856436,42.710111384803916,42.42007777470875,42.1564752837019,41.89489577252377,41.637204717358465,41.3412204934112,40.999235326944486
Mean,201.4602037461,177.4282913774667,159.0357843982,145.90246702608002,136.6741130537,127.30277805362857,119.80207797622501,116.27298195526667,108.92863347356,104.64303161798182,100.12272574460002,97.30444710533848,93.8948535729,91.63502092614668,88.061109465075,86.16450166155293,83.9283581209,81.29440794537895,79.26960545637999,78.02285511298096,76.42554556245454,75.19417373386956,73.57937156125,72.54891360975999,71.1888869696923,70.04340918379259,68.87523752952858,67.99203592048276,66.80848891528667,66.41830399528388,65.479906235525,64.91827711732728,63.423856531988235,63.02534802650858,62.43475708801112,61.532425025600006,61.02110707738422,60.358985757225646,59.776931922639996,59.290913278156104,58.52910826239048,57.98530870753954,57.46448804763182,57.02127597393778,56.3829428614174,56.02559020182128,55.651160974491674,55.15417141806939,54.65045749116399,54.20780696630981,53.89380909387308,53.5795588106,53.00414255563704,52.77111122875637,52.34840350013929,52.06677518707368,51.704982441110346,51.43326625647458,50.932497069446676,50.6478352851082,50.36332772081936,49.88377986351111,49.67382737644063,49.54298723671693,49.14147902076061,48.977935568994035,48.692245591882354,48.44429747848985,48.064412272514296,47.86217970372114,47.48178669683334,47.333431337608225,47.05453941334595,46.86568841207733,46.579770288263155,46.34076380502338,46.15438727610257,45.955159723508864,45.7310190777025,45.462321146540745,45.27509035200488,45.08305613559277,44.85843990374524,44.63836230724001,44.56318447026047,44.25648498064828,44.03944814038637,43.88353300982247,43.741448822848895,43.489132736947255,43.37252292068044,43.117183535068826,42.989881409844685,42.847874897151584,42.630540211975,42.45910070189485,42.297124025767346,42.07786887181819,42.01206893562801,41.83316139925743,41.6588151062,41.46618304693398,41.33660364419615,41.198419993820956,41.03278718280566,40.8977428505701,40.733986086731484
