"","name"
"1","Anser_caerulescens"
"2","Artemisiospiza_belli"
"3","Artemisiospiza_nevadensis"
"4","Charadrius_nivosus"
"5","Circus_hudsonius"
"6","Corthylio_calendula"
"7","Dendragapus_fuliginosus"
"8","Dryobates_nuttallii"
"9","Dryobates_pubescens"
"10","Dryobates_scalaris"
"11","Haemorhous_cassinii"
"12","Haemorhous_mexicanus"
"13","Haemorhous_purpureus"
"14","Lanius_borealis"
"15","Leiothlypis_celata"
"16","Leiothlypis_ruficapilla"
"17","Mareca_americana"
"18","Mareca_penelope"
"19","Mareca_strepera"
"20","Nannopterum_auritum"
"21","Psiloscops_flammeolus"
"22","Spatula_clypeata"
"23","Spatula_cyanoptera"
"24","Spatula_discors"
"25","Troglodytes_pacificus"
