"","x"
"1","Aix sponsa"
"2","Amazona viridigenalis"
"3","Amphispiza bilineata"
"4","Anser caerulescens"
"5","Anser rossii"
"6","Archilochus alexandri"
"7","Artemisiospiza belli"
"8","Artemisiospiza nevadensis"
"9","Asio otus"
"10","Aythya affinis"
"11","Aythya americana"
"12","Aythya collaris"
"13","Aythya valisineria"
"14","Bombycilla cedrorum"
"15","Branta bernicla"
"16","Branta hutchinsii"
"17","Calypte costae"
"18","Cardellina pusilla"
"19","Catharus guttatus"
"20","Certhia americana"
"21","Chondestes grammacus"
"22","Cinclus mexicanus"
"23","Cistothorus palustris"
"24","Coccyzus americanus"
"25","Contopus sordidulus"
"26","Cypseloides niger"
"27","Empidonax hammondii"
"28","Empidonax oberholseri"
"29","Empidonax traillii"
"30","Empidonax wrightii"
"31","Falco columbarius"
"32","Geothlypis tolmiei"
"33","Geothlypis trichas"
"34","Icteria virens"
"35","Ixoreus naevius"
"36","Laterallus jamaicensis"
"37","Leiothlypis celata"
"38","Leiothlypis luciae"
"39","Leiothlypis ruficapilla"
"40","Leiothlypis virginiae"
"41","Lophodytes cucullatus"
"42","Mareca americana"
"43","Melospiza lincolnii"
"44","Melospiza melodia"
"45","Myadestes townsendi"
"46","Myiarchus cinerascens"
"47","Phalaenoptilus nuttallii"
"48","Pipilo chlorurus"
"49","Pipilo maculatus"
"50","Podilymbus podiceps"
"51","Psittacara erythrogenys"
"52","Pyrocephalus rubinus"
"53","Recurvirostra americana"
"54","Corthylio calendula"
"55","Salpinctes obsoletus"
"56","Sayornis nigricans"
"57","Selasphorus calliope"
"58","Selasphorus sasin"
"59","Setophaga nigrescens"
"60","Setophaga occidentalis"
"61","Setophaga petechia"
"62","Setophaga ruticilla"
"63","Setophaga townsendi"
"64","Sialia mexicana"
"65","Spatula cyanoptera"
"66","Spatula discors"
"67","Spizella atrogularis"
"68","Spizella breweri"
"69","Spizella passerina"
"70","Thryomanes bewickii"
"71","Troglodytes pacificus"
"72","Turdus migratorius"
"73","Tyrannus verticalis"
"74","Tyrannus vociferans"
"75","Vireo bellii"
"76","Vireo gilvus"
"77","Vireo plumbeus"
"78","Zonotrichia leucophrys"
"79","Columbina passerina"
"80","Chaetura vauxi"
"81","Ardea herodias"
"82","Accipiter striatus"
"83","Aechmophorus occidentalis"
"84","Alectoris chukar"
"85","Anas acuta"
"86","Anas platyrhynchos"
"87","Anthus rubescens"
"88","Ardea alba"
"89","Bubulcus ibis"
"90","Calidris alpina"
"91","Chlidonias niger"
"92","Empidonax difficilis"
"93","Eremophila alpestris"
"94","Falco peregrinus"
"95","Himantopus himantopus"
"96","Hirundo rustica"
"97","Hydroprogne caspia"
"98","Icterus parisorum"
"99","Nycticorax nycticorax"
"100","Pandion haliaetus"
"101","Passer domesticus"
"102","Pluvialis fulva"
"103","Pluvialis squatarola"
"104","Rallus limicola"
"105","Riparia riparia"
"106","Sayornis saya"
"107","Sialia currucoides"
"108","Spatula clypeata"
"109","Sterna hirundo"
"110","Sturnus vulgaris"
"111","Tyto alba"
"112","Vireo vicinior"
"113","Charadrius nivosus"
"114","Fulica americana"
"115","Charadrius semipalmatus"
"116","Charadrius vociferus"
"117","Chordeiles acutipennis"
"118","Chordeiles minor"
"119","Circus hudsonius"
"120","Colaptes chrysoides"
"121","Columbina inca"
"122","Dendragapus fuliginosus"
"123","Cygnus columbianus"
"124","Dendrocygna bicolor"
"125","Dryobates nuttallii"
"126","Dryobates pubescens"
"127","Egretta thula"
"128","Elanus leucurus"
"129","Falco mexicanus"
"130","Falco sparverius"
"131","Gallinago delicata"
"132","Gallinula galeata"
"133","Spinus pinus"
"134","Gymnogyps californianus"
"135","Ixobrychus exilis"
"136","Spinus lawrencei"
"137","Spinus tristis"
"138","Haemorhous cassinii"
"139","Haemorhous purpureus"
"140","Gymnorhinus cyanocephalus"
"141","Larus californicus"
"142","Larus delawarensis"
"143","Larus livens"
"144","Limnodromus scolopaceus"
"145","Mareca strepera"
"146","Megascops kennicottii"
"147","Melanerpes formicivorus"
"148","Melanerpes lewis"
"149","Mycteria americana"
"150","Numenius americanus"
"151","Numenius phaeopus"
"152","Patagioenas fasciata"
"153","Pavo cristatus"
"154","Pelecanus erythrorhynchos"
"155","Nannopterum auritum"
"156","Phasianus colchicus"
"157","Plegadis chihi"
"158","Pluvialis dominica"
"159","Porzana carolina"
"160","Psiloscops flammeolus"
"161","Rallus obsoletus"
"162","Sphyrapicus ruber"
"163","Sphyrapicus nuchalis"
"164","Sphyrapicus thyroideus"
"165","Sterna forsteri"
"166","Strix occidentalis"
"167","Tringa flavipes"
"168","Tringa semipalmata"
"169","Tringa melanoleuca"
"170","Zenaida macroura"
"171","Zenaida asiatica"
"172","Aphelocoma californica"
"173","Myiarchus tyrannulus"
"174","Passerculus sandwichensis"
"175","Progne subis"
"176","Pica hudsonia"
"177","Sitta carolinensis"
"178","Stelgidopteryx serripennis"
"179","Molothrus aeneus"
"180","Chamaea fasciata"
"181","Limosa fedoa"
"182","Parabuteo unicinctus"
"183","Tringa solitaria"
"184","Junco hyemalis"
"185","Bombycilla garrulus"
"186","Campylorhynchus brunneicapillus"
"187","Catherpes mexicanus"
"188","Corvus corax"
"189","Euphagus cyanocephalus"
"190","Oreoscoptes montanus"
"191","Icterus cucullatus"
"192","Piranga ludoviciana"
"193","Lanius ludovicianus"
"194","Melozone aberti"
"195","Haliaeetus leucocephalus"
"196","Nucifraga columbiana"
"197","Accipiter cooperii"
"198","Accipiter gentilis"
"199","Passerina amoena"
"200","Petrochelidon pyrrhonota"
"201","Phainopepla nitens"
"202","Pheucticus melanocephalus"
"203","Piranga rubra"
"204","Polioptila caerulea"
"205","Pooecetes gramineus"
"206","Calidris bairdii"
"207","Calidris minutilla"
"208","Melanerpes uropygialis"
"209","Sitta pygmaea"
"210","Tachycineta bicolor"
"211","Toxostoma crissale"
"212","Toxostoma bendirei"
"213","Toxostoma lecontei"
"214","Toxostoma redivivum"
"215","Vireo cassinii"
"216","Xanthocephalus xanthocephalus"
"217","Calypte anna"
"218","Zonotrichia atricapilla"
"219","Actitis macularius"
"220","Aechmophorus clarkii"
"221","Aegolius acadicus"
"222","Antrostomus arizonae"
"223","Aquila chrysaetos"
"224","Asio flammeus"
"225","Athene cunicularia"
"226","Botaurus lentiginosus"
"227","Brotogeris chiriri"
"228","Bucephala clangula"
"229","Buteo jamaicensis"
"230","Buteo lagopus"
"231","Buteo lineatus"
"232","Buteo regalis"
"233","Buteo swainsoni"
"234","Calidris mauri"
"235","Calidris melanotos"
"236","Centrocercus urophasianus"
"237","Baeolophus inornatus"
"238","Contopus cooperi"
"239","Mimus polyglottos"
"240","Loxia curvirostra"
"241","Troglodytes aedon"
"242","Dryobates scalaris"
"243","Baeolophus ridgwayi"
"244","Cyanocitta stelleri"
"245","Poecile gambeli"
"246","Lanius borealis"
"247","Tachycineta thalassina"
"248","Vireo huttoni"
"249","Anthus spragueii"
"250","Charadrius montanus"
"251","Catharus ustulatus"
"252","Agelaius tricolor"
"253","Spinus psaltria"
"254","Haemorhous mexicanus"
"255","Passerina cyanea"
"256","Cardinalis cardinalis"
