"","names"
"1","Aix_sponsa"
"2","Amazona_viridigenalis"
"3","Amphispiza_bilineata"
"4","Archilochus_alexandri"
"5","Asio_otus"
"6","Aythya_affinis"
"7","Aythya_americana"
"8","Aythya_collaris"
"9","Aythya_valisineria"
"10","Bombycilla_cedrorum"
"11","Branta_hutchinsii"
"12","Calamospiza_melanocorys"
"13","Calypte_costae"
"14","Cardellina_pusilla"
"15","Catharus_guttatus"
"16","Certhia_americana"
"17","Chondestes_grammacus"
"18","Cinclus_mexicanus"
"19","Cistothorus_palustris"
"20","Contopus_sordidulus"
"21","Cypseloides_niger"
"22","Empidonax_hammondii"
"23","Empidonax_oberholseri"
"24","Empidonax_traillii"
"25","Empidonax_wrightii"
"26","Falco_columbarius"
"27","Geothlypis_tolmiei"
"28","Geothlypis_trichas"
"29","Icteria_virens"
"30","Ixoreus_naevius"
"31","Laterallus_jamaicensis"
"32","Lophodytes_cucullatus"
"33","Melospiza_georgiana"
"34","Melospiza_lincolnii"
"35","Melospiza_melodia"
"36","Micrathene_whitneyi"
"37","Myadestes_townsendi"
"38","Myiarchus_cinerascens"
"39","Phalaenoptilus_nuttallii"
"40","Pipilo_chlorurus"
"41","Pipilo_maculatus"
"42","Podilymbus_podiceps"
"43","Pyrocephalus_rubinus"
"44","Recurvirostra_americana"
"45","Salpinctes_obsoletus"
"46","Sayornis_nigricans"
"47","Selasphorus_calliope"
"48","Selasphorus_sasin"
"49","Setophaga_nigrescens"
"50","Setophaga_occidentalis"
"51","Setophaga_petechia"
"52","Setophaga_ruticilla"
"53","Setophaga_townsendi"
"54","Sialia_mexicana"
"55","Spizella_atrogularis"
"56","Spizella_breweri"
"57","Spizella_passerina"
"58","Thryomanes_bewickii"
"59","Turdus_migratorius"
"60","Tyrannus_verticalis"
"61","Tyrannus_vociferans"
"62","Vireo_bellii"
"63","Vireo_gilvus"
"64","Vireo_plumbeus"
"65","Zonotrichia_leucophrys"
"66","Columbina_passerina"
"67","Chaetura_vauxi"
"68","Ardea_herodias"
"69","Accipiter_striatus"
"70","Aechmophorus_occidentalis"
"71","Anas_acuta"
"72","Anas_platyrhynchos"
"73","Anthus_rubescens"
"74","Ardea_alba"
"75","Bubulcus_ibis"
"76","Calidris_alpina"
"77","Chlidonias_niger"
"78","Empidonax_difficilis"
"79","Eremophila_alpestris"
"80","Falco_peregrinus"
"81","Gelochelidon_nilotica"
"82","Himantopus_himantopus"
"83","Hirundo_rustica"
"84","Hydroprogne_caspia"
"85","Icterus_parisorum"
"86","Nycticorax_nycticorax"
"87","Pandion_haliaetus"
"88","Passer_domesticus"
"89","Pluvialis_squatarola"
"90","Rallus_limicola"
"91","Riparia_riparia"
"92","Sayornis_saya"
"93","Sialia_currucoides"
"94","Sterna_hirundo"
"95","Sturnus_vulgaris"
"96","Tyto_alba"
"97","Vireo_vicinior"
"98","Fulica_americana"
"99","Charadrius_semipalmatus"
"100","Charadrius_vociferus"
"101","Chordeiles_acutipennis"
"102","Chordeiles_minor"
"103","Columbina_inca"
"104","Coragyps_atratus"
"105","Cygnus_columbianus"
"106","Dendrocygna_bicolor"
"107","Egretta_thula"
"108","Elanus_leucurus"
"109","Falco_mexicanus"
"110","Falco_sparverius"
"111","Gallinago_delicata"
"112","Gallinula_galeata"
"113","Spinus_pinus"
"114","Ixobrychus_exilis"
"115","Spinus_lawrencei"
"116","Spinus_tristis"
"117","Gymnorhinus_cyanocephalus"
"118","Larus_californicus"
"119","Larus_delawarensis"
"120","Limnodromus_scolopaceus"
"121","Megascops_kennicottii"
"122","Melanerpes_lewis"
"123","Mycteria_americana"
"124","Numenius_americanus"
"125","Numenius_phaeopus"
"126","Patagioenas_fasciata"
"127","Pelecanus_erythrorhynchos"
"128","Plegadis_chihi"
"129","Pluvialis_dominica"
"130","Porzana_carolina"
"131","Selasphorus_rufus"
"132","Sphyrapicus_nuchalis"
"133","Sphyrapicus_ruber"
"134","Sphyrapicus_thyroideus"
"135","Sterna_forsteri"
"136","Strix_occidentalis"
"137","Tringa_flavipes"
"138","Tringa_semipalmata"
"139","Zenaida_macroura"
"140","Zenaida_asiatica"
"141","Aphelocoma_californica"
"142","Myiarchus_tyrannulus"
"143","Passerculus_sandwichensis"
"144","Progne_subis"
"145","Sitta_carolinensis"
"146","Stelgidopteryx_serripennis"
"147","Molothrus_aeneus"
"148","Chamaea_fasciata"
"149","Limosa_fedoa"
"150","Parabuteo_unicinctus"
"151","Tringa_melanoleuca"
"152","Tringa_solitaria"
"153","Junco_hyemalis"
"154","Campylorhynchus_brunneicapillus"
"155","Catherpes_mexicanus"
"156","Corvus_corax"
"157","Euphagus_cyanocephalus"
"158","Oreoscoptes_montanus"
"159","Icterus_cucullatus"
"160","Piranga_ludoviciana"
"161","Lanius_ludovicianus"
"162","Melozone_aberti"
"163","Haliaeetus_leucocephalus"
"164","Nucifraga_columbiana"
"165","Accipiter_cooperii"
"166","Accipiter_gentilis"
"167","Passerina_amoena"
"168","Petrochelidon_pyrrhonota"
"169","Phainopepla_nitens"
"170","Pheucticus_melanocephalus"
"171","Piranga_rubra"
"172","Polioptila_caerulea"
"173","Pooecetes_gramineus"
"174","Calidris_bairdii"
"175","Calidris_minutilla"
"176","Melanerpes_uropygialis"
"177","Sitta_pygmaea"
"178","Tachycineta_bicolor"
"179","Toxostoma_crissale"
"180","Toxostoma_bendirei"
"181","Toxostoma_lecontei"
"182","Toxostoma_redivivum"
"183","Vireo_cassinii"
"184","Xanthocephalus_xanthocephalus"
"185","Calypte_anna"
"186","Zonotrichia_atricapilla"
"187","Actitis_macularius"
"188","Aechmophorus_clarkii"
"189","Aegolius_acadicus"
"190","Aquila_chrysaetos"
"191","Asio_flammeus"
"192","Athene_cunicularia"
"193","Botaurus_lentiginosus"
"194","Brotogeris_chiriri"
"195","Bucephala_clangula"
"196","Buteo_albonotatus"
"197","Buteo_jamaicensis"
"198","Buteo_lagopus"
"199","Buteo_regalis"
"200","Buteo_swainsoni"
"201","Calidris_mauri"
"202","Calidris_melanotos"
"203","Baeolophus_inornatus"
"204","Contopus_cooperi"
"205","Mimus_polyglottos"
"206","Loxia_curvirostra"
"207","Troglodytes_aedon"
"208","Egretta_caerulea"
"209","Poecile_gambeli"
"210","Tachycineta_thalassina"
"211","Vireo_huttoni"
"212","Anthus_spragueii"
"213","Charadrius_montanus"
"214","Catharus_ustulatus"
"215","Passerina_cyanea"
"216","Cardinalis_cardinalis"
"217","Spinus_psaltria"
"218","Agelaius_phoeniceus"
"219","Aimophila_ruficeps"
"220","Molothrus_ater"
"221","Psaltriparus_minimus"
"222","Sitta_canadensis"
"223","Zonotrichia_albicollis"
"224","Polioptila_melanura"
"225","Passerina_caerulea"
"226","Branta_canadensis"
"227","Brotogeris_versicolurus"
"228","Bubo_virginianus"
"229","Cairina_moschata"
"230","Callipepla_californica"
"231","Callipepla_gambelii"
"232","Cathartes_aura"
"233","Corvus_brachyrhynchos"
"234","Mergus_merganser"
"235","Mergus_serrator"
"236","Oreortyx_pictus"
"237","Oxyura_jamaicensis"
"238","Podiceps_auritus"
"239","Podiceps_nigricollis"
