"","names"
"1","Aix_sponsa"
"2","Amazona_viridigenalis"
"3","Amphispiza_bilineata"
"4","Archilochus_alexandri"
"5","Asio_otus"
"6","Aythya_affinis"
"7","Aythya_americana"
"8","Aythya_collaris"
"9","Aythya_valisineria"
"10","Bombycilla_cedrorum"
"11","Branta_bernicla"
"12","Branta_hutchinsii"
"13","Calypte_costae"
"14","Cardellina_pusilla"
"15","Catharus_guttatus"
"16","Certhia_americana"
"17","Chondestes_grammacus"
"18","Cinclus_mexicanus"
"19","Cistothorus_palustris"
"20","Contopus_sordidulus"
"21","Cypseloides_niger"
"22","Empidonax_hammondii"
"23","Empidonax_oberholseri"
"24","Empidonax_traillii"
"25","Falco_columbarius"
"26","Geothlypis_tolmiei"
"27","Geothlypis_trichas"
"28","Icteria_virens"
"29","Ixoreus_naevius"
"30","Laterallus_jamaicensis"
"31","Lophodytes_cucullatus"
"32","Melospiza_georgiana"
"33","Melospiza_lincolnii"
"34","Melospiza_melodia"
"35","Myadestes_townsendi"
"36","Myiarchus_cinerascens"
"37","Phalaenoptilus_nuttallii"
"38","Pipilo_chlorurus"
"39","Pipilo_maculatus"
"40","Podilymbus_podiceps"
"41","Pyrocephalus_rubinus"
"42","Recurvirostra_americana"
"43","Salpinctes_obsoletus"
"44","Sayornis_nigricans"
"45","Selasphorus_calliope"
"46","Selasphorus_sasin"
"47","Setophaga_nigrescens"
"48","Setophaga_occidentalis"
"49","Setophaga_palmarum"
"50","Setophaga_petechia"
"51","Setophaga_ruticilla"
"52","Setophaga_townsendi"
"53","Sialia_mexicana"
"54","Spizella_atrogularis"
"55","Spizella_breweri"
"56","Spizella_passerina"
"57","Strix_nebulosa"
"58","Thryomanes_bewickii"
"59","Turdus_migratorius"
"60","Tyrannus_verticalis"
"61","Tyrannus_vociferans"
"62","Vireo_gilvus"
"63","Zonotrichia_leucophrys"
"64","Columbina_passerina"
"65","Phoebastria_nigripes"
"66","Chaetura_vauxi"
"67","Ardea_herodias"
"68","Accipiter_striatus"
"69","Aechmophorus_occidentalis"
"70","Alectoris_chukar"
"71","Anas_acuta"
"72","Anas_platyrhynchos"
"73","Anthus_rubescens"
"74","Ardea_alba"
"75","Arenaria_interpres"
"76","Brachyramphus_marmoratus"
"77","Bubulcus_ibis"
"78","Calidris_alpina"
"79","Chlidonias_niger"
"80","Empidonax_difficilis"
"81","Eremophila_alpestris"
"82","Falco_peregrinus"
"83","Himantopus_himantopus"
"84","Hirundo_rustica"
"85","Hydroprogne_caspia"
"86","Icterus_parisorum"
"87","Larus_canus"
"88","Larus_glaucoides"
"89","Nycticorax_nycticorax"
"90","Pandion_haliaetus"
"91","Passer_domesticus"
"92","Pluvialis_fulva"
"93","Pluvialis_squatarola"
"94","Rallus_limicola"
"95","Riparia_riparia"
"96","Sayornis_saya"
"97","Sialia_currucoides"
"98","Sterna_hirundo"
"99","Sturnus_vulgaris"
"100","Tyto_alba"
"101","Vireo_vicinior"
"102","Fulica_americana"
"103","Charadrius_semipalmatus"
"104","Charadrius_vociferus"
"105","Chordeiles_acutipennis"
"106","Chordeiles_minor"
"107","Coragyps_atratus"
"108","Cygnus_columbianus"
"109","Egretta_thula"
"110","Elanus_leucurus"
"111","Falco_mexicanus"
"112","Fratercula_cirrhata"
"113","Falco_sparverius"
"114","Gallinago_delicata"
"115","Gallinula_galeata"
"116","Gavia_immer"
"117","Gavia_pacifica"
"118","Picoides_arcticus"
"119","Spinus_pinus"
"120","Gymnogyps_californianus"
"121","Histrionicus_histrionicus"
"122","Spinus_lawrencei"
"123","Spinus_tristis"
"124","Larus_californicus"
"125","Larus_delawarensis"
"126","Larus_heermanni"
"127","Larus_glaucescens"
"128","Larus_occidentalis"
"129","Limnodromus_scolopaceus"
"130","Limnodromus_griseus"
"131","Poecile_rufescens"
"132","Melanitta_perspicillata"
"133","Megascops_kennicottii"
"134","Melanerpes_formicivorus"
"135","Melanerpes_lewis"
"136","Numenius_americanus"
"137","Numenius_phaeopus"
"138","Patagioenas_fasciata"
"139","Pelecanus_erythrorhynchos"
"140","Pelecanus_occidentalis"
"141","Phasianus_colchicus"
"142","Plegadis_chihi"
"143","Pluvialis_dominica"
"144","Porzana_carolina"
"145","Ptychoramphus_aleuticus"
"146","Rynchops_niger"
"147","Sphyrapicus_ruber"
"148","Sphyrapicus_nuchalis"
"149","Sphyrapicus_thyroideus"
"150","Sterna_forsteri"
"151","Sternula_antillarum"
"152","Strix_varia"
"153","Strix_occidentalis"
"154","Tringa_flavipes"
"155","Tringa_semipalmata"
"156","Tringa_incana"
"157","Tringa_melanoleuca"
"158","Zenaida_macroura"
"159","Aphelocoma_californica"
"160","Myiarchus_tyrannulus"
"161","Progne_subis"
"162","Passerculus_sandwichensis"
"163","Pica_hudsonia"
"164","Sitta_carolinensis"
"165","Stelgidopteryx_serripennis"
"166","Podiceps_grisegena"
"167","Pterodroma_cookii"
"168","Uria_aalge"
"169","Chamaea_fasciata"
"170","Limosa_fedoa"
"171","Synthliboramphus_hypoleucus"
"172","Junco_hyemalis"
"173","Synthliboramphus_craveri"
"174","Thalasseus_maximus"
"175","Bombycilla_garrulus"
"176","Campylorhynchus_brunneicapillus"
"177","Catherpes_mexicanus"
"178","Corvus_corax"
"179","Euphagus_cyanocephalus"
"180","Oreoscoptes_montanus"
"181","Icterus_cucullatus"
"182","Piranga_ludoviciana"
"183","Lanius_ludovicianus"
"184","Ixobrychus_exilis"
"185","Haliaeetus_leucocephalus"
"186","Nucifraga_columbiana"
"187","Accipiter_cooperii"
"188","Accipiter_gentilis"
"189","Passerina_amoena"
"190","Petrochelidon_pyrrhonota"
"191","Phainopepla_nitens"
"192","Pheucticus_melanocephalus"
"193","Piranga_rubra"
"194","Polioptila_caerulea"
"195","Pooecetes_gramineus"
"196","Calidris_minutilla"
"197","Sitta_pygmaea"
"198","Tachycineta_bicolor"
"199","Toxostoma_lecontei"
"200","Toxostoma_redivivum"
"201","Vireo_cassinii"
"202","Xanthocephalus_xanthocephalus"
"203","Calypte_anna"
"204","Zonotrichia_atricapilla"
"205","Synthliboramphus_antiquus"
"206","Thalasseus_elegans"
"207","Actitis_macularius"
"208","Aegolius_acadicus"
"209","Aechmophorus_clarkii"
"210","Bucephala_islandica"
"211","Aquila_chrysaetos"
"212","Arenaria_melanocephala"
"213","Asio_flammeus"
"214","Athene_cunicularia"
"215","Aythya_marila"
"216","Botaurus_lentiginosus"
"217","Brotogeris_chiriri"
"218","Bucephala_clangula"
"219","Buteo_jamaicensis"
"220","Buteo_lagopus"
"221","Buteo_lineatus"
"222","Buteo_regalis"
"223","Buteo_swainsoni"
"224","Calidris_alba"
"225","Calidris_canutus"
"226","Calidris_mauri"
"227","Cepphus_columba"
"228","Fregata_magnificens"
"229","Baeolophus_inornatus"
"230","Contopus_cooperi"
"231","Mimus_polyglottos"
"232","Loxia_curvirostra"
"233","Troglodytes_aedon"
"234","Fulmarus_glacialis"
"235","Phoebastria_immutabilis"
"236","Xema_sabini"
"237","Cyanocitta_stelleri"
"238","Poecile_gambeli"
"239","Tachycineta_thalassina"
"240","Vireo_huttoni"
