,mpd5,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205,mpd210,mpd215,mpd220,mpd225,mpd230,mpd235,mpd240,mpd245,mpd250,mpd255,mpd260,mpd265,mpd270,mpd275,mpd280
Low,63.776601750000005,75.42229411944449,79.75580944095242,83.3350773610526,86.03436290500004,86.97583423660919,89.52917804714289,88.9253469875641,91.14381127287878,90.92392976224488,92.39132028693601,91.86896731498587,92.18794603987978,92.25851172885089,93.55383081531531,93.63150826683544,94.02600053358539,93.93721754247186,94.2940623179395,94.62897622946969,94.7054662277289,95.26397215886568,94.97471098947366,95.54417990672971,95.82277643154197,95.88475901957958,96.01336727486459,95.74698328249487,96.2407569880939,96.179231396745,96.45443672300793,96.4846748062264,96.87458827214704,96.64940749017052,97.10055627195075,97.05550001655028,97.28592746960638,97.14211565544134,97.52607277226015,97.7006704560791,97.59183914844809,97.93927481296534,97.86173073558135,97.92240780762766,98.05396176359326,98.18172144297606,98.24151033672848,98.43921848987269,98.56629753099361,98.75240785122013,98.69995703485102,98.88881741138917,99.09736031665953,99.19965236813844,99.39281243485603,99.8451538773426
High,123.25279746,115.81388088555555,113.186929717619,111.27210824460491,110.31738942233332,109.13074781183924,108.39080073361335,108.31078913955139,107.50423058999952,107.27597889718382,106.78223717666624,106.63594475755666,105.9232896387977,105.45309338652167,105.42364963057659,105.14247163397187,105.07673929991584,105.30045991017514,105.02116490270967,104.75924142090896,104.80755935653859,104.41589122989124,104.19736099723092,104.17915330657544,104.05229335028424,103.7296787877636,103.62249440013261,103.6072209167626,103.50619671331884,103.27936826354383,103.31985981234224,103.09393000540727,103.0852478316851,102.87627944009941,102.77149940728124,102.97430651336913,102.57258795465383,102.50369850727915,102.45074061363512,102.31286788404243,102.19566385350302,101.96225049668874,102.00216148679635,101.85456611368768,101.797731190042,101.70363058303532,101.777716449716,101.57983913300572,101.33275167540127,101.30237329796083,101.19371956316847,101.1162338844951,100.94714897563792,100.80614517985423,100.58230131961125,100.151627312545
Mean,99.5749513784,99.9249289437111,100.01398724950477,99.78654499197894,100.10927895787998,99.96988383064597,100.0181385233748,100.08567159487178,100.07128346565251,100.19141402499346,100.18113774657778,99.83755498397286,100.03961132652114,99.77893504600206,100.02301556279855,99.96910164991392,100.06055976569635,99.96675682308314,99.93393311091512,99.89372398870304,99.99960383079046,100.02858368990742,100.02402975332845,99.88051114716637,100.03528978723689,100.06067938765202,99.9370427784484,99.97075898705765,100.01774562222778,100.00943154375867,100.01822405513748,99.98711036489716,100.04292726534841,99.94008400694611,100.00174487883204,100.07990566005147,100.0248048993927,100.0037834170724,100.053202151718,100.06247656748849,99.96084557459781,100.06096726193975,99.98384281378934,99.97890104459157,99.98149575624343,99.99463624241072,100.06565745089797,100.029168047635,99.99750683927414,99.99678052704785,100.0177961796948,100.02640914108508,100.02665877242482,99.99378993495036,99.99614047549362,100.00927870839021
