,mntd10,mntd15,mntd20,mntd25,mntd30,mntd35,mntd40,mntd45,mntd50,mntd55,mntd60,mntd65,mntd70,mntd75,mntd80,mntd85,mntd90,mntd95,mntd100,mntd105,mntd110,mntd115,mntd120,mntd125,mntd130,mntd135,mntd140,mntd145,mntd150,mntd155,mntd160,mntd165,mntd170,mntd175,mntd180,mntd185,mntd190,mntd195,mntd200,mntd205,mntd210,mntd215,mntd220,mntd225,mntd230,mntd235,mntd240,mntd245,mntd250,mntd255,mntd260,mntd265,mntd270,mntd275,mntd280,mntd285,mntd290,mntd295,mntd300,mntd305,mntd310,mntd315,mntd320,mntd325,mntd330,mntd335,mntd340,mntd345,mntd350,mntd355,mntd360,mntd365,mntd370,mntd375,mntd380,mntd385,mntd390,mntd395,mntd400,mntd405,mntd410,mntd415,mntd420,mntd425,mntd430,mntd435,mntd440,mntd445,mntd450,mntd455
Low,102.4578927125,98.71022336593664,99.46220756375,94.539614086918,93.1180601366667,89.44535354928564,88.48142851689157,85.58272520022774,83.79284998450001,83.49730257135002,79.83632566166666,79.22972495315037,76.85880022249998,75.70099853792667,75.01125116896125,76.36837963290908,73.70885350990227,72.69512209987015,72.500607446,70.51129527582845,69.82830814499185,69.28064490978171,69.0513483429592,67.9315681554473,67.12813342539808,66.97694862498427,65.85471662911476,65.62781725700107,64.50925678914946,64.44021272846415,63.327643838052104,63.619948830790726,62.519729469602254,61.86619803887532,62.13555557687384,61.24187356904292,60.59483701737138,60.32224610073101,60.57822333969675,59.63860763920125,59.34913027468082,59.227873076680055,58.378242310021946,58.299313508263225,57.85474441614254,57.70799281173112,57.17286741954702,56.84529295556677,56.12621126981635,56.61796052788892,56.03668868114344,55.868416146312164,55.985086045597264,55.76805386447477,55.103077768085555,54.56959597594322,54.55506710988332,54.467495562938915,54.16340944731042,53.72835744265564,53.67195913716446,53.39856970590819,53.155642951361656,53.22507369073457,52.82336088568489,52.50406403790859,52.36884570414215,52.19566001090648,51.9486302060201,51.65403341067223,51.55615339664192,51.419910163447256,51.35561673068852,51.279224951324395,51.12721434023564,51.019906134837576,50.81441645112573,50.54466259727343,50.524581547597904,50.41061388146669,50.16642991216323,50.09915535598485,49.85558022263898,49.98702027209663,49.8280123668895,49.813085082614975,49.67644230431399,49.7493309208899,49.72548470540997,49.9730593867857
High,241.60324757499998,209.33244307093366,190.23797024358498,176.16827749321,161.11242093380199,152.83213583825756,143.8306931197125,137.61644841889827,131.214961157152,127.6106058179151,122.74403334682654,117.81932501573681,114.51741352681336,112.28159645814,108.7748026904996,106.35941285019973,102.11156676636375,101.39353472202737,98.93887857090375,96.14282838322494,94.5131908688108,92.14353709130633,92.2373991830922,89.78744698761989,88.27722133540945,87.50891214028921,85.99320191372509,84.36025773727003,83.87794671319611,82.82926397720483,81.72977441130584,80.38020977404948,79.88018945941933,78.55694001928781,77.9718010982461,76.39576089915029,75.99747567385474,74.49404848908183,74.38571870866937,73.69334381613014,72.0777482011289,72.01049572665796,71.76868674819121,71.03885788748953,69.81083354488193,69.48939171579012,69.12571630384735,68.12628932242727,67.44636058587,66.99759022007467,66.318471240943,66.13824003702203,65.67280806780204,65.44763703103322,64.98290437812075,64.13332218207674,63.74560697874912,63.044975629978715,62.61464036109708,62.4518525958628,61.9173968959443,61.046823596049656,61.106017014894675,60.76609378963074,60.385316595042525,59.6103625920269,59.194566772630594,59.06810020136036,58.53285039782144,58.01541236048446,57.927576091266516,57.57180452259138,57.20205848967542,56.471136995085196,56.285809548096275,56.002702364226614,55.540973693223236,55.316398764859194,54.98786955597778,54.461410507423956,54.10716661532478,53.966344971828214,53.527265829013906,53.06532810275152,52.720150577063954,52.31528276790228,51.96857216201702,51.594685464522456,51.12874465445635,50.592365278121456
Mean,167.46651416659972,153.2315171245909,141.54988155826635,133.2181535190867,126.33733469193032,120.89493576253108,115.41254436576578,111.56132137663651,107.50961031177962,104.56153864617686,101.56315107489348,98.57175930695128,95.88698379346225,94.30416587013117,92.22589550356686,90.53911631313373,88.15510603053366,86.87249577425774,85.19305409102962,84.11866171959967,82.29665012140924,81.25802438076668,80.27667468219728,79.13283833294793,78.13125085063709,76.91894351712158,76.18372815890017,74.93319117012494,74.21945820723374,73.52727079216929,72.60814618296482,71.81233079090633,71.23161839321033,70.39391632852627,69.79407064607696,69.00630373926036,68.21919489021573,67.62237938479674,67.18207003458579,66.65863620821949,65.93757641556374,65.51517980298955,65.11763644708168,64.59518224320453,64.04900975061989,63.61138969031004,63.27062898865474,62.62968991730467,62.16850018059731,61.76388497154436,61.3320186248676,61.07136492438747,60.644270278526534,60.32289215721023,59.9026030714754,59.510682278585186,59.19489543370101,58.735744830980444,58.40904847226746,58.11569572542894,57.78575678676495,57.43334373730595,57.208288783691394,56.82107667472631,56.53081859273542,56.23982908042366,55.98540439026855,55.720301388007236,55.401471137568485,55.08148017605206,54.852582831697084,54.562540798686676,54.27741379017006,53.94968031163244,53.74729932889383,53.60437374641847,53.23140720826561,53.05430170891341,52.81399633549544,52.53119985503664,52.31858406618575,52.11657213932695,51.90835274770705,51.64014662506595,51.39300557542655,51.24565860355759,50.98241493648163,50.77292868161336,50.55584850399454,50.36247520135988
