"","name"
"1","Abronia_alpina"
"2","Abronia_nana"
"3","Abronia_pogonantha"
"4","Abronia_turbinata"
"5","Abronia_villosa"
"6","Abutilon_parvulum"
"7","Acamptopappus_shockleyi"
"8","Acanthoscyphus_parishii"
"9","Acleisanthes_nevadensis"
"10","Acmispon_americanus"
"11","Acmispon_argyraeus"
"12","Acmispon_brachycarpus"
"13","Acmispon_denticulatus"
"14","Acmispon_nevadensis"
"15","Acmispon_procumbens"
"16","Acmispon_rigidus"
"17","Aconogonon_newberryi"
"18","Adenostoma_sparsifolium"
"19","Agastache_parvifolia"
"20","Agave_utahensis"
"21","Ageratina_herbacea"
"22","Ageratina_occidentalis"
"23","Agoseris_aurantiaca"
"24","Agoseris_glauca"
"25","Agoseris_monticola"
"26","Agoseris_parviflora"
"27","Agrostis_humilis"
"28","Agrostis_oregonensis"
"29","Agrostis_variabilis"
"30","Aliciella_humillima"
"31","Aliciella_latifolia"
"32","Aliciella_monoensis"
"33","Aliciella_ripleyi"
"34","Allium_atrorubens"
"35","Allium_denticulatum"
"36","Allium_diabolense"
"37","Allium_fimbriatum"
"38","Allium_howellii"
"39","Allium_obtusum"
"40","Allium_parryi"
"41","Allium_shevockii"
"42","Allium_tolmiei"
"43","Allotropa_virgata"
"44","Alnus_incana"
"45","Amaranthus_torreyi"
"46","Amauriopsis_dissecta"
"47","Ambrosia_acanthicarpa"
"48","Ambrosia_dumosa"
"49","Ambrosia_eriocentra"
"50","Ambrosia_salsola"
"51","Amorpha_californica"
"52","Amphipappus_fremontii"
"53","Amsonia_tomentosa"
"54","Ancistrocarphus_filagineus"
"55","Ancistrocarphus_keilii"
"56","Androsace_elongata"
"57","Angelica_kingii"
"58","Angelica_lineariloba"
"59","Antennaria_argentea"
"60","Antennaria_corymbosa"
"61","Antennaria_dimorpha"
"62","Antennaria_flagellaris"
"63","Antennaria_geyeri"
"64","Antennaria_luzuloides"
"65","Antennaria_marginata"
"66","Antennaria_media"
"67","Antennaria_pulchella"
"68","Antennaria_rosea"
"69","Antennaria_umbrinella"
"70","Anthoxanthum_nitens"
"71","Antirrhinum_filipes"
"72","Antirrhinum_kingii"
"73","Antirrhinum_ovatum"
"74","Aquilegia_shockleyi"
"75","Arabis_pycnocarpa"
"76","Arceuthobium_americanum"
"77","Arctomecon_merriamii"
"78","Arctostaphylos_malloryi"
"79","Arctostaphylos_nevadensis"
"80","Arctostaphylos_parryana"
"81","Arctostaphylos_patula"
"82","Arctostaphylos_uva_ursi"
"83","Argemone_munita"
"84","Argyrochosma_jonesii"
"85","Argyrochosma_limitanea"
"86","Aristocapsa_insignis"
"87","Arnica_lanceolata"
"88","Artemisia_cana"
"89","Artemisia_norvegica"
"90","Artemisia_spinescens"
"91","Asclepias_asperula"
"92","Asclepias_californica"
"93","Asclepias_cordifolia"
"94","Asclepias_cryptoceras"
"95","Asclepias_erosa"
"96","Asclepias_nyctaginifolia"
"97","Asclepias_speciosa"
"98","Asclepias_vestita"
"99","Asplenium_septentrionale"
"100","Asplenium_trichomanes"
"101","Astragalus_acutirostris"
"102","Astragalus_agrestis"
"103","Astragalus_albens"
"104","Astragalus_allochrous"
"105","Astragalus_andersonii"
"106","Astragalus_anxius"
"107","Astragalus_argophyllus"
"108","Astragalus_atratus"
"109","Astragalus_austiniae"
"110","Astragalus_bernardinus"
"111","Astragalus_bicristatus"
"112","Astragalus_calycosus"
"113","Astragalus_canadensis"
"114","Astragalus_cimae"
"115","Astragalus_curvicarpus"
"116","Astragalus_didymocarpus"
"117","Astragalus_douglasii"
"118","Astragalus_ertterae"
"119","Astragalus_filipes"
"120","Astragalus_funereus"
"121","Astragalus_geyeri"
"122","Astragalus_gibbsii"
"123","Astragalus_gilmanii"
"124","Astragalus_inversus"
"125","Astragalus_iodanthus"
"126","Astragalus_johannis_howellii"
"127","Astragalus_kentrophyta"
"128","Astragalus_lemmonii"
"129","Astragalus_lentiformis"
"130","Astragalus_lentiginosus"
"131","Astragalus_leucolobus"
"132","Astragalus_minthorniae"
"133","Astragalus_mohavensis"
"134","Astragalus_monoensis"
"135","Astragalus_newberryi"
"136","Astragalus_nutans"
"137","Astragalus_nuttallianus"
"138","Astragalus_obscurus"
"139","Astragalus_pachypus"
"140","Astragalus_panamintensis"
"141","Astragalus_platytropis"
"142","Astragalus_preussii"
"143","Astragalus_pseudiodanthus"
"144","Astragalus_pulsiferae"
"145","Astragalus_purshii"
"146","Astragalus_sabulonum"
"147","Astragalus_sepultipes"
"148","Astragalus_serenoi"
"149","Astragalus_shevockii"
"150","Astragalus_subvestitus"
"151","Astragalus_tidestromii"
"152","Astragalus_webberi"
"153","Astragalus_whitneyi"
"154","Astrolepis_cochisensis"
"155","Athyrium_filix_femina"
"156","Atriplex_argentea"
"157","Atriplex_confertifolia"
