"","names"
"1","Aix_sponsa"
"2","Amphispiza_bilineata"
"3","Archilochus_alexandri"
"4","Asio_otus"
"5","Aythya_affinis"
"6","Aythya_americana"
"7","Aythya_collaris"
"8","Aythya_valisineria"
"9","Bombycilla_cedrorum"
"10","Branta_hutchinsii"
"11","Cardellina_pusilla"
"12","Catharus_guttatus"
"13","Certhia_americana"
"14","Chondestes_grammacus"
"15","Cinclus_mexicanus"
"16","Cistothorus_palustris"
"17","Contopus_sordidulus"
"18","Empidonax_hammondii"
"19","Empidonax_minimus"
"20","Empidonax_oberholseri"
"21","Empidonax_traillii"
"22","Empidonax_wrightii"
"23","Falco_columbarius"
"24","Geothlypis_tolmiei"
"25","Geothlypis_trichas"
"26","Icteria_virens"
"27","Ixoreus_naevius"
"28","Laterallus_jamaicensis"
"29","Lophodytes_cucullatus"
"30","Melospiza_lincolnii"
"31","Melospiza_melodia"
"32","Myadestes_townsendi"
"33","Myiarchus_cinerascens"
"34","Phalaenoptilus_nuttallii"
"35","Pipilo_chlorurus"
"36","Pipilo_maculatus"
"37","Podilymbus_podiceps"
"38","Recurvirostra_americana"
"39","Salpinctes_obsoletus"
"40","Sayornis_nigricans"
"41","Selasphorus_calliope"
"42","Setophaga_nigrescens"
"43","Setophaga_occidentalis"
"44","Setophaga_petechia"
"45","Setophaga_townsendi"
"46","Sialia_mexicana"
"47","Spizella_breweri"
"48","Spizella_passerina"
"49","Strix_nebulosa"
"50","Thryomanes_bewickii"
"51","Turdus_migratorius"
"52","Tyrannus_verticalis"
"53","Vireo_gilvus"
"54","Zonotrichia_leucophrys"
"55","Chaetura_vauxi"
"56","Ardea_herodias"
"57","Accipiter_striatus"
"58","Aechmophorus_occidentalis"
"59","Alectoris_chukar"
"60","Anas_acuta"
"61","Anas_platyrhynchos"
"62","Anthus_rubescens"
"63","Ardea_alba"
"64","Bubulcus_ibis"
"65","Calidris_alpina"
"66","Chlidonias_niger"
"67","Empidonax_difficilis"
"68","Eremophila_alpestris"
"69","Falco_peregrinus"
"70","Himantopus_himantopus"
"71","Hirundo_rustica"
"72","Hydroprogne_caspia"
"73","Nycticorax_nycticorax"
"74","Pandion_haliaetus"
"75","Passer_domesticus"
"76","Rallus_limicola"
"77","Riparia_riparia"
"78","Sayornis_saya"
"79","Sialia_currucoides"
"80","Sterna_hirundo"
"81","Sturnus_vulgaris"
"82","Tyto_alba"
"83","Fulica_americana"
"84","Charadrius_semipalmatus"
"85","Charadrius_vociferus"
"86","Chordeiles_minor"
"87","Cygnus_columbianus"
"88","Egretta_thula"
"89","Falco_mexicanus"
"90","Falco_sparverius"
"91","Gallinago_delicata"
"92","Gallinula_galeata"
"93","Picoides_arcticus"
"94","Spinus_pinus"
"95","Gymnogyps_californianus"
"96","Spinus_tristis"
"97","Gymnorhinus_cyanocephalus"
"98","Larus_californicus"
"99","Larus_delawarensis"
"100","Limnodromus_scolopaceus"
"101","Poecile_rufescens"
"102","Megascops_kennicottii"
"103","Melanerpes_formicivorus"
"104","Melanerpes_lewis"
"105","Numenius_americanus"
"106","Patagioenas_fasciata"
"107","Pelecanus_erythrorhynchos"
"108","Phasianus_colchicus"
"109","Plegadis_chihi"
"110","Pluvialis_dominica"
"111","Porzana_carolina"
"112","Selasphorus_rufus"
"113","Sphyrapicus_thyroideus"
"114","Sphyrapicus_ruber"
"115","Sphyrapicus_nuchalis"
"116","Sterna_forsteri"
"117","Strix_varia"
"118","Strix_occidentalis"
"119","Tringa_flavipes"
"120","Tringa_melanoleuca"
"121","Tringa_semipalmata"
"122","Zenaida_macroura"
"123","Aphelocoma_californica"
"124","Progne_subis"
"125","Passerculus_sandwichensis"
"126","Pica_hudsonia"
"127","Sitta_carolinensis"
"128","Stelgidopteryx_serripennis"
"129","Junco_hyemalis"
"130","Bombycilla_garrulus"
"131","Catherpes_mexicanus"
"132","Corvus_corax"
"133","Euphagus_cyanocephalus"
"134","Oreoscoptes_montanus"
"135","Lanius_ludovicianus"
"136","Haliaeetus_leucocephalus"
"137","Nucifraga_columbiana"
"138","Accipiter_cooperii"
"139","Accipiter_gentilis"
"140","Passerina_amoena"
"141","Perisoreus_canadensis"
"142","Petrochelidon_pyrrhonota"
"143","Pheucticus_melanocephalus"
"144","Piranga_ludoviciana"
"145","Polioptila_caerulea"
"146","Pooecetes_gramineus"
"147","Calidris_minutilla"
"148","Sitta_pygmaea"
"149","Tachycineta_bicolor"
"150","Toxostoma_redivivum"
"151","Vireo_cassinii"
"152","Xanthocephalus_xanthocephalus"
"153","Calypte_anna"
"154","Zonotrichia_atricapilla"
"155","Actitis_macularius"
"156","Aechmophorus_clarkii"
"157","Aegolius_acadicus"
"158","Cygnus_buccinator"
"159","Aquila_chrysaetos"
"160","Asio_flammeus"
"161","Athene_cunicularia"
"162","Aythya_marila"
"163","Bucephala_islandica"
"164","Botaurus_lentiginosus"
"165","Bucephala_clangula"
"166","Buteo_jamaicensis"
"167","Buteo_lagopus"
"168","Buteo_regalis"
"169","Buteo_swainsoni"
"170","Calidris_mauri"
"171","Centrocercus_urophasianus"
"172","Loxia_leucoptera"
"173","Baeolophus_inornatus"
"174","Calcarius_lapponicus"
"175","Contopus_cooperi"
"176","Mimus_polyglottos"
"177","Loxia_curvirostra"
"178","Troglodytes_aedon"
"179","Baeolophus_ridgwayi"
"180","Cyanocitta_stelleri"
"181","Poecile_gambeli"
"182","Tachycineta_thalassina"
"183","Vireo_huttoni"
"184","Catharus_ustulatus"
"185","Spinus_psaltria"
"186","Agelaius_phoeniceus"
"187","Leucosticte_tephrocotis"
"188","Molothrus_ater"
"189","Psaltriparus_minimus"
"190","Sitta_canadensis"
"191","Branta_canadensis"
"192","Bubo_virginianus"
"193","Callipepla_californica"
"194","Cathartes_aura"
"195","Corvus_brachyrhynchos"
"196","Meleagris_gallopavo"
"197","Mergus_merganser"
"198","Mergus_serrator"
"199","Oreortyx_pictus"
"200","Oxyura_jamaicensis"
"201","Podiceps_auritus"
"202","Podiceps_nigricollis"
"203","Sturnella_neglecta"
"204","Bucephala_albeola"
"205","Regulus_satrapa"
"206","Megaceryle_alcyon"
"207","Perdix_perdix"
"208","Melozone_crissalis"
"209","Anser_albifrons"
"210","Butorides_striata"
"211","Aeronautes_saxatalis"
"212","Glaucidium_gnoma"
