,mpd5,mpd10,mpd15,mpd20,mpd25,mpd30,mpd35,mpd40,mpd45,mpd50,mpd55,mpd60,mpd65,mpd70,mpd75,mpd80,mpd85,mpd90,mpd95,mpd100,mpd105,mpd110,mpd115,mpd120,mpd125,mpd130,mpd135,mpd140,mpd145,mpd150,mpd155,mpd160,mpd165,mpd170,mpd175,mpd180,mpd185,mpd190,mpd195,mpd200,mpd205
Low,43.280684705,71.20944655833331,76.22961979761905,78.13767041302634,81.13051514016664,83.62322225321836,84.77404778260501,85.80330181644234,86.3419077228788,87.4988009121429,88.08015004430979,88.7669860050282,89.03570302704327,89.47500230027953,90.04398415277473,90.39173743647946,91.27788043379547,91.12343559602373,91.63274886228443,91.65141800057575,92.15797538497253,92.48878063404925,92.97570337980163,93.1072680031513,93.52780255657423,93.07211544708707,93.76918802988392,93.57066128458892,93.89728283487548,94.41881121508729,94.58988559943025,94.65161025007474,94.93276913356615,95.01046147078839,95.3169908784368,95.4114723046477,95.73755965569624,95.82587564786273,96.0969497638462,96.4569570558719,96.89854986339785
High,123.248059,115.76310449833332,111.8115857609523,109.85985776157905,108.93663704116635,107.57462006379345,107.80925331495806,106.76153951198752,106.2667423589396,105.24010361838783,104.7018364394611,104.52854906488668,104.59364067966322,103.87038286927557,103.70964238789237,103.66746758868703,103.11181877920218,103.06683696042462,102.4575570447706,102.6009309103938,102.07264773072302,101.8631220628361,101.62820740511798,101.66519089510507,101.36743032392245,101.11213278517026,101.16530162508056,101.1968354748816,100.51442658306469,100.63204136577633,100.19860037015951,100.0096138135636,99.95976275847379,99.79873445163419,99.5389639558358,99.38455232798887,99.4074808989072,99.01492738807853,98.76353422079305,98.52587150028899,98.0684682176781
Mean,97.33238954999999,98.07481212053334,97.71565737714286,97.52378641357369,96.93168449206667,97.54909576922299,97.45018357005715,97.72333128250385,97.29172223671515,97.33632784164246,97.31950140494007,97.49305692863503,97.41550265658172,97.49931472353623,97.40897813496579,97.42511025989904,97.62857994411597,97.45662553432808,97.44640162392878,97.48776731012546,97.52574175533077,97.46426738902636,97.62016926498734,97.52878141158446,97.49553622795304,97.43498618154884,97.50914172529971,97.61453430352857,97.48587518360766,97.52778318509611,97.43648105368027,97.45216404675472,97.50516493927184,97.45609646532509,97.45166584272158,97.47946774438311,97.54635511981598,97.49223901824188,97.47867565092213,97.48256198332054,97.48237004937121
